line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
982,Pegida,53,797,facebook.com,,,,,,https://www.facebook.com/events/1645364225715682/,"PEGIDA Kassel 2016 Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie .",982,True
983,Pegida,53,324,kurier.at,,,,,,http://kurier.at/politik/ausland/bosnien-herzegowina-ein-wahhabiten-stuetzpunkt-in-europa/172.829.182,"\"Scheichs der arabischen Halbinsel kaufen ganze Landstriche und errichten neue Städte. Die Bosniaken, Kroaten und Serben in Bosnien-Herzegowina beginnen sich zu fürchten: Mit Milliardenkapital ausgestattet, kaufen Scheichs der arabischen Halbinsel das halbe Land zusammen und bauen neben Moscheen auch gigantische Siedlungen. Sie bringen auch Zigtausende Wahhabiten ins Land. Dieser puristisch-traditionalistischen Richtung des sunnitischen Islam können aber die moderaten Muslime Bosniens überhaupt nichts abgewinnen. Araber-Flüge Vor allem in der vergangenen Sommersaison prägten dunkel gekleidete Araber mit ihren vollverschleierten Ehefrauen das Bild des Kurortes Ilidža mit seinen Bädern und Kurhotels am Rande von Sarajevo. Auf immer mehr Geschäften und Lokalen prangen arabische Aufschriften – für die meist als Touristen kommenden Saudis, Kataris und Kuwaitis. Dienstag und Donnerstag sind die Araber-Flugtage. Viele kommen aber, um zu bleiben. Von ihnen beauftragte Immobilien-Jäger putzen die Türklinken bei den Einheimischen. Wem die Wiese hinter dem Haus gehöre? Ob man sie kaufen könne? Sie dürfen ohne Visum einreisen. Land kaufen dürfen aber nur registrierte Firmen. Kein Problem: Alleine aus Kuwait stammen 232 neu angemeldete Firmen. Eine davon ist ein kuwaitischer Investor, der am Berg Igman um zwei Milliarden Euro einen futuristischen Stadtteil für 40.000 Einwohner unter dem Namen \"\"Nova Ilidža\"\" hochziehen lassen will. Im Angebot: luxuriöse Wohnungen",Einkaufszentren,Hotels
984,Pegida,53,545,n-tv.de,n-tv.de,Rote Karte fürs neue Mediengesetz: EU-Kommissar Oettinger droht Warschau,,article,http://bilder1.n-tv.de/img/incoming/crop16680476/3371322300-cImg_16_9-w1200/be96d7a7f1f5f35e1e5b8fcc7604dafd.jpg,http://www.n-tv.de/politik/EU-Kommissar-Oettinger-droht-Warschau-article16680431.html,"\"31.12.15 \"\"Anschlag\"\" auf die Medien Auch Polens Senat beschließt Medienreform Oettinger äußerte sich gegenüber der \"\"FAS\"\" besorgt über die Entmachtung der Medien. \"\"Ein Intendant darf nicht ohne Angabe von Gründen entlassen werden. Das wäre Willkür\"\"","sagte Oettinger. \"\"Je größer unsere Sorge ist",dass der öffentlich-rechtliche Rundfunk seine Funktion einbüßen könnte
985,Pegida,53,90,i-finger.de,,,,,,http://www.i-finger.de/dresdner-thesen.pdf,,985,True
986,Pegida,53,321,youtube.com,YouTube,,,,,https://youtu.be/Dntb7c0mryo,,986,True
987,Pegida,53,637,nrwjetzt.de,,,,,,http://nrwjetzt.de/silvesternacht-koeln-frauen-massiv-sexuell-belaestigt/,"UPDATE! Silvesternacht in Köln: Frauen massiv sexuell belästigt Köln – In der Silvesternacht sind vor dem Kölner Hauptbahnhof Frauen offenbar massiv sexuell belästigt worden. Nach Informationen der Boulevardzeitung “Express” haben sich inzwischen 30 betroffene Frauen bei der Polizei gemeldet. “Kölnische Rundschau” , “Kölner Stadt-Anzeiger” und inzwischen auch Augenzeugen in den Sozialen Netzwerken haben Betroffene zu den skandalösen Ereignissen zu Wort kommen lassen. Danach hätte eine Gruppe von Männern mehrfach Frauen “eingekreist” und angegrapscht. “Die waren mit ihren Händen wirklich überall. So etwas habe ich noch nie erlebt“, zitiert der “Kölner Stadt-Anzeiger” ein 22-Jähriges Opfer. Und weiter: „Als wir um Hilfe gerufen haben, haben sie gelacht. In der “Rundschau” ist die Rede von rund 30 Männern. Aus der Gruppe heraus seien “Taschen und Wertgegenstände” geraubt worden. Eine 17-Jährige wird zitiert: „Ich hatte Finger an allen Körperöffnungen“. Weitere Informationen waren zunächst nicht zu bekommen. Die Polizei meldet, die Silvesternacht in Köln sei “weitgehend friedlich” gewesen. Die oben geschilderten Vorkommnisse wurden allerdings bestätigt. In einer Facebookgruppe aus Köln berichteten Augenzeugen über diese Übergriffe gegen Frauen. Nachdem dort thematisiert wurde, dass es sich bei den Tätern wohl um arabischstämmige junge Männer gehandelt habe, wurde die Diskussion gelöscht.  Da andere Leser vorher noch Screenshots angefertigt haben, können wir hier aus einigen Augenzeugenberichte zitieren: „Andrea“ schreibt:  „Ich habe es leider auch genau so erlebt und mir steigen bei deinen Worten schon wieder die tränen in die Augen! Das was ich gestern erlebt habe, hat mich ehrlich schockiert. Man kam nicht vor und nicht zurück und konnte auch nicht ausmachen, wer es war. (….) Leider wird damit alles in Frage gestellt, alle Hilfesuchende in Verruf gebracht.“ „Angelina“ berichtet: „Also ich war gestern auch dort und es war eine Katastrophe. Fleischbeschau, man konnte nirgends hinsehen  weil man angegafft und angequatscht wurde. Eine „Yvonne“ schreibt:  „Ich war auch in Köln und habe bei Mc im Hauptbahnhof die gleiche Erfahrung gemacht. Absolutes no go!!!“ Sie empfiehlt anderen, in ihren Stadtvierteln zu bleiben und nicht in die Kölner City zu kommen. Die Kölner Polizei soll inzwischen eine Ermittlungsgruppe eingerichtet haben. Die eingangs zitierten Zeitungsberichte finden Sie hier und hier und hier Bildquellen (Titel/Herkunft)",987,True
988,Pegida,53,637,gatestoneinstitute.org,Gatestone Institute,Schweden: Die Vergewaltigungsmetropole des Westens,,article,http://www.gatestoneinstitute.org/pics/932.jpg,http://de.gatestoneinstitute.org/5223/schweden-vergewaltigung,"\"Englischer Originaltext: Sweden: Rape Capital of the West Ãbersetzung: Stefan Frank 40 Jahre nachdem das schwedische Parlament einstimmig beschloss, das vormals homogene Schweden in ein multikulturelles Land umzuwandeln, haben Gewaltverbrechen um 300 Prozent und Vergewaltigungen um 1472 Prozent zugenommen. Schweden ist inzwischen an Nummer zwei der LÃ¤nder mit der hÃ¶chsten Rate an Vergewaltigungen und wird nur von dem im sÃ¼dlichen Afrika gelegenen Lesotho Ã¼bertroffen. Bezeichnenderweise erwÃ¤hnen die Berichte nicht die Herkunft der Vergewaltiger. DarÃ¼ber hinaus muss man wissen, dass Einwanderer der zweiten Generation als Schweden gezÃ¤hlt werden. In erstaunlich vielen FÃ¤llen haben die schwedischen Gerichte Sympathien fÃ¼r die Vergewaltiger gezeigt und VerdÃ¤chtige freigesprochen, die behaupteten, ein MÃ¤dchen habe Sex mit sechs, sieben oder acht MÃ¤nnern haben wollen. Der Internetradiosender Granskning Sverige hat einmal die Mainstreamzeitungen Aftonbladet und Expressen angerufen und gefragt, warum sie TÃ¤ter als \"\"schwedische MÃ¤nner\"\" bezeichnet hatten",obwohl es sich in Wirklichkeit um Somalier ohne schwedische StaatsangehÃ¶rigkeit handelte. Die Journalisten zeigten sich zutiefst beleidigt,als sie gefragt wurden
989,Pegida,53,1936,finanznachrichten.de,,,,,,http://www.finanznachrichten.de/nachrichten-2015-01/32606174-600-000-abgelehnte-asylbewerber-in-deutschland-003.htm,,989,True
990,Pegida,53,750,tz.de,http://www.tz.de,Muslime fordern Poco-Boykott - wegen Fußmatte,Osnabrück - Der Möbeldiscounter Poco muss derzeit einen Shitstorm aufgebrachter Muslime ertragen. Der Grund: Ein Fußabtreter mit einem umstrittenen Motiv.,article,http://www.tz.de/bilder/2015/12/28/5992098/1066336211-moschee-dpa-yQepVR7gPef.jpg,http://www.tz.de/welt/moschee-motiv-muslime-schimpfen-poco-einrichtungsmarkt-wegen-fussmatte-5992098.html,"\"Die \"\"Blaue Moschee\"\" in Istanbul. © picture alliance / dpa Osnabrück - Der Möbeldiscounter Poco muss derzeit einen Shitstorm aufgebrachter Muslime ertragen. Der Grund: Ein Fußabtreter mit einem umstrittenen Motiv. Das nordrheinwestfälische Einrichtungshaus Poco muss sich derzeit mit einem Shitstorm besonderer Art auseinandersetzen. Der Grund: Eine Fußmatte",auf der die Sultan-Ahmed-Moschee in Istanbul (auch Blaue Moschee genannt) abgebildet ist.   Viele gläubige Muslime fühlen sich durch die Tatsache beleidigt,"dass ein muslimisches Gotteshaus als Fußabtreter zu kaufen ist. Auf der Facebook-Seite von Poco rufen sie zu einem Boykott auf. Die Reaktion des Einrichtungsmarktes Der Konzern äußerte sich in einer Stellungnahme auf Facebook: \"\"Mit Erstaunen haben wir festgestellt"
991,Pegida,53,541,freiepresse.de,,,,,,http://www.freiepresse.de/NACHRICHTEN/SACHSEN/Integrationsministerin-Fluechtlinge-als-Chance-sehen-artikel9394306.php,,991,True
992,Pegida,53,0,epochtimes.de,Epoch Times Deutschland,Offener Brief an Angela Merkel wegen Beleidigung an Pegida-Bewegung in Neujahrsansprache: Wir haben Angst! und Das macht Angst,Die Pegida-Demo hat sich zu einer allgemeinen Bewegung gegen Verlogenheit in Politik und Medien entwickelt und ist zu einer Plattform für vielerlei,article,http://media.epochtimes.de/2015/01/04/454466610_6.jpg,http://www.epochtimes.de/politik/deutschland/pegida-angela-merkel-neujahrsansprache-offener-brief-martin-b-fluechtling-und-islamisierung-a1212493.html,"\"Offener Brief an Angela Merkel wegen Beleidigung an Pegida-Bewegung in Neujahrsansprache: \"\"Wir haben Angst!\"\" und \"\"Das macht Angst\"\" Epoch Times",Sonntag,11. Januar 2015 17:33 Angela Merkel   Senden Die Pegida -Demo hat sich zu einer allgemeinen Bewegung gegen Verlogenheit in Politik und Medien entwickelt und ist zu einer Plattform für vielerlei Botschaften geworden
993,Pegida,53,0,google.com,Google Docs,,,,,https://play.google.com/store/music/album…,,993,True
994,Pegida,53,0,google.com,,,,,,https://play.google.com/store/music,"\"1 $9.49 Oui Oui Si Si Ja Ja Da Da is the tenth studio album by the British band Madness, released on their own Lucky 7 Records label through Cooking Vinyl in the United Kingdom on 29 October 2012 and in the United States on 13 November 2012. The album does not feature founding member and bassist Mark Bedford, who was on hiatus from the band at the time. The album cover is by Peter Blake and features rejected titles for the album crossed out. The album was preceded by a 'teaser' song, \"\"Death of a Rude Boy\"\"",available as a digital download from 12 August 2012. Oui Oui Si Si Ja Ja Da Da debuted at number No. 10 in the UK Albums Chart on 4 November 2012,becoming Madness' seventh studio album out of ten to reach the top 10 in the UK. It received favourable reviews in Q
