line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
843,Pegida,47,527,i-finger.de,,,,,,http://www.i-finger.de/dresdner-thesen.pdf,,843,True
844,Pegida,47,527,sek-einsatz.de,,,,,,http://sek-einsatz.de/polizei-themen/polizei-news/polizei-intern/terrorwarnungen-demos-anhaltende-arbeitsbelastungen-die-politik-soll-handeln/14772,"Facebook Twitter Google+ WhatsApp Telegram per E-Mail teilen Symbolfoto / Archiv © Tomas Moll Baden-Württemberg / Berlin | Am vergangenen Mittwoch stellte in Berlin der Innensenator Frank Henkel (CDU) einen Videospot vor – wir berichteten -, der für mehr Respekt gegenüber Polizistinnen und Polizisten, Feuerwehrleuten sowie Mitarbeiterinnen und Mitarbeitern der Ordnungsämter werben soll. Der Spot befasst sich mit Respektlosigkeit und Gewalt gegen Einsatzkräfte in Uniform und soll die Öffentlichkeit für dieses Thema sensibilisieren. Ziel der Initiative ist es, auf die Bedrohung, der Polizisten und andere Einsatzkräfte in ihrem Dienst ausgesetzt sind, aufmerksam zu machen und gesellschaftliches Bewusstsein für diese Problematik zu schaffen. Hier die Kurzversion des Videospot Auf der Facebook Seite „ Respekt und Annerkennung für unsere Einsatzkräfte “ mit mehr als 39.000 Likes wird schon seit 2012 für mehr Respekt den Kräften gegenüber geworben. Tag täglich finden sich dort Berichte wieder die nur einen kleinen Auszug zeigen, wie oft Einsatzkräfte angegriffen werden. Doch viele Einsatzkräfte von Polizei, Feuerwehr, Rettungsdienst und Ordnungsamt klagen seit einigen Jahren nicht nur über fehlenden Respekt, sondern auch über die stark gestiegene Arbeitsbelastungen, mangelhafte Ausrüstung und Schutzkleidung. So zuletzt drei SEK Beamte gegenüber der GDP – Mitarbeiterzeitschrift „Deutsche Polizei“ über Missstände innerhalb der Behörde . Tania Kambouri: Deutschland im Blaulicht: Notruf einer Polizistin Oder die Bochumer Polizistin Tania Kambouri, die in ihrem Buch „ Deutschland im Blaulicht – Notruf einer Polizistin “ die Respektlosigkeit muslimischer Männer gegenüber weiblichen Einsatzkräften beklagt. Am Donnerstag machte sich nun auch ein junger Angehöriger einer Einsatzhundertschaft der Polizei aus Baden-Württemberg Luft und schildert die enormen Arbeitsbelastungen und mangelhafte Schutzausrüstung. Er selbst bezeichnet sich als „kleinen Beamten, eine Nummer“ der trotz aller Missstände seinen Idealismus nicht verloren hat und fordert die Politik auf, endlich zu handeln. „Eins wird man der Polizei nie nehmen – den überdurchschnittlich hohen Anteil an Idealisten.“ Hier der gesamte Leserbrief des Kollegen: Paris… es ist spät, bereits nach Mitternacht, auf den Straßen dämmern die Straßenlaternen, Cafes und Bars hellen das Bild der düsteren Straßen auf. Durch die Nacht huscht gelegentlich ein Streifenwagen mit Blaulicht. In der Konzerthalle Bataclan spielt die amerikanische Band „Eagles of Death Metal“. Das Securitypersonal beobachtet die Gäste, wagt gelegentlich einen interessierten Blick auf die Bühne. Ein paar Straßen weiter findet im „Stade De France“ ein Testspiel für die EM 2016 statt. Frankreichs Nationalteam spielt gegen Deutschlands Nationalteam. Vor dem Fußballstadion stehen Polizeibeamte. Das Kräfteaufgebot ist normal… Routine. Beamte in Körperschutzausrüstungen stehen stets bereit für den Fall, dass gewaltbereite Fangruppierungen die Auseinandersetzung suchen. Eine normale Nacht in Frankreich. Selbige könnte auch in Deutschland so stattfinden… Plötzlich ist im „Stade De France“ ein Knall zu hören. Vielleicht war es ein Feuerwerkskörper? Pyrotechnik ist bekanntlich normal beim Fußball… Routine. Noch ahnt niemand von den Szenen, die sich in diesen Sekunden einige Meter weiter abspielen. Plötzlich… noch ein Knall. Die Anspannung steigt… diesmal knallte es noch lauter, noch näher,… keine Rauchschwaden sind in Sicht, kein bengalisches Feuer. Irgendetwas stimmt nicht. Dann… Schüsse… Schreie… Blut. Für die Pariser Polizei weicht nun Routine rascher Improvisation. Was in Frankreich jüngst passierte fällt uns allen schwer in Worte zu fassen, es macht uns betroffen, wütend und es macht uns Angst. Seit Januar sind die französischen Sicherheitsbehörden enorm angespannt. Der Terroranschlag auf Charlie Hebdo im Januar kam unerwartet, die französiche Polizei reagierte im Rahmen ihrer Möglichkeiten… stoppte schließlich die Terroristen. Am Ende des Tages… Redakteure, Passanten, Polizisten,… tot. Familienmitglieder, Freunde, Kollegen,… tot. Eine Katastrophe… und vor wenigen Tagen wieder… Konzertbesucher, Passanten, Polizisten,… tot. Familienmitglieder, Freunde, Kollegen… tot. Doch für was das Ganze? Sie sind gestorben, wurden ermordet, gar hingerichtet für das unbegreiflich unmenschliche Weltbild fehlgeleiteter und von Hass und Verblendung getriebener Menschen. Menschen die in dem Moment selbst starben, als sie sich für dieses Weltbild entschieden haben… doch zu unserem Bedauern entschieden sie sich nicht alleine zu sterben… Eine solche Welle von Terroranschlägen in derartigem Ausmaßen, mehreren Tätern und Schauplätzen, ist eine Mammutaufgabe für die Polizei. Frankreich verstärkte nach Charlie Hebdo seine Polizei, aktivierte das Militär und dennoch wird uns in diesen Tagen schmerzhaft aufgezeigt, wie schnell ein solch professionell agierendes Sicherheitskonzept wieder ins Wanken geraten kann. In Deutschland schauen wir voller Schrecken zu unseren Nachbarn… wir sind zu tiefst betroffen, trauern und haben Angst… Angst, dass wir bald Opfer ähnlicher Unmenschlichkeit werden. Familienmitglieder, Freunde, Kollegen verlieren… Doch was setzen wir entgegen? Es klingt tragisch, doch Frankreich war, wenn man es so will, vorbereteitet. Die französische Polizei zog Lehren aus dem Charlie Hebdo Anschlag, konnte diesesmal noch schneller einschreiten… und dennoch… jeder kennt die Bilder. Was tut nun Deutschland? Fühlt sich unsere Polizei auf eine solche Lage vorbereitet? Sind wir dem gewappnet, was da kommen könnte? Immer wieder wird die mangelnde Ausrüstung, die fehlende Fortbildung und die Überlastung unserer Polizei thematisiert. Es unterhalten sich Gewerkschafter, Personalräte, mehrfach Studierte… doch wer fragt den kleinen Beamten auf der Straße? Wer interessiert sich für die realen Umstände mit denen der kleine Beamte jeden Tag zu kämpfen hat? Und wer akzeptiert überhaupt die Meinung eines so jungen und als unerfahren abgestempelten Menschen, der sich im Einsatz nicht mehr sicher fühlt. Es fällt all zu schwer im Zusammenhang mit den jüngsten Ereignissen in Frankreich die mangelnde Rückendeckung unserer Polizei anzusprechen…. ja ansprechen zu müssen! Wäre selbige Tragödie in Deutschland geschehen, dann wären wohl die ersten Polizisten vor Ort jene Beamten der Bereitschaftspolizei gewesen, die Beamten, die eigentlich das Fußballspiel hätten absichern sollen. Doch was hätten diese Beamten entgegenzusetzen gehabt? Macht eure Augen auf! Unsere Bereitschaftspolizei ist gnadenlos überlastet! Es ist das Leben des kleinen Beamten, das auf dem Spiel steht! Das Leben des Beamten und das Vertrauen der Menschen, welches jeden Tag auf seinen schmalen Schultern lastet! ~ Baden Württemberg: Die Bereitschaftspolizei bedient aktuell Einsätze, für die nichteinmal eine Revierstreife nötig wäre. In manchen S21-, 5. Liga Fußball- oder Eishockeyeinsätzen fragt man vergebens nach dem Sinn für selbigen und dennoch werden die Wochenenden der jungen Beamten ersatzlos „verbrannt“. Einheiten befinden sich zum Teil bis zu 5 Stunden vor Beginn des eigentlichen Einsatzgeschehens im Einsatzraum. Die Beamten sitzen da, in unbequemen Körperschutzaustattungen, auf engem Raum, und können nichts tun außer ihren Frust vor Vorgesetzten zu verbergen. Einsatzstunden von 10 – 12 Stunden sind mitterweile die Regel. Einsätze bis zu 16 Stunden sind schon lange keine Ausnahme mehr. Bereits im Vorhinein werden Einsatzzeiten ohne Rücksicht auf Privatleben und Gesundheit der Beamten auf Überlänge, bis zu 18 Stunden, angesetzt. Anstatt Beamten Übernachtungsmöglichkeiten an fernen Einsatzorten zu gewähren sind sie gezwungen nach 10 – 12 Stunden noch übermüdet und wahrnehmungsgetrübt zurück zur Dienststelle zu fahren. Anstatt mehr Geld für eine Unterkunft zur Verfügung zu stellen geht man lieber eine derartige Verantwortungslosigkeit ein. Lieber wechselt man auf der Rückfahrt jede halbe Stunde den übermüdeten Fahrer. Für mögliche Ausfallerscheinungen oder Unfälle muss am Ende der kleine Beamte gerade stehen. Die angestrebte Ruhezeit von 11 Stunden kann nicht mehr eingehalten werden. Man hat nicht genug Kräfte, um alle Einsätze zu bedienen. Das Privatleben und die Gesundheit des Einzelnen bleibt auf der Strecke. Dienstpläne ändern sich von Tag zu Tag, Stunde zu Stunde. Eine, einem Menschen angemessene, Lebensgestaltung ist aufgrund der vielen Änderungen nicht mehr möglich. Selbst für immer gleiche Routineeinsätze oder -tätigkeiten werden Beamte wie Nummern auf einem Rechenschieber hin und her geschoben. Es gibt keinen Feierabend, ständig wird man per Telefon in Ungewissheit belassen. Überstunden im Bereich von 50 – 200 Stunden sind mitterweile die Regel. Ein Abbau ist kaum möglich und der Regelsatz für eine Ausbezahlung der Mehrarbeit entspricht nichteinmal dem gesetzlichen Mindestlohn. Ein Armutszeugnis. Auch die nicht vorhandene Erschwerniszulage und die wahnwitzigen Zuschläge für ungünstige Arbeitszeiten ab gewissen Uhrzeiten, an Wochenenden und Feiertagen grenzen eher an eine Beleidigungen als an eine angemessene Entlohnungen. Es finden sogut wie keine Fortbildungen mehr statt. Das Ganze führt zu einer spürbar wachsenden Inkompetenz und Hilflosigkeit der einzelnen Beamten. Beamte, die nach der Ausbildung kaum Praxiserfahrung haben, müssen mittlerweile Auszubildende einlernen. In den Einheiten werden Neuankömmlinge von anderen Beamten im laufenden Einsatz in Tätigkeiten eingelernt, für die sie selbst keine offizielle Schulung haben. Nicht einmal mehr die Möglichkeit dienstlich individuell Sport zu betreiben wird den Beamten eingeräumt. Ein Sportübungsleiter, von denen es zu wenige gibt, muss ähnlich einem Babysitter auf die erwachsenen Beamten aufpassen. Die Grundlehrgänge der Beamten der Bereitschaftspolizei werden unterbrochen, um die noch nicht „eingelernten“ Beamten auf Einsätze schicken zu können, da man anders nicht genügend Kräfte hätte. Gefühlt werden diese Grundlehrgänge immer kürzer und kürzer. Die Beamten schaffen es, wenn alles gut läuft, gerade noch ihre Pflichtfortbildungen zu absolvieren, bei manchen Kollegen liegt das letzte Schießtraining so lange zurück, dass sie eigentlich längst ihre Schusswaffe abgeben müssten… auch Führungskräfte. Es gibt nicht ausreichend fortgebildete Einsatztrainer, um allen Einheiten ein regelmäßiges, flächendeckendes und an realistische Umstände angepasstes Training zu gewährleisten. Szenarioübungen für Terroranschläge, Geiselnahmen oder Amokläufe gibt es nicht. Schießstätten weißen erhebliche Mängel auf, sind nur bedingt betreibbar, andere sind komplett geschlossen. Beim Schießtraining selbst, wenn es denn je stattfindet, darf nicht auf Menschenmotive geschossen werden… das ist „zu martialisch“. Für das Üben von Polizeitaktikten oder das Nachbereiten und Trainieren von Erlebtem fehlt die Zeit, das Geld & das Personal… und gefühlt… der Einsatz der eigenen Führungskräfte für die kleinen Beamten. Gerechnet auf 10 Beamten hat nur knapp einer jemals mit einem G3 geschossen. Nicht alle Beamten verfügen über ein persönliches Funkgerät und sind im Einsatz auf die Zurufe ihrer Kollegen angewiesen… was wenn dieser Kollege von der Einheit getrennt wird, nicht auf Lageänderungen reagieren kann, wenn ein Notruf nicht gesendet oder Verstärkung erst viel zu spät angefordert werden kann? Die Haltbarkeitsempfehlung für die Tumultschutzausstattungen sind längst abgelaufen und werden mit Edding und einem neuen Datum überschrieben. Wenn man sie zum Waschen aus ihren Hüllen nimmt fallen sie auseinander. Beamte sind enorm bewegungseingeschränkt, der unhandliche und schwere weiße Helm gibt eine optimale Zielscheibe ab. Das dienstlich gelieferte Holster ist nicht auf den Körperschutz angepasst, es öffnet sich ständig von selbst und drückt im Sitzen auf die Hüfte. Wenn man es unter der Jacke trägt kann man seine Waffe im Ernstfall nicht schnell genug ziehen. Einheiten haben kein eigenes Waffenarsenal und müssten sich in einem großen Alarmierungsfall mit umständlichen Freischaltesystemen um eine beschränkte Anzahl von z.T. verrosteten und ungepflegten Maschinenpistolen streiten, deren Tragesysteme stehts verstellt sind… Niemand fühlt sich für eine Wartung oder Qualitätserhaltung zuständig. Die Maschinenpistole wird aus unbegründeter Angst vor Verantwortung nichteinmal in jeden Einsatz mitgeführt. Das gleicht einem Himmelfahrtskommando. In den (zumindest auf dem Papier) besonders fortgebildeten Beweissicherungs- und Festnahmeeinheiten (BFE) gibt es wenigstens höherwertige Schutzwesten, aber keine entsprechenden Helme. Es fehlt vorne und hinten… und am meisten – am kleinen Beamten. Was hier aufgelistet werden muss wirkt erschreckend. Die Warheit ist nicht immer rosig. Wer das alles ließt, dem mag wohl nicht unberechtigt übel geworden sein. ~ Eins jedoch soll gesagt sein! Eins wird man der Polizei nie nehmen – den überdurchschnittlich hohen Anteil an Idealisten. Jeden Tag diskutieren die Beamten im Einsatz über die internen Missstände. Nicht selten werden Kollegen emotional, sentimental, verzweifeln schier. Die übermüdeten Beamten vernachlässigen ihr Privaleben und sind gefrustet, schimpfen über den Dienstherren und lassen sich zu Aussagen hinreissen wie: „Ich kann und will nicht mehr, ich mache das nicht mehr mit! Wenn ich das nächstemal zur Alarmierung angerufen werde, gehe ich einfach nicht an mein Telefon“. Doch am Ende… geht jeder an sein Telefon. Jeder fährt am Wochenende, an seinem Geburtstag oder am Feiertag zur Arbeit, steht bereit und harrt der Dinge, die da kommen. Irgendwann jedoch… und das wird schon bald der Fall sein wird der erste Beamte nicht mehr stehen können. Der erste Beamte wird fallen. Er wird nicht mehr fähig sein zu 100% seinen Dienst zu leisten. Entweder wird er selbst zusammenbrechen oder im furchtbarsten Fall: einem Szenario, ähnlich dem in Frankreich sein Leben lassen. Und warum? Entweder, weil das verwendete Kaliber seines Gegenübers seine Schutzweste der Klasse 1 wie Butter durchschlägt. Weil er keine oder nicht ausreichend Maschinenpistolen in den Einsatz miführen konnte um wenigstens im Ansatz angemessene Gegenwehr zu leisten. Weil er kein Funkgerät besaß, um sich mit seinen Kollegen zu koordinieren oder um Hilfe zu rufen. Oder weil er schlicht weg seine eigene Waffe nicht beherrschte, weil er keine erlernten Selbstverteidigungs- oder Erste Hilfe Kenntnisse anwenden konnte, weil er überlastet oder übermüdet war. Niemand will den Kollegen, der zuvor noch mit ihm auf der Stube oder im Fahrzeug saß, zu Grabe tragen müssen. Niemand will den Leichnahm seines Kollegen vom Strick lösen oder ihn mit einer Patrone weniger und ohne Puls auf dem Areal vorfinden. Einige Kollegen haben längst ihre persönliche Belastungsgrenze erreicht, aber danach fragt niemand. In der Bevölkerung reden immer alle davon, ob die Polizei nicht überfordert ist, ob sie der Sicherheitslage im Land bald nicht mehr Herr wird… …Wir sind es schon lange nicht mehr. Eine verzweifelte Bitte an Politik & Polizeiführung reagieren Sie endlich! Themen",844,True
845,Pegida,47,616,n-tv.de,,,,,,http://mobil.n-tv.de/politik/Wo-ist-Abaaouds-kleiner-Bruder-article16399536.html,"\"20.11.2015 Für den IS angeworben Wo ist Abaaouds kleiner Bruder? Bis zuletzt hofften die Eltern von Abdelhamid Abaaoud, er werde ihnen sagen, wo sein Bruder Younes ist. Den hatte er als jüngsten IS-Kämpfer aller Zeiten nach Syrien entführt. Nun fürchten sie, auch ihn an den Terror verloren zu haben. Nach dem Tod von Abdelhamid Abbaoud rückt der jüngere Bruder des mutmaßlichen Drahtziehers der Pariser Anschläge in den Fokus der Sicherheitsbehörden. Abdelhamid hatte seinen damals erst 13 Jahre alten Bruder Younes 2014 davon überzeugt, für den IS zu den Waffen zu greifen. In Propagandamaterialien der Terrororganisation war Younes daraufhin als jüngster IS-Kämpfer überhaupt präsentiert worden. Auf dem dazugehörigen Bild ist Younes in arabischer Tracht zu sehen, er hält eine Kalaschnikow in der Hand. *Datenschutz Anfang des Jahres hatte der Vater der beiden, Omar Abaaoud, der \"\"Het Laatste Nieuws\"\" gesagt",er werde Abdelhamid nie verzeihen,dass dieser Younes für den IS angeworben habe. Bevor der Junge sich dem islamistischen Terror zuwandte
846,Pegida,47,324,merkur.de,http://www.merkur.de,Wie ein Lauffeuer in Europas Straßen,"München - In der Türkei erobern die Islamisten Schritt für Schritt die Bastionen der Macht und bedrohen nicht nur in den Augen des Militärs die strikte Trennung von Staat und Religion. Islam-Experten sagen eine ähnliche Entwicklung für Europa voraus. Auch Deutschland wird kein mehrheitlich christlich geprägtes Land bleiben, wenn die Entwicklung so weitergeht.",article,http://www.merkur.de/bilder/2009/05/24/315427/1725490313-267156_1_koran-3Gef.jpg,http://www.merkur.de/politik/wie-lauffeuer-europas-strassen-315427.html,"\"26.03.15 18:19 \"\"Wie ein Lauffeuer in Europas Straßen\"\" München - In der Türkei erobern die Islamisten Schritt für Schritt die Bastionen der Macht und bedrohen nicht nur in den Augen des Militärs die strikte Trennung von Staat und Religion. Islam-Experten sagen eine ähnliche Entwicklung für Europa voraus. Auch Deutschland wird kein mehrheitlich christlich geprägtes Land bleiben",wenn die Entwicklung so weitergeht. Es ist eine schockierende Vision,mit der der britische Islam-Experte Bernard Lewis versucht
847,Pegida,47,429,abendzeitung-muenchen.de,,,,,,http://m.abendzeitung-muenchen.de/inhalt.polizei-dementiert-terror-bezug-terror-falschmeldung-polizeieinsatz-in-berg-am-laim.26fcde4c-353f-4b93-8773-37671f004046.php,"Anti-Terror-Einsatz in München? - Polizei dementiert ' Verwirrung um Polizeieinsatz in Berg am Laim Anti-Terror-Einsatz in München? - Polizei dementiert az,  1 Massive Polizeipräsenz am Münchner Hauptbahnhof. Foto: dpa Verwirrung um einen Polizeieinsatz in Berg am Laim : Zunächst hieß es, ein Terror-Anschlag sei verhindert worden, dann dementiert die Polizei. Update Freitag 9 Uhr: Verdacht auf geheime Terroraktion: Das Central Hotel Apart in München wurde am Donnerstagabend Schauplatz eines Polizeieinsatzes. Der Campingkocher einer iranischen Flüchtlingsfamilie löst bei einer Hotelmitarbeiterin Panik aus: Das Hotel meldet den Verdacht auf einen bevorstehenden Terroranschlag bei der Polizei. Ein Fehlalarm, wie sich heute Morgen herausstellte. +++ Lesen Sie hier die aktuelle Meldung von Freitagmorgen +++ Ursprüngliche Meldung von Donnerstag 23:45 Uhr: Der Terror hat offenbar München erreicht: Wie Focus Online vermeldet, hatte eine vermutlich islamistische Terrorzelle einen Anschlag in der Landeshauptstadt geplant. Die acht Attentäter flogen dank einer couragierten Hotel-Mitarbeiterin auf. Offenbar hatten die Männer aus dem arabischen Raum ein Zimmer im Central Apart Hotel in Berg am Laim gemietet. Dort fielen sie einer Hotelmitarbeiterin auf, die arabisch spricht. Sie fand das Verhalten der Männer verdächtig und entdeckte in dem Zimmer Polizeiunformen. Das Hotel alarmierte daraufhin die echte Polizei. Spezialkräfte der Münchner Polizei stürmten kurz darauf das Hotel, die Verdächtigen konnten jedoch in 3er und 5er BMWs flüchten, so Focus Online . In dem Hotelzimmer konnten anschließend mehrere Gasflaschen sichergestellt werden, die offenbar irgendwo im Stadtgebiet zur Explosion gebracht werden sollten. Derzeit läuft eine Großfahndung nach den flüchtigen Männern. Zudem wird eine Verbindung zum vereitelten Terror-Anschlag auf das Fußball-Länderspiel in Hannover am vergangenen Dienstag geprüft. Update 00:00 Uhr: Die Polizei dementiert, dass der Einsatz einen Terrorbezug habe. Bei dem Bericht von Focus Online handelt es sich demnach um eine Falschmeldung. Update 00:10 Uhr: Gegenüber der AZ betonte die Polizei nun noch einmal, dass nach derzeitigem Kenntnisstand kein bevorstehender Anschlag verhindert wurde. In dem Zimmer seien wohl in den letzten Tagen viele arabisch-stämmige Personen ein- und ausgegangen, einen terroristischen Hintergrund habe dies aber nicht gehabt. Zu den angeblich im Zimmer gefundenen Polizeiuniformen und Gasflaschen konnte der Sprecher keine Angaben machen. Derzeit verhört die Polizei zwei Personen, die in dem Hotelzimmer festgenommen wurden, nach den anderen Personen wird aktuell noch gefahndet. Update 00:30 Uhr: Bei Focus Online heißt es nun: Die Polizei dementierte, dass der Einsatz im Zusammenhang mit einem Terror-Verdacht steht. FOCUS Online bleibt jedoch bei seiner Darstellung. Update 00:50 Uhr:",847,True
848,Pegida,47,892,jagdverband.de,Deutscher Jagdverband,EU-Waffenrecht soll nach Anschlägen verschärft werden,"Nach den Anschlägen in Paris plant die EU eine Verschärfung des Waffenrechts. So wichtig auch konkrete Maßnahmen zur Bekämpfung des Terrorismus sind, die geplanten Schritte treffen die Falschen. Eine Petition hat das Thema aufgegriffen. In Folge der Terroranschläge in Paris plant die EU eine Verschärfung des Waffenrechts. Neben einigen sinnvollen Maßnahmen sollen jedoch auch der Online-Handel von legalen und registrierten Waffen verboten und weitere bürokratische Hürden für zuverlässige und legale Waffenbesitzer errichtet werden. Der Deutsche Jagdverband (DJV) kritisiert diese Vorhaben, da sie weder ein Mehr an Sicherheit der Bürgerinnen und Bürger bringen, noch den Terrorismus bekämpfen.",article,https://www.jagdverband.de/sites/default/files/waffensteuer_0.jpg,https://www.jagdverband.de/content/eu-waffenrecht-soll-nach-anschl%C3%A4gen-versch%C3%A4rft-werden,"Startseite » Presse » Pressemitteilungen EU-Waffenrecht soll nach Anschlägen verschärft werden Nach den Anschlägen in Paris plant die EU eine Verschärfung des Waffenrechts. So wichtig auch konkrete Maßnahmen zur Bekämpfung des Terrorismus sind, die geplanten Schritte treffen die Falschen. Eine Petition hat das Thema aufgegriffen. Online-Handel tabu: Waffen sollen nur beim Händler zu erwerben sein. (Quelle: DJV) 19. November 2015 (DJV) Berlin In Folge der Terroranschläge in Paris plant die EU eine Verschärfung des Waffenrechts. Neben einigen sinnvollen Maßnahmen sollen jedoch auch der Online-Handel von legalen und registrierten Waffen verboten und weitere bürokratische Hürden für zuverlässige und legale Waffenbesitzer errichtet werden. Der Deutsche Jagdverband (DJV) kritisiert diese Vorhaben, da sie weder ein Mehr an Sicherheit der Bürgerinnen und Bürger bringen, noch den Terrorismus bekämpfen. „Es ist extrem wichtig, konkrete Maßnahmen gegen Terrorismus und organisierte Kriminalität zu ergreifen“, sagt DJV-Präsidiumsmitglied Helmut Dammann-Tamke, zuständig für Waffenrecht. „Diese dürfen jedoch nicht zuverlässige und gesetzestreue Jäger belasten. Bei jedem einzelnen Punkt sollte sich die Politik fragen: ‚Treffen wir damit Terroristen? Treffen wir damit organisierte Kriminalität?‘“ Seit Kurzem existiert eine Petition auf der Plattform change.org , die sich gegen unsinnige Verschärfungen des EU-Waffenrechts ausspricht und an den Rat der Europäischen Union richtet. Über Nacht hat die Petition bereits 16.000 Mitzeichner erreicht. Der DJV ruft alle Jägerinnen und Jäger zur Unterstützung der Petition auf. Weiterhin fordert der DJV die Europäische Kommission auf, den illegalen Waffenhandel innerhalb der EU zu bekämpfen und insbesondere die europäischen Außengrenzen schärfer zu kontrollieren. Dazu kann zum Beispiel auch eine Datenbank für gestohlene und illegal gehandelte Waffen gehören, wie sie etwa „iArms“ von InterPol vorsieht.",848,True
849,Pegida,47,1037,gmx.net,,,,,,http://www.gmx.net/magazine/panorama/attentat-paris/slowakischer-regierungschef-robert-fico-muslime-ueberwachen-31132620,"Diese Seite ist leider nicht verfügbar Die Internetadresse verweist auf keinen aktuellen Inhalt, ist derzeit nicht verfügbar oder wurde entfernt. Suchen",849,True
850,Pegida,47,462,short4u.de,,,,,,http://short4u.de/564d8885d14f2,,850,True
851,Pegida,47,778,focus.de,,,,,,http://www.focus.de/sport/videos/unfassbare-szenen-gegen-griechenland-im-video-tuerkische-fans-buhen-schweigeminute-aus-und-rufen-dann-allahu-akbar_id_5092839.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-unterhaltung&fbc=facebook-focus-online-unterhaltung&ts=201511181005,"FehlerseiteDie Seite kann nicht angezeigt werden Lieber FOCUS-Online-User, die von Ihnen aufgerufene Seite ist leider nicht vorhanden. Bitte versuchen Sie, den von Ihnen gewünschten Inhalt über die Suche oder über unser Inhaltsverzeichnis zu finden. Sollten Sie noch weitere Fragen zu FOCUS Online haben, schreiben Sie uns bitte eine E-Mail . DIE NEUSTEN VIDEOS Mitten in Mercedes-Party sagt Hamilton dem Team, was ihm trotz Titel nicht passte Lewis Hamilton hat in der aktuellen Formel-1-Saison all seine Ziele erreicht. Beim Empfang im Hauptquartier des Mercedes-Teams in England gönnt er sich aber nur einen kurzen Moment der Zufriedenheit, dann fordert er von seinem jubelnden Team schon wieder noch besseren Einsatz im kommenden Jahr. » Show in Las Vegas: Erobert Robbie nun doch auch die USA? Trotz seiner weltweiten Bekanntheit konnten die Songs und Alben von Robbie Williams in den Vereinigten Staaten keinen durchschlagenden Erfolg erzielen. Nun greift der Pop-Titan noch einmal an. Auf Instagram hat der Sänger sechs Shows in den USA angekündigt und möchte nun offenbar endlich auch dort als Künstler Erfolg haben. » Zeitungs-Teeparty und Zauberer: So feiert Prinz Charles seinen 70. Geburtstag Der ewige Thronfolger wird 70 Jahre alt - doch der älteste Sohn von Queen Elizabeth lädt zu seinem runden Geburtstag nicht nur zum obligatorischen Gala-Dinner. Charles, der sich privat sehr für Kunst und Kultur interessiert, hat einige spezielle Programmpunkte auf der Agenda stehen. Das ist an seinem Ehrentag geplant. » Zu sexy? Instagram-Account von Aische Pervers gesperrt Der Instagram-Account der bekannten Erotikdarstellerin Aische Pervers wurde plötzlich und ohne Vorwarnung gesperrt. Die 32-Jährige Berlinerin fürchtete um ihre Werbeeinnahmen. Auf Facebook machte sie jetzt ihrem Ärger Luft, zeigte sich aber kurz darauf erleichtert. Demnach handelte es sich bei der Sperrung nur um ein Versehen der Foto-Plattform. »",851,True
852,Pegida,47,2595,focus.de,FOCUS Online,Paris ruft alle EU-Staaten zum Kampf gegen IS auf,,article,http://www.focus.de/resources/ver1-0/pics/fol/focus_online_badge_1200x627px.jpg,http://m.focus.de/politik/ausland/artikel-42-soll-greifen-paris-ruft-alle-eu-staaten-zum-kampf-gegen-is-auf_id_5090962.html,"\"Robert  Krenn |                     18.11.2015 | 00:35 Uhr Kolonien 50Jahre das Land als Kolonialmacht ausbeuten, den Grundstein legen für Diktatur und Extremismus, und dann keine Eier haben das wieder militärisch Auszubügeln. Hut ab, da gehört viel dazu. Soviel zur Grand Nation. Georg Piefke |                     17.11.2015 | 15:04 Uhr Alles unter dem Kommando  von... Frau von der Leyen. Da will ich garnicht dran denken. Da darf sie aber nicht mit Fönfrisur Kindergärten bauen! Der Nato-Bündnisfall von 2001 war ja eine Katastrophe. Ich bin gegen Krieg und gegen die Grünen !!! Sven Musielak |                     17.11.2015 | 12:52 Uhr Das wird mal Zeit. Es kommt alles viel zu spät. Es hätten schon lange Bodentruppen vor Ort sein müssen,um die zu beschützen,die jetzt schon tot sind oder hier jetzt bei uns.Das war doch abzusehen ,was folgt,wenn nicht endlich die IS ausgerottet wird. Danach sollten sie sich die anderen vornehmen. herpina derp |                     17.11.2015 | 10:57 Uhr Das wäre ja ein Ding. gemeinsam den Flüchtlingen helfen: iih, lieber nicht gemeinsam in den Krieg ziehen: hey ho lets go?? Tom Kaltentaler |                     17.11.2015 | 10:48 Uhr Ich bin dabei! Ich würde sogar meinen Jahresurlaub nehmen und die Syrischen alleinreisenden, wehrfähigen Männer die sich hier \"\"Flüchtlinge\"\" nennen an der Waffe auszubilden damit sie selbst IHR Land und IHRE Familien vom IS befreien können. Bin zwar seit meiner Bundeswehrzeit etwas eingerostet","aber mehr Ahnung von der Praxis als Frau von der L. hab ich sicher. Gelernt ist gelernt! Bernhard Müller |                     17.11.2015 | 10:37 Uhr Die Franzosen haben Recht. Sie rufen quasi den \"\"Bündnisfall\"\" aus. Ja",die trauen sich noch was! Bei uns würde das wieder zerredet und letztlich am Widerstand der Grünen und der den Grünen gehorsamen SPD scheitern. Hoffentlich bedenkt man
