line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
72,Pegida,8,2209,sz-online.de,SZ-Online,Sächsische Zeitung - online,Die führende Nachrichtensite in Sachsen,website,http://m.sz-online.de/Layout/Custom/Boilerplate/img/content/logo_szonline.png,http://m.sz-online.de/abo/sz-exklusiv?u=http://m.sz-online.de/nachrichten/waschen-schneiden-bloedeln-3038547.html,"Zittau Die Sächsische Zeitung im Netz – Ihre Flatrate für lokale Meldungen und Nachrichten aus aller Welt. Testen Sie SZ-Exklusiv jetzt 4 Wochen für 0,99 Euro. Nach Ablauf des Testzeitraumes verlängert sich Ihr Abo automatisch für nur 7,50 Euro pro Monat. Bei Nichtgefallen genügt eine kurze E-Mail und es entstehen keine weiteren Kosten. * Jetzt für 0,99 Euro testen Als Abonnent der Sächsischen Zeitung können Sie SZ-Exklusiv kostenlos nutzen. Kostenlos registrieren Sie sind bereits registriert und haben ein gültiges SZ-Exklusiv-Abo? Mit Benutzernamen anmelden SZ‑Exklusiv – Alle Vorteile auf einen Blick uneingeschränkter Zugang zu allen Online-Inhalten exklusiv recherchiert alle Infos aus Ihrer Region viele Bildergalerien und Videos für Print-Abonnenten kostenlos Ihre Fragen beantworten wir an unserer Infohotline: 0351 4864-2107 * Ich teste das SZ-Exklusiv-Angebot von sz-online 4 Wochen für nur 0,99 Euro. Anschließend verlängert sich das Angebot automatisch zum jeweils gültigen Preis von derzeit monatlich 7,50 Euro (inkl. gesetzlicher MwSt.). Wenn mich SZ-Exklusiv im Testzeitraum nicht überzeugt, teile ich dies sz-online innerhalb der 4 Wochen schriftlich per E-Mail an news@sz-online.de mit. Ich kann SZ-Exklusiv jederzeit unter Einhaltung einer Frist von einer Woche zum Monatsende schriftlich per E-Mail an news@sz-online.de kündigen. Die Forderungen für SZ-Exklusiv zieht die Sächsische Zeitung per Lastschriftverfahren von meinem Konto ein. Für SZ-Abonnenten ist SZ-Exklusiv durch Angabe der Abonummer im Registrierungsprozess kostenlos. SZ-Abonnenten können die letzten 7 Erscheinungstage auf sz-online.de durchsuchen. Nicht-SZ-Abonnenten erhalten ein werbereduziertes Onlineangebot und können uneingeschränkt suchen. Die Nutzung von SZ-Exklusiv umfasst nicht die Vorteile des Digitalabos wie Zugang zur SZ-App oder e-paper.",72,True
73,Pegida,8,982,apa.at,,,,,,http://www.apa.at/News/6422350354/kosovo-bittet-eu-laender-um-rueckfuehrung-von-auswanderern.html,Die APA produziert laufend aktuelle Videoclips und animierte Info-Grafiken zur Einbindung in Webseiten oder News-Portale. APA-Videos und Grafiken Die APA produziert laufend aktuelle Videoclips und animierte Info-Grafiken zur Einbindung in Webseiten oder News-Portale. So erreichen Sie uns,73,True
74,Pegida,8,719,youtube.com,YouTube,,,,,http://youtu.be/YA4vykb8f-4,"Rating is available when the video has been rented. This feature is not available right now. Please try again later. Published on Feb 21, 2015 Seit Oktober 2014 demonstrieren in Dresden jeden Montag Tausende Menschen friedlich gegen die zunehmende Überfremdung unserer Heimat. Versammelten sich auf der ersten Montagsdemonstration noch 350 Teilnehmer, so wuchs die Zahl von Demonstration zu Demonstration auf über 25.000. Während der Ruf nach Änderungen immer lauter wird und sich die Proteste auf andere Städte und Länder ausweiten, folgen von der Politik bis heute nur Diffamierungen, Zersetzungen und Lügen. Darum gehen wir auch am kommenden Montag auf die Straße. Los geht’s am 23. Februar 2015 um 18:30 Uhr am Dresdner Neumarkt. Mehr Infos im Netz gibt’s unter http://pegida.de Category",74,True
75,Pegida,8,1282,heute.at,,,,,,"http://www.heute.at/kurioses/art23706,1127476",,75,True
76,Pegida,8,1084,welt.de,DIE WELT,Ich fühle mich von Frauen mit Burka ausgestoßen,"Der Spitzenkandidat der Südwest-CDU findet, dass der Islam nicht zu Baden-Württemberg gehört. Und er warnt: Deutschland dürfe nicht „durch die Hintertür“ zum Einwanderungsland werden.",article,http://img.welt.de/img/deutschland/crop137675962/5716937641-ci3x2l-w900/Guido-Wolf-CDU-in-Stuttgart-11-.jpg,http://www.welt.de/politik/deutschland/article137675968/Ich-fuehle-mich-von-Frauen-mit-Burka-ausgestossen.html,"\"Twittern Von Hannelore Crolly, Jochen Gaugele, Stuttgart Guido Wolf – hier auf dem Dach des Stuttgarter Abgeordnetenhauses – ist Spitzenkandidat der Christdemokraten in Baden-Württemberg. Er sieht \"\"eine realistische Chance","die CDU deutlich über die 40-Prozent-Marke zu hieven\"\" Foto: Tom Koenig Die Welt: Sie waren Landtagspräsident und vor allem für Ihre schwäbischen Heimatgedichte bekannt. Jetzt sollen Sie als Spitzenkandidat in Baden-Württemberg die Niederlagenserie der CDU in Ländern und Kommunen beenden. Wird Ihnen da manchmal schwindelig",Herr Wolf ? Guido Wolf: Dass das kein Spaziergang wird
77,Pegida,8,1887,facebook.com,,,,,,https://www.facebook.com/PegidaDreilaendereck?notif_t=fbpage_fan_invite,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie .",77,True
78,Pegida,8,988,focus.de,FOCUS Online,Boote mit 500.000 Flüchtlingen: IS will Europa mit Migranten überfluten,,article,http://p5.focus.de/img/incoming/crop4386962/1852719337-w1200-h627-o-q75-p5/geisterschiff-im-mittelmeer-sandy.jpg,http://www.focus.de/politik/ausland/islamischer-staat/terroristen-nehmen-rom-ins-visier-erster-schritt-is-will-europa-mit-fluechtlingen-ueberfluten_id_4487068.html,"\"Der Rest der Welt sollte jetzt mit aller Macht für Frieden im Nahen-Osten sorgen, dann brauchen wir auch gar keine Asylanten mehr anzuerkennen. Antwort schreiben 25.03.2016 von Frank Adler Die Länder im Nahen Osten - die ehemaligen Despoten - hatten schon seit Jahrzehnten einen Deal mit dem Westen um die Flüchtlinge einzudämmen. Nicht umsonst wurden mit denen auf Wunsch Milliardengeschäfte mit Waffen, Technologie und Güter gemacht. Auch der frühere Ostblock hatte mit Gadafi Geschäfte und Beziehungen unterhalten. Lybier wurden hier ausgebildet oder medizinisch betreut. Ob da alles Facharbeiter oder Studierende bei waren ist fraglich. Dennoch, auch eine Diktatur hat eine Struktur - wenn keine Lebensstrukturen mehr da sind, dann gehen die Menschen dort hin wo Milch und Honig fließen. Die regierende Gewalt in afrikanischen und arabischen Staaten hatte früher auch Gründe - die Menschen wurden mit harter Hand geführt und kannten keine westliche Demokratie oder Menschenrechte. Antwort schreiben 25.03.2016 von Walter Müller desto, schwächer die Kämpfer. IS ist wie ein angeschossener Hund der um sich beist...! Auch die Anschläge in Paris und Brüssel sind eher nach innen gerichtet und sollen den verzagenden Kämpfern den Rücken stärken! Es ist nämlich ziemlich demoralisierend, wenn man aus der Lusft regelrecht zusammengebombt wird und mehr IS Terroristen im Auto in die Luft gesprengt werden, als im Kampf fallen. Auch Hitler hat zum Schluss von immer mächtigeren Vergeltungswaffen geträumt...! Antwort schreiben 10.02.2016 von Dirk Sokollis In der Regel verdecken solche Meldungen das Eigentliche. Soll die Öffentlichkeit auf den Einmarsch der USA in Libyen vorbereitet werden? Wir können die USA auch gleich fragen, was es mit dem Flüchtlingsstrom auf sich hat. Die USA haben den IS aufgebaut und die IS Öl LKWs nicht getroffen. Das Chaos in Libyen, Irak, Afghanistan etc. haben die USA ebenfalls völkerrechtswidrig angerichtet. Wann werden die Fragen dazu gestellt? Antwort schreiben 10.02.2016 von Michael Kieslich Hat sich die Rangliste der beliebtesten Facharbeiter geändert? Jetzt kommen die Libyer? Merkel ist es egal, die nimmt sie alle, wir habens ja. Wenn ich lese dass seit Freitag 4000 Menschen \"\"gerettet\"\" wurden platzt mir der Kragen - die wurden doch fast am Strand abgeholt. Selbst In Österreich brennt mittlerweile der Baum und Faymann fängt an Zäune zu bauen. Damit ist einer der letzten Merkelianer unter den EU Chefs zur Vernunft gekommen. Und was macht unsere Regentin? Sie streitet mit der SPD wegen dem Familiennachzug für eine Handvoll syrischer Jugendlicher. Ist das normal? Wer diese Frau weiter in der Regierung sehen will verschließt die Augen vor den Tatsachen. Merkel ist nicht die Lösung",sie ist das Problem! Antwort schreiben 31.01.2016 von Olaf  Kraass Frau C. Roth ist schon ganz nervös über den Zuzug von so vielen Freunden. Wir haben eine UN,die sich als Papiertiger entpuppt hat. Wir haben auf der Welt einige psychisch nicht so stabile Potentaten
79,Pegida,8,276,sz-online.de,SZ-Online,Meißner Kreisrat provoziert auf Kosten von Bombenopfern,"Gegen Johann Dulig, junger SPD-Kreisrat in Meißen und Sohn von Sachsens Landes-SPD-Chef Martin Dulig, werden Rücktrittsforderungen laut. Ein Facebook-Posting ist der Grund.",article,http://www.sz-online.de/bilder/johann-dulig-muss-sich-wegen-eines-facebook-postings-1438902h.jpg,http://www.sz-online.de/sachsen/meissner-kreisrat-provoziert-auf-kosten-von-bombenopfern-3040163.html,"Meißner Kreisrat provoziert auf Kosten von Bombenopfern Dienstag, 17.02.2015",79,True
80,Pegida,8,276,facebook.com,,,,,,https://www.facebook.com/johann.dulig?fref=ts,"Leider ist dieser Inhalt derzeit nicht verfÃ¼gbar Leider ist dieser Inhalt derzeit nicht verfÃ¼gbar Der von dir angeklickte Link ist abgelaufen oder die Seite ist nur fÃ¼r eine Zielgruppe sichtbar, in der du nicht enthalten bist.",80,True
81,Pegida,8,276,facebook.com,,,,,,https://www.facebook.com/jusounterbezirkmeissen?fref=ts,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie .",81,True
