line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
751,Pegida,44,509,rolandtichy.de,Tichys Einblick,Bettina Röhl direkt: Wer sind die Hetzer?,"Wer nicht nur Hetzer sein will, muss den Verbotsantrag gegen die AfD und das Vereinsverbot gegen Pegida betreiben.",article,http://www.rolandtichy.de/wp-content/uploads/2015/09/BettinaRoehlDirekt-4.jpg,http://www.rolandtichy.de/kolumnen/bettina-roehl-direkt/wer-sind-die-hetzer/,"Anti-Afd und Anti-Pegida sind kein Ersatz für Einwanderungspolitik Wer sind die Hetzer? Von Bettina Röhl Di, 27. Oktober 2015 Sind AfD und Pegida verfassungsfeindlich und voll Nazi, muss die Bundesregierung ein förmliches Partei- und Vereinsverbot betreiben. Sonst sind ihre Attacken gegen Afd- und Pegida-Anhänger ihrerseits bloße Hetze. Gefällt mir Wenn Ihnen unser Artikel gefallen hat: Unterstützen Sie diese Form des Journalismus. Auf Tichys Einblick lesen Sie aktuellen Einsichten bekannter Autoren und Gastbeiträge zum Geschehen der Zeit. Guten Journalismus gibt es nicht umsonst. Unsere Kolumnisten und Gastautoren verlangen kein Honorar. Aber der technische und organisatorische Aufwand für die Seite wird durch Anzeigen leider noch nicht gedeckt. Staatliche Finanzierung, auch wenn sie noch so sehr als vermeintlich staatsfern getarnt wird, lehnen wir ab. Werbung, unser Shop und Firmenportraits tragen einen wesentlichen Teil dazu bei. Aber es geht um mehr. Deshalb freuen wir uns, wenn unsere Arbeit Ihnen etwas wert ist. Entscheiden Sie selbst, wie viel Ihnen das Gesamtpaket wert ist. Je Artikel oder aber auch für einen längeren Zeitraum. Ich unterstütze bereits Die Bundesregierung schießt aus allen Rohren gegen AfD und Pegida. Diese seien verfassungsfeindlich und voll Nazi. Nun muss die Bundesregierung ein förmliches Partei- und Vereinsverbot betreiben. Sonst sind die maßlosen Attacken gegen Afd- und Pegida-Anhänger ihrerseits bloße Hetze. Anti-Afd und Anti-Pegida-Politik sind kein Ersatz für die katastrophale Einwanderungspolitik. Die prominente linke blutverschmierte Guillotine , die am Brandenburger Tor im Zusammenhang mit der Anti-TTIP-Demonstration am 10.Oktober aufgestellt war, bedrohte Bundeswirtschaftsminister Sigmar Gabriel mit dem Fallmesser. Orthografisch fehlerhaft hatten die Aufsteller geschrieben: „Pass blos auf Sigmar!“ Diese Guillotine mag das Vorbild für das Messerattentat auf die nun zur Kölner Oberbürgermeisterin gewählte Henriette Reker gewesen sein.Der Kölner Attentäter wurde sofort nach der Tat sehr diffus dem rechten Rand zugeordnet. Bei seiner Festnahme soll er Vorbehalte gegen die aktuelle Flüchtlingspolitik geäußert haben. Reker war die parteilose Allparteienkandidatin von CDU, FDP und den Grünen. Sie hat in der SPD-Stadt Köln den Kandidaten der Genossen, vollkommen ungewohnt für die Kölner SPD, in die Opposition geschickt. Reker war zuvor in Köln mit der Flüchtlingsproblematik beschäftigt, also wurden sofort flüchtlingsfeindliche Motive des Täters, der zugleich allerdings auch als verwirrt beschrieben wird, unterstellt. Inzwischen steht eher fest, dass nichts feststeht, was den Täter und dessen Motiv anbelangt. Gleichwohl wurden zwei im Verhältnis zur Guillotine mickrige Galgen respektive deren Träger, die auf einer Pegida-Demonstration mitgetan hatten, als die geistige Brandstiftung „erkannt“, die für das Messerattentat mitverantwortlich gewesen wäre. Mindestens im juristischen Sinn dürften die Galgen weder ursächlich noch mitverantwortlich für das Kölner Attentat gewesen sein. Und selbstverständlich war auch das Fallmesser von Berlin bedeutungslos für das Kölner Attentat eines verwirrten Einzelgängers, um den es sich nach allem was inzwischen bekannt ist, handeln dürfte. Blutverschmierte Guillotine wurde kein Medienereignis Während das blutbeschmierte Fallmesser in Berlin nie so recht zum Medienereignis wurde, schafften es die Galgen zu einem kurzfristigen Medienhype und offenbar auch zu strafrechtlicher Verfolgung. Der öffentliche Aufruf von Dschihadisten zum Dschihad fällt laut bundesrepublikanischer Justiz unter das Privileg der Meinungsfreiheit und das, obwohl es tätigen Dschihadismus gibt. Zwischen dem Gedanken und der Tat liegt im deutschen Strafrecht korrekterweise ein himmelweiter Unterschied. Nicht irgendein Wort, sondern konkrete Anstiftung zu einer Tat ist gleichsam ein strafbarer Gedanke, ein strafbares Wort, an dessen Strafbarkeit die üblichen gesetzlichen Anforderungen gestellt werden, dem Himmel sei Dank! Den Galgen auf der Pegida-Demo als strafbare öffentliche Anstiftung zum Mord gegen Merkel und Gabriel, für die die Demo-Galgen „reserviert“ seien, zu werten, heißt eine durchaus übliche Geschmacklosigkeit artifiziell zu inkriminieren. Gabriels Vorname Sigmar war auf dem Galgen fälschlicherweise mit ie geschrieben worden, was sogleich als Rechtschreibfehler, der eine rechte Gesinnung offenbarte, gewertet wurde. Schlingensiefs Aufruf, „Tötet Helmut Kohl“ und „Tötet Jürgen Möllemann“, von der mächtigen Kunstszene bejubelt, lassen grüßen. Vertreter der Bundesregierung scheuen sich nicht in unsauberer verschwiemelter Form die kleinen Pegida-Pappgalgen in einen moralischen Verantwortungszusammenhang mit dem Messerattentat von Köln zu bringen, wie es gerade jetzt wieder Justizminister Heiko Maas in einem Gastbetrag bei Spiegel online getan hat. Immer diese Verlautbarungsinterviews, um die es sich bei derartigen „Gastbeiträgen“ von Bundesregierungsmitgliedern de facto handelt, wenn auch ohne förmlich auftretenden journalistischen Fragesteller! Gastbeiträge wie dieser von Heiko Maas sind aufgrund eklatanter Qualitätsmängel ohnehin eigentlich nicht druckbar. Die Irgendwie-Logik in dem kurzen Text des Ministers, die auf eine unterstellte, verschwiemelte und verschwülstigte öffentliche Gefühlslage anspielt und dabei die rote blutverschmierte Guillotine der TTIP-Demontration routiniert ausblendet, (die übrigens auf einer viel größeren und mächtigeren Demonstration mitgeführt wurde), läuft, wie es gebetsmühlenartig von der Bundesregierung zu hören ist, darauf hinaus, dass jede Kritik an der sogenannten Flüchtlingspolitik der Bundesregierung als entweder AfD- oder Pegida-mäßig also in jedem Falle „rechtsradikal“ und damit verfassungsfeindlich zu verurteilen wäre. „Brennende Flüchtlingsheime, ehrenamtliche Helferinnen und Helfer, die bedroht werden und der Mordanschlag auf Kölns Oberbürgermeister-Kandidatin sind die Wirkung dieses Pegida-Giftes,“ schreibt Heiko Maas, „Gewalt beginnt mit Worten“. Heiko Maas verweist auf eine Verwarnung des BKA. In diesem Jahr gab es bereits über 500 gewaltsame Angriffe auf Flüchtlingsunterkünfte , deren Aufschlüsselung er allerdings unterlässt: immerhin bei dem Großteil der erfassten Delikte, die vor allem in Nordrheinwestfalen stattfanden und nicht in Sachsen, handelt es sich um Sachbeschädigung (147), gefolgt von Propaganda (97), Volksverhetzung (61), Körperverletzung (29) und Brandstiftung (28). Mit welchen Worten und mit wessen Worten beginnt Gewalt? Wo Maas Recht hat, hat er Recht. Gewalt beginnt nicht immer, aber oft mit Worten. Bleibt nur herauszumendeln mit welchen Worten und mit wessen Worten. Gewalt beginnt manchmal mit Worten von „Unten“, gleichsam vom „Pack“. Zum Beispiel von den frühen 68ern, wo ein paar Anheizer schon 1967 schrieben: „Burn warehouse burn“ und wo von Revoluzzerführer Rudi Dutschke bis ins höchste linke Establishment hinein von „Stadtguerilla“ und „Revolution“ deliriert und gefaselt wurde: Ein Jahr später brannten tatsächlich die ersten Kaufhäuser in der Bundesrepublik. Noch etwas später gab es die ersten Toten der Revolutionshetze. Die gewalttätige linksradikale Subkultur, die bis heute hyperaktiv ist, war geboren. Und Stadtguerilla, die Vorläufer der heutigen Autonomen und der Antifa, entstand an vielen Orten in der Bundesrepublik und spülte Staatsumstürzler und Massenmilitante (Selbstbeschreibung von Joschka Fischer im Interview mit der Autorin von 1998) wie Joschka Fischer und Daniel Cohn-Bendit  mit Gewaltaktionen, Hasspropaganda und Rechtsbrüchen von ganz unten nach ganz oben. Manchmal entsteht Gewalt auch durch Worte von denen ganz Oben, die mit quasi regierungsamtlicher Hetze und Handlungsanweisungen das „Pack“ aktivieren, andere Menschen zu jagen und sogar umzubringen. „Der Sieg im Volkskrieg“, der wohl berühmteste Aufsatz Lin Baos, des Oberpropagandisten Mao Tse Tung, erschien 1965 in einer der größten Zeitungen “Renmin Ribao” und gilt als einer der Startschüsse für  die Kulturrevolution und indoktrinierte das Militär. Nach dem viele Millionen Menschen durch den „Großen Sprung nach vorn“ in den sicheren Hungertod geschickt worden waren, fegte der permanent kulturelle Volksverhexersturm über China und löste eine Massenmordwelle mit erneut Millionen Toten und in Gulags oder in unwirtlichen Landgebieten elendig verreckten Menschen aus. Ähnlich haben andere Diktaturen, auch die Sowjetunion und die Nazis ihre furchtbaren Propagandisten gehabt und auf das Volk auf Randgruppen oder Oppositionelle gehetzt. Das erste, damals noch analoge Facebook waren die Wandzeitungen der chinesischen Kulturrevolution Die Volksverhexer Denken Sie, lieber Herr Zuckerberg, an die berühmten Wandzeitungen des wohl effektivsten... Heute muss sich die oberste politische Kaste in der Bundesrepublik in Acht nehmen, dass sie sich nicht in Denk-Ge-und Verbote verstrickt, die sie dem Volk zu oktroyieren versucht. Maos langer Arm als Vorbild der Neuen Linken im Westen reicht legitimatorisch weiter, als man gemeinhin denkt. Die „Neue Linke“ und mit ihr die 68er und später die Grünen waren so erfolgreich wie sie waren, weil sie ihre ideologischen Fellow-Traveller mit dem hoffnungslos überzogenen Selbstwertgefühl ausstattete, politisch und auch sonst alles besser zu wissen und immer recht zu haben. Jedenfalls: Der Bundesjustizminister offenbart in seinem kleinen Textlein ein hohes Maß an einem unangebrachten Gefühl, selbstverständlich politisch auf der rechten, korrekten Seite zu stehen und auch recht zu haben. Klar, wenn er recht hat, haben alle anderen Unrecht, die nicht dasselbe sagen, wie er. Heiko Maas bei Spiegel online weiter: „(…)Justiz, Polizei und Verfassungsschutz müssen Härte gegen Hetzer zeigen, und unsere Gesellschaft braucht einen neuen Aufstand der Anständigen. In wehrhaften Demokratien gilt: keine Freiheit den Feinden der Freiheit. Die Justiz geht gegen Facebook-Hetzer jetzt immer konsequenter vor. Volksverhetzung, Aufforderung zu Straftaten und Bedrohungen gehören nicht ins Netz oder auf die Straße, sondern vor einen Richter. Die Radikalisierung, die bereits das Bürgertum aus der AfD getrieben hat, erfasst nun auch Pegida. Wer noch einen Funken Anstand im Leib hat, der kann nach Galgen, KZ-Rede und dem Kölner Mordanschlag bei Pegida nicht mehr mitmarschieren. Wer es dennoch tut, ist kein Mitläufer mehr, sondern trägt moralische Mitverantwortung für die Gewalt, die von dieser Hetze ausgeht.“ Die westlinke Gewalt, die eine Blutspur gelegt hatte und die auch heute noch alljährlich, mal zum ersten Mai in Berlin mal gegen die EZB in Frankfurt und in permanenten Gegendemonstrationen gegen alles Mögliche immer wieder Urständ feiert und die auch in jüngster Zeit (schwer gerechtfertigt?) mal Hooligans , mal Pegidisten , mal AfDler trifft, verdrängt Maas beflissen. Und im Kontext der schon hasserfüllt zu nennenden Maas’schen Angriffe wie seiner Verurteilung der Pegida-Demonstrationen im Herbst 2014 als „Schande für Deutschland“ auf alles, was ihm verdächtig erscheint nicht seiner flüchtlingspolitischen Meinung zu sein, wird ein Phänomen sichtbar, dass man als ein vollkommen überzogenes Verhältnis zur eigenen Macht und als einen ebenso überzogenen verbalen Vernichtungswillen gegen Pegida und die AfD bezeichnen muss.",751,True
752,Pegida,44,726,facebook.com,,,,,,https://www.facebook.com/bragida2014/?fref=photo,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie .",752,True
753,Pegida,44,687,pi-news.net,,,,,,http://www.pi-news.net/2015/10/p488869/#more-488869,,753,True
754,Pegida,44,876,facebook.com,Facebook,,,,,https://m.facebook.com/events/982769558453851,,754,True
755,Pegida,44,314,epochtimes.de,Epoch Times Deutschland,Kritiker: EU-Wahlrechtsreform undemokratisch und weiterer Schritt in Richtung Zentralisierung,"Die EU-Kommission bezeichnet Jo Leinens Reformpläne zur EU-Parlamentswahl als Meilenstein. Andere Politiker meinen jedoch, dass durch die Reform der",article,http://media.epochtimes.de/2015/10/29/491678810_6.jpg,http://www.epochtimes.de/politik/europa/kritiker-eu-wahlrechtsreform-undemokratisch-und-weiterer-schritt-in-richtung-zentralisierung-a1280068.html,"\"Kritiker: EU-Wahlrechtsreform \"\"undemokratisch\"\" und \"\"weiterer Schritt in Richtung Zentralisierung\"\" Epoch Times",Donnerstag,"29. Oktober 2015 16:37 Die EU-Kommission bezeichnet Jo Leinens Reformpläne zur EU-Parlamentswahl als \"\"Meilenstein\"\". Andere Politiker meinen jedoch"
756,Pegida,44,849,welt.de,DIE WELT,Der Terror kommt aus dem Herzen des Islam,"Dem wahren Gesicht des Islam begegnet man nicht auf der deutschen Islamkonferenz. Man begegnet ihm in Ländern wie Pakistan. Dieser Islam richtet sich gegen alle, die nicht nach den Regeln des Koran leben - gegen Demokraten, gegen Atheisten und vor allem gegen Frauen. Und die Welt schaut wie paralysiert zu.",article,http://img.welt.de/img/guentherlachmann/crop101265055/4096931519-ci3x2l-w900/muslime-DW-Politik-Gaza.jpg,http://www.welt.de/politik/article1500196/Der-Terror-kommt-aus-dem-Herzen-des-Islam.html,"\"Von Zafer Senocak Foto: DPA Koran und Gewalt: Gehört beides zusammen? Auch wenn die meisten Muslime es nicht wahrhaben wollen, der Terror kommt aus dem Herzen des Islam, er kommt direkt aus dem Koran. Er richtet sich gegen alle, die nicht nach den Regeln des Koran leben und handeln, also gegen Demokraten, abendländisch inspirierte Denker und Wissenschaftler, gegen Agnostiker und Atheisten. Und er richtet sich vor allem gegen Frauen. Er ist Handwerk des männerbündischen Islam, der mit aller Macht verhindern möchte, dass Frauen gleichberechtigt werden und ihre Jahrhunderte lange Unterjochung ein Ende findet. Dem wahren Gesicht des Islam begegnet man nicht auf der deutschen Islamkonferenz. Man begegnet ihm in Ländern wie Pakistan. Dieser Islam hat einen Weltkrieg angefangen. Doch die Welt tut so, als wüsste sie immer noch nichts davon. Für viele Zeitgenossen schlagen weit hinten in der Türkei, die Völker aufeinander ein. Es gibt in unserer vernetzten Welt aber kein \"\"weit hinten\"\" mehr. Sondern nur noch ein \"\"draußen vor der Tür\"\". Der Totalitarismus der Taliban und der muslimischen Terrorzellen ist wahrscheinlich schlimmer als der Faschismus",denn er ist nicht das Ergebnis eines Zivilisationsprozesses. Er entsteht in einem Raum,in dem nichts mehr an zivilisatorischen Fortschritt erinnert. Es wäre die Aufgabe jener Muslime
757,Pegida,44,861,epochtimes.de,Epoch Times Deutschland,"Wir sind alle Syrer, dank neuer falscher Pässe - Afrikaner, Albaner, Kosovaren und Tschetschenen","Ein syrischer Pass ist derzeit das beste Dokument, um das Tor nach Europa zu öffnen. - Keiner weiß, wie viele Migranten mit falschen syrischen Pässen",article,http://media.epochtimes.de/2015/09/26/GettyImages-488446242_6.jpg,http://www.epochtimes.de/politik/europa/wir-sind-alle-syrer-dank-neuer-falscher-paesse-afrikaner-albaner-kosovaren-und-tschetschenen-a1271930.html,"\"Wir sind alle Syrer, dank neuer falscher Pässe - Afrikaner, Albaner, Kosovaren und Tschetschenen Epoch Times, Samstag, 26. September 2015 16:05 \"\"Ein syrischer Pass ist derzeit das beste Dokument","um das Tor nach Europa zu öffnen.\"\" - Keiner weiß",wie viele Migranten mit falschen syrischen Pässen reisen. Die EU-Grenzschutzagentur Frontex schätzt zehn Prozent
758,Pegida,44,630,merkur.de,http://www.merkur.de,Aufgebrachte Syrer drohen Polizei mit Waffengewalt,"Fürstenfeldbruck - Massiver Polizei-Einsatz in der Asyl-Unterkunft am Fliegerhorst: Die Beamten mussten sich am Donnerstag gegen eine aufgebrachte Menge aus syrischen Männern wehren, die die Verlegung eines Landsmanns in eine andere Unterkunft verhindern wollten.",article,http://www.merkur.de/bilder/2015/10/30/5702260/1341493174-dependance-neu-wimGqz72Def.jpg,http://www.merkur.de/lokales/fuerstenfeldbruck/fuerstenfeldbruck/aufgebrachte-syrer-drohen-polizei-waffengewalt-5702260.html,"\"Massiver Einsatz am Brucker Fliegerhorst Aufgebrachte Syrer drohen Polizei mit Waffengewalt Fürstenfeldbruck - Massiver Polizei-Einsatz in der Asyl-Unterkunft am Fliegerhorst: Die Beamten mussten sich am Donnerstag gegen eine aufgebrachte Menge aus syrischen Männern wehren, die die Verlegung eines Landsmanns in eine andere Unterkunft verhindern wollten. Die Syrer drohten, sich zu bewaffnen. Die Polizei holte deshalb alle Hilfe, die verfügbar war. Die Lage war knapp vor der Eskalation. Ihren Anfang nahm die Sache vor einigen Tagen. Ein Mann soll in einer Dusche eine junge Frau aus Schwarzafrika sexuell bedrängt haben. Die Frau schrie – so wird der Vorfall geschildert – um Hilfe, dann verschwand der Mann. Die wegen dieses Vorfalls herbeigerufene Polizei bat die Nigerianerin, Laut zu geben, wenn sie den Mann in der Unterkunft wieder sieht. Am Donnerstag nun meldete sich die Nigerianerin wirklich, wie ein Polizeisprecher auf Tagblatt-Anfrage schildert.  Sie beschuldigte einen Syrer (20) des Übergriffs. Polizei: \"\"Die Lage war am Überkippen\"\" Die Polizei rückte an und wollte die Personalien des Mannes feststellen. Ziel der Beamten war es",den Syrer und auch die Nigerianerin in andere Unterkünfte zu verlegen,"um Streitigkeiten zwischen den jeweiligen Landsleuten der beiden zu vermeiden.  Vor allem die Nigerianerin sollte geschützt werden. Lesen Sie auch: \""
759,Pegida,44,477,mdr.de,,,,,,http://www.mdr.de/sachsen-anhalt/vergewaltigung-magdeburg100_zc-a2551f81_zs-ae30b3e4.html,Zur optimalen Darstellung unserer Webseite benötigen Sie Javascript. Bitte aktivieren sie dies in Ihrem Browser. MDR SACHSEN-ANHALT,759,True
760,Pegida,44,615,spiegel.de,SPIEGEL ONLINE,Folgen der Willkommenskultur: Flüchtlings-Chaos auf dem Balkan - SPIEGEL ONLINE - Video,,article,http://cdn2.spiegel.de/images/image-913469-breitwandaufmacher-ljyr-913469.jpg,http://www.spiegel.de/video/video-1620350.html,"\"NÄCHSTES VIDEO 03:09 Min.Videokommentar: \"\"Jetzt muss die EU erst recht zusammenwachsen\"\" SPIEGEL TV 26.10.2015 - Wer glaubt",dass der nahende Winter die Flüchtlingswelle abreißen lässt,täuscht sich. Ermuntert von Angela Merkels Willkommenskultur und bestens informiert von bereits geflohenen Verwandten machen sich jetzt vermehrt auch Familien auf den Weg nach Europa - trotz eisiger Kälte
761,Pegida,44,1423,krone.at,krone.at,"Bürgermeister: Grenze schließen, Männer abweisen",,,http://imgl.krone.at/Bilder/2015/10/29/Buergermeister_Grenze_schliessen._Maenner_abweisen-Harte_Worte_aus_Graz-Story-479452_630x356px_515417c5512018b5d7253e422bb6fbff__nagl_jpg.jpg,http://www.krone.at/Oesterreich/Buergermeister_Grenze_schliessen._Maenner_abweisen-Harte_Worte_aus_Graz-Story-479452,"\"Startseite > Österreich > Bürgermeister: \"\"Grenze schließen","Männer abweisen\"\" 28.06.2016 - 08:49 Bürgermeister: \"\"Grenze schließen","Männer abweisen\"\" Harte Worte aus Graz 29.10.2015"
762,Pegida,44,1662,twitter.com,,,,,,https://twitter.com/OFFICIAL_PEGIDA?s=09,"Durch die Nutzung der Dienste von Twitter erklärst Du Dich mit unserer Nutzung von Cookies und der Datenübermittlung außerhalb der EU einverstanden. Wir und unsere Partner arbeiten global zusammen und nutzen Cookies für Analytics, Personalisierung und Werbeanzeigen. Schließen",762,True
