RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
37751,ua,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37752,airtravelcenter,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37753,myrateplan,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37754,helloflight,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37755,flytecomm,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37756,flights,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37757,businesstravellogue,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37758,flylouisville,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37759,flightstats,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37760,quicktrip,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37761,flightview,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37762,panynj,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37763,gofox,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37764,foxbusiness,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
37765,allegiantair,UA-2708-EWR-CLT,Sun_ Dec 18 2:55 PM,Sun_ Dec 18 2:55 PM,A37,Sun_ Dec 18 4:53 PM,Sun_ Dec 18 4:31 PM,C19,Sun_ Dec 18 2:55 PM,734489
