RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
6633,aa,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6634,airtravelcenter,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6635,myrateplan,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6636,helloflight,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6637,flytecomm,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6638,flightaware,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6639,wunderground,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6640,flights,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6641,businesstravellogue,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6642,flylouisville,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6643,flightstats,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
6644,quicktrip,AA-3859-IAH-ORD,12/04/2011 07:10 AM,12/04/2011 07:09 AM,A29,12/03/2011 09:40 AM,12/03/2011 09:34 AM,H5,12/04/2011 07:10 AM,734475
