RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,date
42841,ua,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,734491
42842,airtravelcenter,UA-2708-EWR-CLT,,12/20/11 3:18 PM (-05:00),,,12/20/11 4:42 PM (-05:00),,734491
42843,myrateplan,UA-2708-EWR-CLT,,12/20/11 3:18 PM (-05:00),,,12/20/11 4:42 PM (-05:00),,734491
42844,helloflight,UA-2708-EWR-CLT,,12/20/11 3:18 PM (-05:00),,,12/20/11 4:42 PM (-05:00),,734491
42845,flytecomm,UA-2708-EWR-CLT,,12/20/11 3:18 PM (-05:00),,,12/20/11 4:42 PM (-05:00),,734491
42846,flights,UA-2708-EWR-CLT,,2011-12-20 02:58 PM,37,,2011-12-20 04:43 PM,C13,734491
42847,businesstravellogue,UA-2708-EWR-CLT,,2011-12-20 02:58 PM,37,,2011-12-20 04:43 PM,C13,734491
42848,flylouisville,UA-2708-EWR-CLT,,2011-12-20 02:58 PM,37,,2011-12-20 04:43 PM,C13,734491
42849,flightstats,UA-2708-EWR-CLT,2011-12-20 2:55 PM,2011-12-20 2:58 PM,,2011-12-20 4:53 PM,2011-12-20 4:43 PM,,734491
42850,quicktrip,UA-2708-EWR-CLT,2011-12-20 2:55 PM,2011-12-20 2:58 PM,,2011-12-20 4:53 PM,2011-12-20 4:43 PM,,734491
42851,flightview,UA-2708-EWR-CLT,,3:18 PMDec 20,,,4:44 PMDec 20,,734491
42852,panynj,UA-2708-EWR-CLT,,3:18 PMDec 20,,,4:44 PMDec 20,,734491
42853,gofox,UA-2708-EWR-CLT,,3:18 PMDec 20,,,4:44 PMDec 20,,734491
42854,foxbusiness,UA-2708-EWR-CLT,,3:18 PMDec 20,,,4:44 PMDec 20,,734491
42855,allegiantair,UA-2708-EWR-CLT,,3:18 PMDec 20,,,4:44 PMDec 20,,734491
42856,boston,UA-2708-EWR-CLT,,3:18 PMDec 20,,,4:44 PMDec 20,,734491
42857,travelocity,UA-2708-EWR-CLT,Dec 20 - 2:55pm,Dec 20 - Contact Airline,Not provided by airline,Dec 20 - 4:53pm,Dec 20 - Contact Airline,Not provided by airline,734491
42858,orbitz,UA-2708-EWR-CLT,2:55pDec 20,2:58pDec 20,-,4:53pDec 20,4:43pDec 20,-,734491
42859,weather,UA-2708-EWR-CLT,2011-12-20 02:55 PM,,,2011-12-20 04:53 PM,,,734491
42860,usatoday,UA-2708-EWR-CLT,2011-12-20 02:55 PM,,,2011-12-20 04:53 PM,,,734491
42861,mytripandmore,UA-2708-EWR-CLT,2:55pDec 20,2:58pDec 20,-,4:53pDec 20,4:43pDec 20,-,734491
42862,ua,UA-3925-IAD-ORF,Tue_ Dec 20 8:42 AM,Tue_ Dec 20 11:27 AM,A2G,Tue_ Dec 20 9:55 AM,Tue_ Dec 20 12:23 PM,--,734491
42863,flightexplorer,UA-3925-IAD-ORF,,12/20/2011 11:41AM EST,,,12/20/2011 12:15PM EST,,734491
42864,airtravelcenter,UA-3925-IAD-ORF,,12/20/11 11:41 AM (-05:00),,,12/20/11 12:15 PM (-05:00),,734491
42865,myrateplan,UA-3925-IAD-ORF,,12/20/11 11:41 AM (-05:00),,,12/20/11 12:15 PM (-05:00),,734491
42866,helloflight,UA-3925-IAD-ORF,,12/20/11 11:41 AM (-05:00),,,12/20/11 12:15 PM (-05:00),,734491
42867,flytecomm,UA-3925-IAD-ORF,,12/20/11 11:41 AM (-05:00),,,12/20/11 12:15 PM (-05:00),,734491
42868,flights,UA-3925-IAD-ORF,,2011-12-20 11:27 AM,A2,,2011-12-20 12:23 PM,,734491
42869,businesstravellogue,UA-3925-IAD-ORF,,2011-12-20 11:27 AM,A2,,2011-12-20 12:23 PM,,734491
42870,flylouisville,UA-3925-IAD-ORF,,2011-12-20 11:27 AM,A2,,2011-12-20 12:23 PM,,734491
42871,flightstats,UA-3925-IAD-ORF,2011-12-20 8:42 AM,2011-12-20 11:27 AM,,2011-12-20 9:55 AM,2011-12-20 12:23 PM,,734491
42872,quicktrip,UA-3925-IAD-ORF,2011-12-20 8:42 AM,2011-12-20 11:27 AM,,2011-12-20 9:55 AM,2011-12-20 12:23 PM,,734491
42873,flightview,UA-3925-IAD-ORF,,11:41 AMDec 20,,,12:23 PMDec 20,,734491
42874,panynj,UA-3925-IAD-ORF,,11:41 AMDec 20,,,12:23 PMDec 20,,734491
42875,gofox,UA-3925-IAD-ORF,,11:41 AMDec 20,,,12:23 PMDec 20,,734491
42876,foxbusiness,UA-3925-IAD-ORF,,11:41 AMDec 20,,,12:23 PMDec 20,,734491
42877,allegiantair,UA-3925-IAD-ORF,,11:41 AMDec 20,,,12:23 PMDec 20,,734491
42878,boston,UA-3925-IAD-ORF,,11:41 AMDec 20,,,12:21 PMDec 20,,734491
42879,travelocity,UA-3925-IAD-ORF,Dec 20 - Not Available,Dec 20 - 11:40am,A2G,Dec 20 - Not Available,Dec 20 - 12:23pm,CHK,734491
42880,orbitz,UA-3925-IAD-ORF,8:42aDec 20,11:27aDec 20,A2G,9:55aDec 20,12:23pDec 20,-,734491
42881,weather,UA-3925-IAD-ORF,2011-12-20 08:42 AM,,,2011-12-20 09:55 AM,,,734491
42882,iad,UA-3925-IAD-ORF,2011-12-20 08:42,2011-12-20 11:35,,,,,734491
42883,mytripandmore,UA-3925-IAD-ORF,8:42aDec 20,11:27aDec 20,A2G,9:55aDec 20,12:23pDec 20,-,734491
42884,aa,AA-649-ORD-SNA,December 20_ 2011               01:30 PM,December 20_ 2011,H10,December 20_ 2011               03:50 PM,December 20_ 2011,7,734491
42885,flightexplorer,AA-649-ORD-SNA,12/20/2011 1:30PM CST,,,12/20/2011 3:50PM PST,,,734491
42886,airtravelcenter,AA-649-ORD-SNA,,12/20/11 1:33 PM (-06:00),,,12/20/11 3:27 PM (-08:00),,734491
42887,myrateplan,AA-649-ORD-SNA,,12/20/11 1:33 PM (-06:00),,,12/20/11 3:27 PM (-08:00),,734491
42888,helloflight,AA-649-ORD-SNA,,12/20/11 1:33 PM (-06:00),,,12/20/11 3:27 PM (-08:00),,734491
42889,flytecomm,AA-649-ORD-SNA,,12/20/11 1:33 PM (-06:00),,,12/20/11 3:27 PM (-08:00),,734491
42890,flightaware,AA-649-ORD-SNA,2011-12-20 01:30PM CST,2011-12-20 01:40PM CST,H10,2011-12-20 03:30PM PST,2011-12-20 03:40PM PST,7,734491
42891,wunderground,AA-649-ORD-SNA,2011-12-20 01:30PM CST,2011-12-20 01:40PM CST,H10,2011-12-20 03:30PM PST,2011-12-20 03:40PM PST,7,734491
42892,flights,AA-649-ORD-SNA,01:30 PM  Tue 20-Dec-2011,,H10,03:50 PM  Tue 20-Dec-2011,,7,734491
42893,businesstravellogue,AA-649-ORD-SNA,01:30 PM  Tue 20-Dec-2011,,H10,03:50 PM  Tue 20-Dec-2011,,7,734491
42894,flylouisville,AA-649-ORD-SNA,01:30 PM  Tue 20-Dec-2011,,H10,03:50 PM  Tue 20-Dec-2011,,7,734491
42895,world-flight-tracker,AA-649-ORD-SNA,2011-12-20 1:30 PM,2011-12-20 1:30 PM (Estimated),,2011-12-20 3:50 PM,2011-12-20 3:50 PM (Estimated),,734491
42896,flightview,AA-649-ORD-SNA,1:30 PM_ Dec 20,,H10,3:50 PM_ Dec 20,,Terminal A - 7,734491
42897,panynj,AA-649-ORD-SNA,1:30 PM_ Dec 20,,H10,3:50 PM_ Dec 20,,Terminal A - 7,734491
42898,gofox,AA-649-ORD-SNA,1:30 PM_ Dec 20,,,3:50 PM_ Dec 20,,,734491
42899,foxbusiness,AA-649-ORD-SNA,1:30 PM_ Dec 20,,H10,3:50 PM_ Dec 20,,Terminal A - 7,734491
42900,allegiantair,AA-649-ORD-SNA,1:30 PM_ Dec 20,,H10,3:50 PM_ Dec 20,,Terminal A - 7,734491
42901,boston,AA-649-ORD-SNA,1:30 PM_ Dec 20,Not Available,,3:50 PM_ Dec 20,Not Available,,734491
42902,travelocity,AA-649-ORD-SNA,Dec 20 - 1:30pm,Dec 20 - Not Available,H10/T3,Dec 20 - 3:50pm,Dec 20 - Not Available,7,734491
42903,orbitz,AA-649-ORD-SNA,1:30pDec 20,,H10,3:50pDec 20,,7,734491
42904,weather,AA-649-ORD-SNA,2011-12-20 01:30 PM,,,2011-12-20 03:50 PM,,,734491
42905,usatoday,AA-649-ORD-SNA,2011-12-20 01:30 PM,,,2011-12-20 03:50 PM,,,734491
42906,flightwise,AA-649-ORD-SNA,2011-12-20 01:30PM CST,2011-12-20 01:40PM CST,H10,2011-12-20 03:30PM PST,2011-12-20 03:40PM PST,7,734491
42907,flightarrival,AA-649-ORD-SNA,2011-12-20 01:30 PM,,,2011-12-20 03:50 PM,,,734491
42908,ua,UA-382-IAD-LAX,Tue_ Dec 20 8:35 AM,Tue_ Dec 20 8:29 AM,C17,Tue_ Dec 20 11:28 AM,Tue_ Dec 20 11:01 AM,84,734491
42909,flightexplorer,UA-382-IAD-LAX,,12/20/2011 8:57AM EST,,,12/20/2011 10:55AM PST,,734491
