RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,date
24783,ua,UA-2708-EWR-CLT,Mon_ Dec 12 2:55 PM,Mon_ Dec 12 2:55 PM,A37,Mon_ Dec 12 4:53 PM,Mon_ Dec 12 4:34 PM,C4,734483
24784,airtravelcenter,UA-2708-EWR-CLT,,12/12/11 3:05 PM (-05:00),,,12/12/11 4:29 PM (-05:00),,734483
24785,myrateplan,UA-2708-EWR-CLT,,12/12/11 3:05 PM (-05:00),,,12/12/11 4:29 PM (-05:00),,734483
24786,helloflight,UA-2708-EWR-CLT,,12/12/11 3:05 PM (-05:00),,,12/12/11 4:29 PM (-05:00),,734483
24787,flytecomm,UA-2708-EWR-CLT,,12/12/11 3:05 PM (-05:00),,,12/12/11 4:29 PM (-05:00),,734483
24788,flights,UA-2708-EWR-CLT,,2011-12-12 02:48 PM,37,,2011-12-12 04:34 PM,C4,734483
24789,businesstravellogue,UA-2708-EWR-CLT,,2011-12-12 02:48 PM,37,,2011-12-12 04:34 PM,C4,734483
24790,flylouisville,UA-2708-EWR-CLT,,2011-12-12 02:48 PM,37,,2011-12-12 04:34 PM,C4,734483
24791,flightstats,UA-2708-EWR-CLT,2011-12-12 2:55 PM,2011-12-12 2:48 PM,,2011-12-12 4:53 PM,2011-12-12 4:34 PM,,734483
24792,quicktrip,UA-2708-EWR-CLT,2011-12-12 2:55 PM,2011-12-12 2:48 PM,,2011-12-12 4:53 PM,2011-12-12 4:34 PM,,734483
24793,flightview,UA-2708-EWR-CLT,,3:05 PMDec 12,,,4:31 PMDec 12,,734483
24794,panynj,UA-2708-EWR-CLT,,3:05 PMDec 12,,,4:31 PMDec 12,,734483
24795,gofox,UA-2708-EWR-CLT,,3:05 PMDec 12,,,4:31 PMDec 12,,734483
24796,foxbusiness,UA-2708-EWR-CLT,,3:05 PMDec 12,,,4:31 PMDec 12,,734483
24797,allegiantair,UA-2708-EWR-CLT,,3:05 PMDec 12,,,4:31 PMDec 12,,734483
24798,boston,UA-2708-EWR-CLT,,3:05 PMDec 12,,,4:31 PMDec 12,,734483
24799,orbitz,UA-2708-EWR-CLT,2:55pDec 12,2:48pDec 12,A37,4:53pDec 12,4:34pDec 12,C4,734483
24800,weather,UA-2708-EWR-CLT,2011-12-12 02:55 PM,,,2011-12-12 04:53 PM,,,734483
24801,flightarrival,UA-2708-EWR-CLT,,3:05 PMDec 12,,,4:31 PMDec 12,,734483
