RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
71805,ua,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71806,airtravelcenter,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71807,myrateplan,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71808,helloflight,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71809,flytecomm,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71810,flights,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71811,businesstravellogue,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71812,flylouisville,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71813,flightstats,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71814,quicktrip,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71815,flightview,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
71816,panynj,UA-2708-EWR-CLT,Tue_ Jan 3 2:55 PM,Tue_ Jan 3 2:55 PM,A37,Tue_ Jan 3 4:53 PM,Tue_ Jan 3 4:33 PM,B4,Tue_ Jan 3 2:55 PM,734505
