RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
69418,ua,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69419,airtravelcenter,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69420,myrateplan,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69421,helloflight,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69422,flytecomm,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69423,flights,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69424,businesstravellogue,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69425,flylouisville,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69426,flightstats,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69427,quicktrip,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69428,flightview,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69429,panynj,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69430,gofox,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
69431,foxbusiness,UA-2708-EWR-CLT,Mon_ Jan 2 2:55 PM,Mon_ Jan 2 2:55 PM,A37,Mon_ Jan 2 4:53 PM,Mon_ Jan 2 5:04 PM,C13,Mon_ Jan 2 2:55 PM,734504
