RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
54773,ua,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54774,airtravelcenter,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54775,myrateplan,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54776,helloflight,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54777,flytecomm,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54778,flights,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54779,businesstravellogue,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54780,flylouisville,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54781,flightstats,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54782,quicktrip,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
54783,flightview,UA-2708-EWR-CLT,Tue_ Dec 27 2:55 PM,Tue_ Dec 27 2:55 PM,A37,Tue_ Dec 27 4:53 PM,Tue_ Dec 27 4:52 PM,C7,Tue_ Dec 27 2:55 PM,734498
