RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
42841,ua,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42842,airtravelcenter,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42843,myrateplan,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42844,helloflight,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42845,flytecomm,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42846,flights,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42847,businesstravellogue,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42848,flylouisville,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42849,flightstats,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42850,quicktrip,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
42851,flightview,UA-2708-EWR-CLT,Tue_ Dec 20 2:55 PM,Tue_ Dec 20 2:55 PM,A37,Tue_ Dec 20 4:53 PM,Tue_ Dec 20 4:43 PM,C13,Tue_ Dec 20 2:55 PM,734491
