RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,date
45342,ua,UA-2708-EWR-CLT,Thu_ Dec 22 2:55 PM,Thu_ Dec 22 2:55 PM,A37,Thu_ Dec 22 4:53 PM,Thu_ Dec 22 4:48 PM,C6,734493
45343,airtravelcenter,UA-2708-EWR-CLT,,12/22/11 3:15 PM (-05:00),,,12/22/11 4:45 PM (-05:00),,734493
45344,myrateplan,UA-2708-EWR-CLT,,12/22/11 3:15 PM (-05:00),,,12/22/11 4:45 PM (-05:00),,734493
45345,helloflight,UA-2708-EWR-CLT,,12/22/11 3:15 PM (-05:00),,,12/22/11 4:45 PM (-05:00),,734493
45346,flytecomm,UA-2708-EWR-CLT,,12/22/11 3:15 PM (-05:00),,,12/22/11 4:45 PM (-05:00),,734493
45347,flights,UA-2708-EWR-CLT,,2011-12-22 02:52 PM,37,,2011-12-22 04:48 PM,C6,734493
45348,businesstravellogue,UA-2708-EWR-CLT,,2011-12-22 02:52 PM,37,,2011-12-22 04:48 PM,C6,734493
45349,flylouisville,UA-2708-EWR-CLT,,2011-12-22 02:52 PM,37,,2011-12-22 04:48 PM,C6,734493
45350,flightstats,UA-2708-EWR-CLT,2011-12-22 2:55 PM,2011-12-22 2:52 PM,,2011-12-22 4:53 PM,2011-12-22 4:48 PM,,734493
45351,quicktrip,UA-2708-EWR-CLT,2011-12-22 2:55 PM,2011-12-22 2:52 PM,,2011-12-22 4:53 PM,2011-12-22 4:48 PM,,734493
45352,flightview,UA-2708-EWR-CLT,,3:15 PMDec 22,,,4:43 PMDec 22,,734493
45353,panynj,UA-2708-EWR-CLT,,3:15 PMDec 22,,,4:43 PMDec 22,,734493
45354,gofox,UA-2708-EWR-CLT,,3:15 PMDec 22,,,4:43 PMDec 22,,734493
45355,foxbusiness,UA-2708-EWR-CLT,,3:15 PMDec 22,,,4:43 PMDec 22,,734493
45356,allegiantair,UA-2708-EWR-CLT,,3:15 PMDec 22,,,4:43 PMDec 22,,734493
45357,boston,UA-2708-EWR-CLT,,3:15 PMDec 22,,,4:43 PMDec 22,,734493
45358,travelocity,UA-2708-EWR-CLT,Dec 22 - 2:55pm,Dec 22 - Contact Airline,Not provided by airline,Dec 22 - 4:53pm,Dec 22 - Contact Airline,Not provided by airline,734493
45359,orbitz,UA-2708-EWR-CLT,2:55pDec 22,2:52pDec 22,-,4:53pDec 22,4:48pDec 22,-,734493
45360,weather,UA-2708-EWR-CLT,2011-12-22 02:55 PM,,,2011-12-22 04:53 PM,,,734493
45361,mytripandmore,UA-2708-EWR-CLT,2:55pDec 22,2:52pDec 22,-,4:53pDec 22,4:48pDec 22,-,734493
45362,ua,UA-3925-IAD-ORF,Thu_ Dec 22 8:42 AM,Thu_ Dec 22 8:40 AM,A1A,Thu_ Dec 22 9:55 AM,Thu_ Dec 22 9:34 AM,--,734493
45363,flightexplorer,UA-3925-IAD-ORF,,12/22/2011 8:58AM EST,,,12/22/2011 9:27AM EST,,734493
45364,airtravelcenter,UA-3925-IAD-ORF,,12/22/11 8:58 AM (-05:00),,,12/22/11 9:27 AM (-05:00),,734493
45365,myrateplan,UA-3925-IAD-ORF,,12/22/11 8:58 AM (-05:00),,,12/22/11 9:27 AM (-05:00),,734493
45366,helloflight,UA-3925-IAD-ORF,,12/22/11 8:58 AM (-05:00),,,12/22/11 9:27 AM (-05:00),,734493
45367,flytecomm,UA-3925-IAD-ORF,,12/22/11 8:58 AM (-05:00),,,12/22/11 9:27 AM (-05:00),,734493
45368,flightaware,UA-3925-IAD-ORF,2011-12-22 08:42AM EST,2011-12-22 09:00AM EST,A2G,2011-12-22 09:20AM EST,2011-12-22 09:38AM EST,,734493
45369,wunderground,UA-3925-IAD-ORF,2011-12-22 08:42AM EST,2011-12-22 09:00AM EST,A2G,2011-12-22 09:20AM EST,2011-12-22 09:38AM EST,,734493
45370,flights,UA-3925-IAD-ORF,,2011-12-22 08:40 AM,A1,,2011-12-22 09:34 AM,,734493
45371,businesstravellogue,UA-3925-IAD-ORF,,2011-12-22 08:40 AM,A1,,2011-12-22 09:34 AM,,734493
45372,flylouisville,UA-3925-IAD-ORF,,2011-12-22 08:40 AM,A1,,2011-12-22 09:34 AM,,734493
45373,flightstats,UA-3925-IAD-ORF,2011-12-22 8:42 AM,2011-12-22 8:40 AM,,2011-12-22 9:55 AM,2011-12-22 9:34 AM,,734493
45374,quicktrip,UA-3925-IAD-ORF,2011-12-22 8:42 AM,2011-12-22 8:40 AM,,2011-12-22 9:55 AM,2011-12-22 9:34 AM,,734493
45375,flightview,UA-3925-IAD-ORF,,8:58 AMDec 22,,,9:34 AMDec 22,,734493
45376,panynj,UA-3925-IAD-ORF,,8:58 AMDec 22,,,9:34 AMDec 22,,734493
45377,gofox,UA-3925-IAD-ORF,,8:58 AMDec 22,,,9:34 AMDec 22,,734493
45378,foxbusiness,UA-3925-IAD-ORF,,8:58 AMDec 22,,,9:34 AMDec 22,,734493
45379,allegiantair,UA-3925-IAD-ORF,,8:58 AMDec 22,,,9:34 AMDec 22,,734493
45380,boston,UA-3925-IAD-ORF,,8:58 AMDec 22,,,9:32 AMDec 22,,734493
45381,travelocity,UA-3925-IAD-ORF,Dec 22 - Not Available,Dec 22 - 8:57am,A1A,Dec 22 - Not Available,Dec 22 - 9:34am,CHK,734493
45382,orbitz,UA-3925-IAD-ORF,8:42aDec 22,8:40aDec 22,A1A,9:55aDec 22,9:34aDec 22,-,734493
45383,weather,UA-3925-IAD-ORF,2011-12-22 08:42 AM,,,2011-12-22 09:55 AM,,,734493
45384,usatoday,UA-3925-IAD-ORF,2011-12-22 08:42 AM,,,2011-12-22 09:55 AM,,,734493
45385,mytripandmore,UA-3925-IAD-ORF,8:42aDec 22,8:40aDec 22,A1A,9:55aDec 22,9:34aDec 22,-,734493
45386,flightarrival,UA-3925-IAD-ORF,2011-12-22 08:42 AM,,,2011-12-22 09:55 AM,,,734493
45387,aa,AA-649-ORD-SNA,December 22_ 2011               01:30 PM,December 22_ 2011,H12,December 22_ 2011               03:50 PM,December 22_ 2011,7,734493
45388,flightexplorer,AA-649-ORD-SNA,12/22/2011 1:30PM CST,,,12/22/2011 3:50PM PST,,,734493
45389,airtravelcenter,AA-649-ORD-SNA,,12/22/11 1:32 PM (-06:00),,,12/22/11 3:20 PM (-08:00),,734493
45390,myrateplan,AA-649-ORD-SNA,,12/22/11 1:32 PM (-06:00),,,12/22/11 3:20 PM (-08:00),,734493
45391,helloflight,AA-649-ORD-SNA,,12/22/11 1:32 PM (-06:00),,,12/22/11 3:20 PM (-08:00),,734493
45392,flytecomm,AA-649-ORD-SNA,,12/22/11 1:32 PM (-06:00),,,12/22/11 3:20 PM (-08:00),,734493
45393,flightaware,AA-649-ORD-SNA,2011-12-22 01:30PM CST,2011-12-22 01:40PM CST,H12,2011-12-22 03:30PM PST,2011-12-22 03:40PM PST,7,734493
