RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
5123,ua,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5124,airtravelcenter,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5125,myrateplan,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5126,helloflight,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5127,flytecomm,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5128,flights,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5129,businesstravellogue,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5130,flylouisville,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5131,flightstats,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5132,quicktrip,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5133,world-flight-tracker,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5134,flightview,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5135,panynj,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5136,gofox,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5137,foxbusiness,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5138,allegiantair,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5139,boston,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5140,travelocity,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5141,orbitz,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
5142,weather,UA-2708-EWR-CLT,Sat_ Dec 3 2:55 PM,Sat_ Dec 3 2:55 PM,A37,Sat_ Dec 3 4:53 PM,Sat_ Dec 3 4:29 PM,C12,Sat_ Dec 3 2:55 PM,734474
