RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,date
52331,ua,UA-2708-EWR-CLT,Mon_ Dec 26 2:55 PM,Mon_ Dec 26 2:55 PM,A37,Mon_ Dec 26 4:53 PM,Mon_ Dec 26 4:37 PM,C13,734497
52332,airtravelcenter,UA-2708-EWR-CLT,,12/26/11 3:14 PM (-05:00),,,12/26/11 4:33 PM (-05:00),,734497
52333,myrateplan,UA-2708-EWR-CLT,,12/26/11 3:14 PM (-05:00),,,12/26/11 4:33 PM (-05:00),,734497
52334,helloflight,UA-2708-EWR-CLT,,12/26/11 3:14 PM (-05:00),,,12/26/11 4:33 PM (-05:00),,734497
52335,flytecomm,UA-2708-EWR-CLT,,12/26/11 3:14 PM (-05:00),,,12/26/11 4:33 PM (-05:00),,734497
52336,flights,UA-2708-EWR-CLT,,2011-12-26 02:53 PM,37,,2011-12-26 04:37 PM,C13,734497
52337,businesstravellogue,UA-2708-EWR-CLT,,2011-12-26 02:53 PM,37,,2011-12-26 04:37 PM,C13,734497
52338,flylouisville,UA-2708-EWR-CLT,,2011-12-26 02:53 PM,37,,2011-12-26 04:37 PM,C13,734497
52339,flightstats,UA-2708-EWR-CLT,2011-12-26 2:55 PM,2011-12-26 2:53 PM,,2011-12-26 4:53 PM,2011-12-26 4:37 PM,,734497
52340,quicktrip,UA-2708-EWR-CLT,2011-12-26 2:55 PM,2011-12-26 2:53 PM,,2011-12-26 4:53 PM,2011-12-26 4:37 PM,,734497
52341,flightview,UA-2708-EWR-CLT,,3:14 PMDec 26,,,4:31 PMDec 26,,734497
52342,panynj,UA-2708-EWR-CLT,,3:14 PMDec 26,,,4:31 PMDec 26,,734497
52343,gofox,UA-2708-EWR-CLT,,3:14 PMDec 26,,,4:31 PMDec 26,,734497
52344,foxbusiness,UA-2708-EWR-CLT,,3:14 PMDec 26,,,4:31 PMDec 26,,734497
52345,allegiantair,UA-2708-EWR-CLT,,3:14 PMDec 26,,,4:31 PMDec 26,,734497
52346,boston,UA-2708-EWR-CLT,,3:14 PMDec 26,,,4:31 PMDec 26,,734497
