RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
57287,ua,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57288,airtravelcenter,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57289,myrateplan,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57290,helloflight,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57291,flytecomm,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57292,flights,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57293,businesstravellogue,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57294,flylouisville,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57295,flightstats,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57296,quicktrip,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57297,flightview,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57298,panynj,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57299,gofox,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57300,foxbusiness,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57301,allegiantair,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57302,boston,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57303,travelocity,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57304,orbitz,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57305,weather,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57306,ifly,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57307,mytripandmore,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57308,flightarrival,UA-2708-EWR-CLT,Wed_ Dec 28 2:55 PM,Wed_ Dec 28 2:55 PM,A37,Wed_ Dec 28 4:53 PM,Wed_ Dec 28 4:36 PM,C13,Wed_ Dec 28 2:55 PM,734499
57309,ua,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
57310,flightexplorer,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
57311,airtravelcenter,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
57312,myrateplan,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
57313,helloflight,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
57314,flytecomm,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
57315,flightaware,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
57316,wunderground,UA-3925-IAD-ORF,Wed_ Dec 28 8:42 AM,Wed_ Dec 28 8:36 AM,A2A,Wed_ Dec 28 9:55 AM,Wed_ Dec 28 9:35 AM,--,Wed_ Dec 28 8:42 AM,734499
