RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,date
40301,ua,UA-2708-EWR-CLT,Mon_ Dec 19 2:55 PM,Mon_ Dec 19 2:55 PM,A37,Mon_ Dec 19 4:53 PM,Mon_ Dec 19 4:31 PM,C13,734490
40302,airtravelcenter,UA-2708-EWR-CLT,,12/19/11 3:03 PM (-05:00),,,12/19/11 4:25 PM (-05:00),,734490
40303,myrateplan,UA-2708-EWR-CLT,,12/19/11 3:03 PM (-05:00),,,12/19/11 4:25 PM (-05:00),,734490
40304,helloflight,UA-2708-EWR-CLT,,12/19/11 3:03 PM (-05:00),,,12/19/11 4:25 PM (-05:00),,734490
40305,flytecomm,UA-2708-EWR-CLT,,12/19/11 3:03 PM (-05:00),,,12/19/11 4:25 PM (-05:00),,734490
40306,flights,UA-2708-EWR-CLT,,2011-12-19 02:53 PM,37,,2011-12-19 04:31 PM,C13,734490
40307,businesstravellogue,UA-2708-EWR-CLT,,2011-12-19 02:53 PM,37,,2011-12-19 04:31 PM,C13,734490
40308,flylouisville,UA-2708-EWR-CLT,,2011-12-19 02:53 PM,37,,2011-12-19 04:31 PM,C13,734490
40309,flightstats,UA-2708-EWR-CLT,2011-12-19 2:55 PM,2011-12-19 2:53 PM,,2011-12-19 4:53 PM,2011-12-19 4:31 PM,,734490
40310,quicktrip,UA-2708-EWR-CLT,2011-12-19 2:55 PM,2011-12-19 2:53 PM,,2011-12-19 4:53 PM,2011-12-19 4:31 PM,,734490
40311,flightview,UA-2708-EWR-CLT,,3:04 PMDec 19,,,4:27 PMDec 19,,734490
40312,panynj,UA-2708-EWR-CLT,,3:04 PMDec 19,,,4:27 PMDec 19,,734490
40313,gofox,UA-2708-EWR-CLT,,3:04 PMDec 19,,,4:27 PMDec 19,,734490
40314,foxbusiness,UA-2708-EWR-CLT,,3:04 PMDec 19,,,4:27 PMDec 19,,734490
40315,allegiantair,UA-2708-EWR-CLT,,3:04 PMDec 19,,,4:27 PMDec 19,,734490
40316,boston,UA-2708-EWR-CLT,,3:04 PMDec 19,,,4:27 PMDec 19,,734490
40317,travelocity,UA-2708-EWR-CLT,Dec 19 - 2:55pm,Dec 19 - Contact Airline,Not provided by airline,Dec 19 - 4:53pm,Dec 19 - Contact Airline,Not provided by airline,734490
40318,orbitz,UA-2708-EWR-CLT,2:55pDec 19,2:53pDec 19,-,4:53pDec 19,4:31pDec 19,-,734490
40319,weather,UA-2708-EWR-CLT,2011-12-19 02:55 PM,,,2011-12-19 04:53 PM,,,734490
40320,ifly,UA-2708-EWR-CLT,2011-12-19 2:55 PM,2011-12-19 2:53 PM,,2011-12-19 4:53 PM,2011-12-19 4:31 PM,,734490
40321,mytripandmore,UA-2708-EWR-CLT,2:55pDec 19,2:53pDec 19,-,4:53pDec 19,4:31pDec 19,-,734490
40322,flightarrival,UA-2708-EWR-CLT,2011-12-19 2:55 PM,2011-12-19 2:53 PM,,2011-12-19 4:53 PM,2011-12-19 4:31 PM,,734490
40323,ua,UA-3925-IAD-ORF,Mon_ Dec 19 8:42 AM,Mon_ Dec 19 8:47 AM,A2G,Mon_ Dec 19 9:55 AM,Mon_ Dec 19 9:46 AM,--,734490
40324,flightexplorer,UA-3925-IAD-ORF,,12/19/2011 9:04AM EST,,,12/19/2011 9:34AM EST,,734490
40325,airtravelcenter,UA-3925-IAD-ORF,,12/19/11 9:04 AM (-05:00),,,12/19/11 9:34 AM (-05:00),,734490
40326,myrateplan,UA-3925-IAD-ORF,,12/19/11 9:04 AM (-05:00),,,12/19/11 9:34 AM (-05:00),,734490
40327,helloflight,UA-3925-IAD-ORF,,12/19/11 9:04 AM (-05:00),,,12/19/11 9:34 AM (-05:00),,734490
40328,flytecomm,UA-3925-IAD-ORF,,12/19/11 9:04 AM (-05:00),,,12/19/11 9:34 AM (-05:00),,734490
40329,flightaware,UA-3925-IAD-ORF,2011-12-19 08:42AM EST,2011-12-19 09:02AM EST,A2G,2011-12-19 09:20AM EST,2011-12-19 09:40AM EST,,734490
40330,wunderground,UA-3925-IAD-ORF,2011-12-19 08:42AM EST,2011-12-19 09:02AM EST,A2G,2011-12-19 09:20AM EST,2011-12-19 09:40AM EST,,734490
40331,flights,UA-3925-IAD-ORF,,2011-12-19 08:47 AM,A2,,2011-12-19 09:46 AM,,734490
40332,businesstravellogue,UA-3925-IAD-ORF,,2011-12-19 08:47 AM,A2,,2011-12-19 09:46 AM,,734490
40333,flylouisville,UA-3925-IAD-ORF,,2011-12-19 08:47 AM,A2,,2011-12-19 09:46 AM,,734490
40334,flightstats,UA-3925-IAD-ORF,2011-12-19 8:42 AM,2011-12-19 8:47 AM,,2011-12-19 9:55 AM,2011-12-19 9:46 AM,,734490
40335,quicktrip,UA-3925-IAD-ORF,2011-12-19 8:42 AM,2011-12-19 8:47 AM,,2011-12-19 9:55 AM,2011-12-19 9:46 AM,,734490
40336,flightview,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:46 AMDec 19,,734490
40337,panynj,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:46 AMDec 19,,734490
40338,gofox,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:46 AMDec 19,,734490
40339,foxbusiness,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:46 AMDec 19,,734490
40340,allegiantair,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:46 AMDec 19,,734490
40341,boston,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:43 AMDec 19,,734490
40342,travelocity,UA-3925-IAD-ORF,Dec 19 - Not Available,Dec 19 - 9:02am,A2G,Dec 19 - Not Available,Dec 19 - 9:46am,CHK,734490
40343,orbitz,UA-3925-IAD-ORF,8:42aDec 19,8:47aDec 19,A2G,9:55aDec 19,9:46aDec 19,-,734490
40344,weather,UA-3925-IAD-ORF,2011-12-19 08:42 AM,,,2011-12-19 09:55 AM,,,734490
40345,usatoday,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:43 AMDec 19,,734490
40346,flightwise,UA-3925-IAD-ORF,2011-12-19 08:42AM EST,2011-12-19 09:02AM EST,A2G,2011-12-19 09:20AM EST,2011-12-19 09:40AM EST,,734490
40347,flightarrival,UA-3925-IAD-ORF,,9:04 AMDec 19,,,9:43 AMDec 19,,734490
40348,aa,AA-649-ORD-SNA,December 19_ 2011               01:30 PM,December 19_ 2011,H10,December 19_ 2011               03:50 PM,December 19_ 2011,7,734490
40349,flightexplorer,AA-649-ORD-SNA,12/19/2011 1:30PM CST,,,12/19/2011 3:50PM PST,,,734490
40350,airtravelcenter,AA-649-ORD-SNA,12/19/11 1:30 PM (-06:00),,,12/19/11 3:50 PM (-08:00),,,734490
40351,myrateplan,AA-649-ORD-SNA,12/19/11 1:30 PM (-06:00),,,12/19/11 3:50 PM (-08:00),,,734490
40352,helloflight,AA-649-ORD-SNA,12/19/11 1:30 PM (-06:00),,,12/19/11 3:50 PM (-08:00),,,734490
40353,flytecomm,AA-649-ORD-SNA,12/19/11 1:30 PM (-06:00),,,12/19/11 3:50 PM (-08:00),,,734490
40354,flightaware,AA-649-ORD-SNA,2011-12-19 01:30PM CST,2011-12-19 01:40PM CST,H10,2011-12-19 03:30PM PST,2011-12-19 03:40PM PST,7,734490
40355,wunderground,AA-649-ORD-SNA,2011-12-19 01:30PM CST,2011-12-19 01:40PM CST,H10,2011-12-19 03:30PM PST,2011-12-19 03:40PM PST,7,734490
40356,flights,AA-649-ORD-SNA,01:30 PM  Mon 19-Dec-2011,,H10,03:50 PM  Mon 19-Dec-2011,,7,734490
40357,businesstravellogue,AA-649-ORD-SNA,01:30 PM  Mon 19-Dec-2011,,H10,03:50 PM  Mon 19-Dec-2011,,7,734490
40358,flylouisville,AA-649-ORD-SNA,01:30 PM  Mon 19-Dec-2011,,H10,03:50 PM  Mon 19-Dec-2011,,7,734490
40359,world-flight-tracker,AA-649-ORD-SNA,2011-12-19 1:30 PM,2011-12-19 1:30 PM (Estimated),,2011-12-19 3:50 PM,2011-12-19 3:50 PM (Estimated),,734490
40360,flightview,AA-649-ORD-SNA,1:30 PM_ Dec 19,,H10,3:50 PM_ Dec 19,,Terminal A - 7,734490
40361,panynj,AA-649-ORD-SNA,1:30 PM_ Dec 19,,H10,3:50 PM_ Dec 19,,Terminal A - 7,734490
40362,gofox,AA-649-ORD-SNA,1:30 PM_ Dec 19,,,3:50 PM_ Dec 19,,,734490
40363,foxbusiness,AA-649-ORD-SNA,1:30 PM_ Dec 19,,H10,3:50 PM_ Dec 19,,Terminal A - 7,734490
40364,allegiantair,AA-649-ORD-SNA,1:30 PM_ Dec 19,,H10,3:50 PM_ Dec 19,,Terminal A - 7,734490
40365,boston,AA-649-ORD-SNA,1:30 PM_ Dec 19,Not Available,,3:50 PM_ Dec 19,Not Available,,734490
40366,travelocity,AA-649-ORD-SNA,Dec 19 - 1:30pm,Dec 19 - Not Available,H10/T3,Dec 19 - 3:50pm,Dec 19 - Not Available,7,734490
40367,orbitz,AA-649-ORD-SNA,1:30pDec 19,,H10,3:50pDec 19,,7,734490
40368,weather,AA-649-ORD-SNA,2011-12-19 01:30 PM,,,2011-12-19 03:50 PM,,,734490
40369,mytripandmore,AA-649-ORD-SNA,1:30pDec 19,,H10,3:50pDec 19,,7,734490
40370,ua,UA-382-IAD-LAX,Mon_ Dec 19 12:20 PM,Mon_ Dec 19 1:01 PM            Delayed,D5,Mon_ Dec 19 3:08 PM,Mon_ Dec 19 3:24 PM,72,734490
40371,ua,UA-382-IAD-LAX,Mon_ Dec 19 12:20 PM,Mon_ Dec 19 1:01 PM            Delayed,D5,Mon_ Dec 19 3:08 PM,Mon_ Dec 19 3:24 PM,72,734490
40372,ua,UA-382-IAD-LAX,Mon_ Dec 19 12:20 PM,Mon_ Dec 19 1:01 PM            Delayed,D5,Mon_ Dec 19 3:08 PM,Mon_ Dec 19 3:19 PM,72,734490
40373,ua,UA-382-IAD-LAX,Mon_ Dec 19 12:20 PM,Mon_ Dec 19 1:01 PM            Delayed,D5,Mon_ Dec 19 3:08 PM,Mon_ Dec 19 3:19 PM,72,734490
