RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
27251,ua,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27252,airtravelcenter,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27253,myrateplan,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27254,helloflight,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27255,flytecomm,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27256,flights,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27257,businesstravellogue,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27258,flylouisville,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27259,flightstats,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27260,quicktrip,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27261,flightview,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27262,panynj,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27263,gofox,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27264,foxbusiness,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27265,allegiantair,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27266,boston,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27267,travelocity,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27268,orbitz,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27269,weather,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27270,usatoday,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27271,mytripandmore,UA-2708-EWR-CLT,Tue_ Dec 13 2:55 PM,Tue_ Dec 13 2:55 PM,A37,Tue_ Dec 13 4:53 PM,Tue_ Dec 13 4:29 PM,C13,Tue_ Dec 13 2:55 PM,734484
27272,ua,UA-3925-IAD-ORF,Tue_ Dec 13 8:42 AM,Tue_ Dec 13 8:55 AM,A2G,Tue_ Dec 13 9:55 AM,Tue_ Dec 13 10:27 AM,--,Tue_ Dec 13 8:42 AM,734484
27273,flightexplorer,UA-3925-IAD-ORF,Tue_ Dec 13 8:42 AM,Tue_ Dec 13 8:55 AM,A2G,Tue_ Dec 13 9:55 AM,Tue_ Dec 13 10:27 AM,--,Tue_ Dec 13 8:42 AM,734484
27274,airtravelcenter,UA-3925-IAD-ORF,Tue_ Dec 13 8:42 AM,Tue_ Dec 13 8:55 AM,A2G,Tue_ Dec 13 9:55 AM,Tue_ Dec 13 10:27 AM,--,Tue_ Dec 13 8:42 AM,734484
27275,myrateplan,UA-3925-IAD-ORF,Tue_ Dec 13 8:42 AM,Tue_ Dec 13 8:55 AM,A2G,Tue_ Dec 13 9:55 AM,Tue_ Dec 13 10:27 AM,--,Tue_ Dec 13 8:42 AM,734484
27276,helloflight,UA-3925-IAD-ORF,Tue_ Dec 13 8:42 AM,Tue_ Dec 13 8:55 AM,A2G,Tue_ Dec 13 9:55 AM,Tue_ Dec 13 10:27 AM,--,Tue_ Dec 13 8:42 AM,734484
27277,flytecomm,UA-3925-IAD-ORF,Tue_ Dec 13 8:42 AM,Tue_ Dec 13 8:55 AM,A2G,Tue_ Dec 13 9:55 AM,Tue_ Dec 13 10:27 AM,--,Tue_ Dec 13 8:42 AM,734484
