RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
50032,ua,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50033,airtravelcenter,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50034,myrateplan,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50035,helloflight,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50036,flytecomm,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50037,flights,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50038,businesstravellogue,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50039,flylouisville,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50040,flightstats,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50041,quicktrip,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50042,flightview,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50043,panynj,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50044,gofox,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50045,foxbusiness,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50046,allegiantair,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50047,boston,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50048,travelocity,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50049,orbitz,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50050,weather,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50051,ifly,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50052,flightarrival,UA-2708-EWR-CLT,Sun_ Dec 25 2:55 PM,Sun_ Dec 25 2:55 PM,A37,Sun_ Dec 25 4:53 PM,Sun_ Dec 25 5:03 PM,C13,Sun_ Dec 25 2:55 PM,734496
50053,ua,UA-3925-IAD-ORF,Sun_ Dec 25 8:42 AM,Sun_ Dec 25 8:33 AM,A2G,Sun_ Dec 25 9:55 AM,Sun_ Dec 25 9:31 AM,--,Sun_ Dec 25 8:42 AM,734496
50054,flightexplorer,UA-3925-IAD-ORF,Sun_ Dec 25 8:42 AM,Sun_ Dec 25 8:33 AM,A2G,Sun_ Dec 25 9:55 AM,Sun_ Dec 25 9:31 AM,--,Sun_ Dec 25 8:42 AM,734496
50055,airtravelcenter,UA-3925-IAD-ORF,Sun_ Dec 25 8:42 AM,Sun_ Dec 25 8:33 AM,A2G,Sun_ Dec 25 9:55 AM,Sun_ Dec 25 9:31 AM,--,Sun_ Dec 25 8:42 AM,734496
50056,myrateplan,UA-3925-IAD-ORF,Sun_ Dec 25 8:42 AM,Sun_ Dec 25 8:33 AM,A2G,Sun_ Dec 25 9:55 AM,Sun_ Dec 25 9:31 AM,--,Sun_ Dec 25 8:42 AM,734496
