RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
67003,ua,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67004,airtravelcenter,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67005,myrateplan,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67006,helloflight,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67007,flytecomm,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67008,flights,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67009,businesstravellogue,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67010,flylouisville,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67011,flightstats,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67012,quicktrip,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67013,flightview,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67014,panynj,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67015,gofox,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67016,foxbusiness,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67017,allegiantair,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67018,boston,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
67019,orbitz,UA-2708-EWR-CLT,Sun_ Jan 1 2:55 PM,Sun_ Jan 1 2:55 PM,A37,Sun_ Jan 1 4:53 PM,Sun_ Jan 1 4:46 PM,C13,Sun_ Jan 1 2:55 PM,734503
