RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
20009,ua,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20010,airtravelcenter,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20011,myrateplan,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20012,helloflight,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20013,flytecomm,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20014,flightaware,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20015,wunderground,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20016,flights,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20017,businesstravellogue,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20018,flylouisville,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20019,flightstats,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20020,quicktrip,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
20021,world-flight-tracker,UA-2708-EWR-CLT,Sat_ Dec 10 2:55 PM,Sat_ Dec 10 2:55 PM,A37,Sat_ Dec 10 4:53 PM,Sat_ Dec 10 5:02 PM,C19,Sat_ Dec 10 2:55 PM,734481
