RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
32867,ua,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32868,airtravelcenter,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32869,myrateplan,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32870,helloflight,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32871,flytecomm,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32872,flights,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32873,businesstravellogue,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32874,flylouisville,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32875,flightstats,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32876,quicktrip,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32877,flightview,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32878,panynj,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32879,gofox,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32880,foxbusiness,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32881,allegiantair,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32882,boston,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32883,travelocity,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32884,orbitz,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32885,weather,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32886,ifly,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,Fri_ Dec 16 2:55 PM,734487
32887,ua,UA-3925-IAD-ORF,Fri_ Dec 16 8:42 AM,Fri_ Dec 16 8:42 AM,A2G,Fri_ Dec 16 9:55 AM,Fri_ Dec 16 9:58 AM,--,Fri_ Dec 16 8:42 AM,734487
32888,flightexplorer,UA-3925-IAD-ORF,Fri_ Dec 16 8:42 AM,Fri_ Dec 16 8:42 AM,A2G,Fri_ Dec 16 9:55 AM,Fri_ Dec 16 9:58 AM,--,Fri_ Dec 16 8:42 AM,734487
32889,airtravelcenter,UA-3925-IAD-ORF,Fri_ Dec 16 8:42 AM,Fri_ Dec 16 8:42 AM,A2G,Fri_ Dec 16 9:55 AM,Fri_ Dec 16 9:58 AM,--,Fri_ Dec 16 8:42 AM,734487
