RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,for_key,date
9807,ua,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9808,airtravelcenter,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9809,myrateplan,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9810,helloflight,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9811,flytecomm,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9812,flights,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9813,businesstravellogue,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9814,flylouisville,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9815,flightstats,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9816,quicktrip,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9817,flightview,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9818,panynj,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9819,gofox,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9820,foxbusiness,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9821,allegiantair,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9822,boston,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9823,travelocity,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9824,orbitz,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9825,weather,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9826,usatoday,UA-2708-EWR-CLT,Mon_ Dec 5 2:55 PM,Mon_ Dec 5 2:55 PM,A37,Mon_ Dec 5 4:53 PM,Mon_ Dec 5 4:36 PM,B12,Mon_ Dec 5 2:55 PM,734476
9827,ua,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9828,flightexplorer,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9829,airtravelcenter,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9830,myrateplan,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9831,helloflight,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9832,flytecomm,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9833,flightaware,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9834,wunderground,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9835,flights,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9836,businesstravellogue,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9837,flylouisville,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9838,flightstats,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9839,quicktrip,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9840,flightview,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9841,panynj,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9842,gofox,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9843,foxbusiness,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9844,allegiantair,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9845,boston,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9846,travelocity,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9847,orbitz,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9848,weather,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
9849,ifly,UA-3925-IAD-ORF,Mon_ Dec 5 8:42 AM,Mon_ Dec 5 8:46 AM,A2A,Mon_ Dec 5 9:55 AM,Mon_ Dec 5 9:51 AM,--,Mon_ Dec 5 8:42 AM,734476
