RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate,date
32867,ua,UA-2708-EWR-CLT,Fri_ Dec 16 2:55 PM,Fri_ Dec 16 3:35 PM,A38,Fri_ Dec 16 4:53 PM,Fri_ Dec 16 5:42 PM,D6,734487
32868,airtravelcenter,UA-2708-EWR-CLT,,12/16/11 3:56 PM (-05:00),,,12/16/11 5:40 PM (-05:00),,734487
32869,myrateplan,UA-2708-EWR-CLT,,12/16/11 3:56 PM (-05:00),,,12/16/11 5:40 PM (-05:00),,734487
32870,helloflight,UA-2708-EWR-CLT,,12/16/11 3:56 PM (-05:00),,,12/16/11 5:40 PM (-05:00),,734487
32871,flytecomm,UA-2708-EWR-CLT,,12/16/11 3:56 PM (-05:00),,,12/16/11 5:40 PM (-05:00),,734487
32872,flights,UA-2708-EWR-CLT,,2011-12-16 03:35 PM,38,,2011-12-16 05:42 PM,D6,734487
32873,businesstravellogue,UA-2708-EWR-CLT,,2011-12-16 03:35 PM,38,,2011-12-16 05:42 PM,D6,734487
32874,flylouisville,UA-2708-EWR-CLT,,2011-12-16 03:35 PM,38,,2011-12-16 05:42 PM,D6,734487
32875,flightstats,UA-2708-EWR-CLT,2011-12-16 2:55 PM,2011-12-16 3:35 PM,,2011-12-16 4:53 PM,2011-12-16 5:42 PM,,734487
32876,quicktrip,UA-2708-EWR-CLT,2011-12-16 2:55 PM,2011-12-16 3:35 PM,,2011-12-16 4:53 PM,2011-12-16 5:42 PM,,734487
32877,flightview,UA-2708-EWR-CLT,,3:56 PMDec 16,,,5:43 PMDec 16,,734487
32878,panynj,UA-2708-EWR-CLT,,3:56 PMDec 16,,,5:43 PMDec 16,,734487
32879,gofox,UA-2708-EWR-CLT,,3:56 PMDec 16,,,5:43 PMDec 16,,734487
32880,foxbusiness,UA-2708-EWR-CLT,,3:56 PMDec 16,,,5:43 PMDec 16,,734487
32881,allegiantair,UA-2708-EWR-CLT,,3:56 PMDec 16,,,5:43 PMDec 16,,734487
32882,boston,UA-2708-EWR-CLT,,3:56 PMDec 16,,,5:43 PMDec 16,,734487
32883,travelocity,UA-2708-EWR-CLT,Dec 16 - 2:55pm,Dec 16 - Contact Airline,Not provided by airline,Dec 16 - 4:53pm,Dec 16 - Contact Airline,Not provided by airline,734487
32884,orbitz,UA-2708-EWR-CLT,2:55pDec 16,3:35pDec 16,-,4:53pDec 16,5:42pDec 16,-,734487
32885,weather,UA-2708-EWR-CLT,2011-12-16 02:55 PM,,,2011-12-16 04:53 PM,,,734487
32886,ifly,UA-2708-EWR-CLT,2011-12-16 2:55 PM,2011-12-16 3:35 PM,,2011-12-16 4:53 PM,2011-12-16 5:42 PM,,734487
32887,ua,UA-3925-IAD-ORF,Fri_ Dec 16 8:42 AM,Fri_ Dec 16 8:42 AM,A2G,Fri_ Dec 16 9:55 AM,Fri_ Dec 16 9:58 AM,--,734487
32888,flightexplorer,UA-3925-IAD-ORF,,12/16/2011 9:15AM EST,,,12/16/2011 9:55AM EST,,734487
32889,airtravelcenter,UA-3925-IAD-ORF,,12/16/11 9:15 AM (-05:00),,,12/16/11 9:49 AM (-05:00),,734487
32890,myrateplan,UA-3925-IAD-ORF,,12/16/11 9:15 AM (-05:00),,,12/16/11 9:49 AM (-05:00),,734487
32891,helloflight,UA-3925-IAD-ORF,,12/16/11 9:15 AM (-05:00),,,12/16/11 9:49 AM (-05:00),,734487
32892,flytecomm,UA-3925-IAD-ORF,,12/16/11 9:15 AM (-05:00),,,12/16/11 9:49 AM (-05:00),,734487
32893,flightaware,UA-3925-IAD-ORF,2011-12-16 08:42AM EST,2011-12-16 09:01AM EST,A2G,2011-12-16 09:20AM EST,2011-12-16 09:39AM EST,,734487
32894,wunderground,UA-3925-IAD-ORF,2011-12-16 08:42AM EST,2011-12-16 09:01AM EST,A2G,2011-12-16 09:20AM EST,2011-12-16 09:39AM EST,,734487
32895,flights,UA-3925-IAD-ORF,,2011-12-16 08:42 AM,A2,,2011-12-16 09:58 AM,,734487
32896,businesstravellogue,UA-3925-IAD-ORF,,2011-12-16 08:42 AM,A2,,2011-12-16 09:58 AM,,734487
32897,flylouisville,UA-3925-IAD-ORF,,2011-12-16 08:42 AM,A2,,2011-12-16 09:58 AM,,734487
32898,flightstats,UA-3925-IAD-ORF,2011-12-16 8:42 AM,2011-12-16 8:42 AM,,2011-12-16 9:55 AM,2011-12-16 9:58 AM,,734487
32899,quicktrip,UA-3925-IAD-ORF,2011-12-16 8:42 AM,2011-12-16 8:42 AM,,2011-12-16 9:55 AM,2011-12-16 9:58 AM,,734487
32900,flightview,UA-3925-IAD-ORF,,9:15 AMDec 16,,,9:58 AMDec 16,,734487
32901,panynj,UA-3925-IAD-ORF,,9:15 AMDec 16,,,9:58 AMDec 16,,734487
32902,gofox,UA-3925-IAD-ORF,,9:15 AMDec 16,,,9:58 AMDec 16,,734487
32903,foxbusiness,UA-3925-IAD-ORF,,9:15 AMDec 16,,,9:58 AMDec 16,,734487
32904,allegiantair,UA-3925-IAD-ORF,,9:15 AMDec 16,,,9:58 AMDec 16,,734487
32905,boston,UA-3925-IAD-ORF,,9:15 AMDec 16,,,9:55 AMDec 16,,734487
32906,travelocity,UA-3925-IAD-ORF,Dec 16 - Not Available,Dec 16 - 9:14am,A2G,Dec 16 - Not Available,Dec 16 - 9:58am,CHK,734487
32907,orbitz,UA-3925-IAD-ORF,8:42aDec 16,8:42aDec 16,A2G,9:55aDec 16,9:58aDec 16,-,734487
32908,weather,UA-3925-IAD-ORF,2011-12-16 08:42 AM,,,2011-12-16 09:55 AM,,,734487
32909,usatoday,UA-3925-IAD-ORF,2011-12-16 08:42 AM,,,2011-12-16 09:55 AM,,,734487
32910,mytripandmore,UA-3925-IAD-ORF,8:42aDec 16,8:42aDec 16,A2G,9:55aDec 16,9:58aDec 16,-,734487
32911,flightwise,UA-3925-IAD-ORF,2011-12-16 08:42AM EST,2011-12-16 09:01AM EST,A2G,2011-12-16 09:20AM EST,2011-12-16 09:39AM EST,,734487
32912,aa,AA-649-ORD-SNA,December 16_ 2011               01:30 PM,December 16_ 2011,H14,December 16_ 2011               03:50 PM,December 16_ 2011,7,734487
32913,flightexplorer,AA-649-ORD-SNA,12/16/2011 1:30PM CST,,,12/16/2011 3:50PM PST,,,734487
32914,airtravelcenter,AA-649-ORD-SNA,12/16/11 1:30 PM (-06:00),,,12/16/11 3:50 PM (-08:00),,,734487
32915,myrateplan,AA-649-ORD-SNA,12/16/11 1:30 PM (-06:00),,,12/16/11 3:50 PM (-08:00),,,734487
32916,helloflight,AA-649-ORD-SNA,12/16/11 1:30 PM (-06:00),,,12/16/11 3:50 PM (-08:00),,,734487
32917,flytecomm,AA-649-ORD-SNA,12/16/11 1:30 PM (-06:00),,,12/16/11 3:50 PM (-08:00),,,734487
32918,flightaware,AA-649-ORD-SNA,2011-12-16 01:30PM CST,2011-12-16 01:40PM CST,H14,2011-12-16 03:30PM PST,2011-12-16 03:40PM PST,7,734487
32919,wunderground,AA-649-ORD-SNA,2011-12-16 01:30PM CST,2011-12-16 01:40PM CST,H14,2011-12-16 03:30PM PST,2011-12-16 03:40PM PST,7,734487
32920,flights,AA-649-ORD-SNA,01:30 PM  Fri 16-Dec-2011,,H10,03:50 PM  Fri 16-Dec-2011,,7,734487
32921,businesstravellogue,AA-649-ORD-SNA,01:30 PM  Fri 16-Dec-2011,,H10,03:50 PM  Fri 16-Dec-2011,,7,734487
32922,flylouisville,AA-649-ORD-SNA,01:30 PM  Fri 16-Dec-2011,,H10,03:50 PM  Fri 16-Dec-2011,,7,734487
32923,world-flight-tracker,AA-649-ORD-SNA,2011-12-16 1:30 PM,2011-12-16 1:30 PM (Estimated),,2011-12-16 3:50 PM,2011-12-16 3:50 PM (Estimated),,734487
32924,flightview,AA-649-ORD-SNA,1:30 PM_ Dec 16,,H10,3:50 PM_ Dec 16,,Terminal A - 7,734487
32925,panynj,AA-649-ORD-SNA,1:30 PM_ Dec 16,,H10,3:50 PM_ Dec 16,,Terminal A - 7,734487
32926,gofox,AA-649-ORD-SNA,1:30 PM_ Dec 16,,,3:50 PM_ Dec 16,,,734487
32927,foxbusiness,AA-649-ORD-SNA,1:30 PM_ Dec 16,,H10,3:50 PM_ Dec 16,,Terminal A - 7,734487
32928,allegiantair,AA-649-ORD-SNA,1:30 PM_ Dec 16,,H10,3:50 PM_ Dec 16,,Terminal A - 7,734487
32929,boston,AA-649-ORD-SNA,1:30 PM_ Dec 16,Not Available,,3:50 PM_ Dec 16,Not Available,,734487
32930,travelocity,AA-649-ORD-SNA,Dec 16 - 1:30pm,Dec 16 - Not Available,H14/T3,Dec 16 - 3:50pm,Dec 16 - Not Available,7,734487
32931,orbitz,AA-649-ORD-SNA,1:30pDec 16,,H14,3:50pDec 16,,7,734487
32932,weather,AA-649-ORD-SNA,2011-12-16 01:30 PM,,,2011-12-16 03:50 PM,,,734487
32933,flightwise,AA-649-ORD-SNA,2011-12-16 01:30PM CST,2011-12-16 01:40PM CST,H14,2011-12-16 03:30PM PST,2011-12-16 03:40PM PST,7,734487
32934,ua,UA-382-IAD-LAX,Fri_ Dec 16 12:20 PM,Fri_ Dec 16 12:19 PM            On Time,C27,Fri_ Dec 16 3:08 PM,Fri_ Dec 16 2:38 PM,70B,734487
32935,ua,UA-382-IAD-LAX,Fri_ Dec 16 12:20 PM,Fri_ Dec 16 12:19 PM            On Time,C27,Fri_ Dec 16 3:08 PM,Fri_ Dec 16 2:38 PM,70B,734487
32936,ua,UA-382-IAD-LAX,Fri_ Dec 16 12:20 PM,Fri_ Dec 16 12:19 PM            On Time,C27,Fri_ Dec 16 3:08 PM,Fri_ Dec 16 2:33 PM,70B,734487
32937,ua,UA-382-IAD-LAX,Fri_ Dec 16 12:20 PM,Fri_ Dec 16 12:19 PM            On Time,C27,Fri_ Dec 16 3:08 PM,Fri_ Dec 16 2:33 PM,70B,734487
32938,flightexplorer,UA-382-IAD-LAX,,12/16/2011 12:31PM EST,,,12/16/2011 2:22PM PST,,734487
32939,flightexplorer,UA-382-IAD-LAX,,12/16/2011 12:31PM EST,,,12/16/2011 2:22PM PST,,734487
32940,flightexplorer,UA-382-IAD-LAX,,12/16/2011 12:31PM EST,,,12/16/2011 2:32PM PST,,734487
