line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
124,Pegida,12,643,facebook.com,,,,,,https://www.facebook.com/events/907716289299868/,"2. Freitaler Spaziergang - Nein zum Hotelheim Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",124,True
125,Pegida,12,2130,pi-news.net,,,,,,http://www.pi-news.net/2015/03/pegida-dresden-wilders-gibt-zusage-fuer-besuch/,,125,True
126,Pegida,12,782,facebook.com,,,,,,https://www.facebook.com/pages/Bregida-Bremen-Gegen-Islamisierung-des-Abendlandes/635597463233324?fref=ts,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",126,True
127,Pegida,12,722,zeit.de,,,,,,http://www.zeit.de/politik/deutschland/2015-03/foerdermittel-sachsen-vereine-extremismusklausel,"0 Irgendwie treffen sie nur Entscheidungen die mich nerven In letzter zeit ist Sachsen zwar immer wieder negativ aufgefallen (Sachsensumpf, ständiges Stänkern gegen thüringer Linke - bin jetzt kein übermäßiger Linkensympatisant, aber was da aus Dresden kam wirkte auf mich eher ideologisch motivierte Gängelung, als ein ernstzunehmendes anliegen), aber jetzt schaffen sie sogar jene Ausnahmen ab, an denen nicht mal ich wirklich was zu beanstanden hatte - zu einzelnen Gesetzbüchern kann man sehr durchwachsener Meinung sein, das GG hingegen sollte eigentlich für jeden i.o. gehen und höchstens ein paar Sachen die nicht drin stehen (Sexuelle Identität bei §3 z.B.) sind zu beanstanden. Diejenigen einige der Schwulstigkeit geschuldete Ungenauigkeiten als ""großes Problem"" anführen, können nicht allen ernstes meinen, dass irgendwer glaubt ihn ginge es Darum (die Bundesverfassungsrichter sind durchaus im Stande die Intention eines Gesetzes zu ermitteln und wenn sie das nicht tun, liegt das eher nicht an der unscharfen Formulierung), sondern das jedem klar ist, dass so was oft eher dazu dient selbst deutlich weniger sachliche Standpunkte mit einem objektiv wirkenden Vorwand zu rechtfertigen. Wenn sie auf die Sozialgesetzbücher oder so vereidigt würden, würde ich verstehen, das damit auch nicht verfassungsfeindliche Gruppen ein Problem hätten, aber wer das GG als derart großes Hindernis einstuft, darf zumindest meiner freien Meinung nach durchaus als extremistisch eingestuft werden... ",127,True
1174,DieLinke,12,1360,die-linke.de,,,,,,http://www.die-linke.de/politik/fluechtlinge-willkommen/,"Diese Website verwendet Cookies. Warum wir Cookies einsetzen und wie Sie diese deaktivieren können, erfahren Sie unter Datenschutz OK ",1174,False
1175,DieLinke,12,1065,die-linke.de,,,,,,https://www.die-linke.de/politik/aktionen/ttip-stoppen/,"Diese Website verwendet Cookies. Warum wir Cookies einsetzen und wie Sie diese deaktivieren können, erfahren Sie unter Datenschutz OK ",1175,False
1176,DieLinke,12,15,youtube.com,YouTube,"Sahra Wagenknecht, DIE LINKE: Frau Merkel, hören Sie auf, andere Länder zu demütigen!",19.03.2015 - Antwort auf die Regierungserklärung der Bundeskanzlerin zum bevorstehenden EU-Gipfel,video,https://i.ytimg.com/vi/yKF15uQWsgw/hqdefault.jpg,https://www.youtube.com/watch?v=yKF15uQWsgw,"Möchtest du dieses Video später noch einmal ansehen? Wenn du bei YouTube angemeldet bist, kannst du dieses Video zu einer Playlist hinzufügen. ",1176,False
1177,DieLinke,12,0,facebook.com,,,,,,https://www.facebook.com/events/801788463189876/,"Griechenland ist nicht allein! Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",1177,False
1178,DieLinke,12,310,gleft.de,,,,,,http://gleft.de/PG,,1178,False
1179,DieLinke,12,310,gleft.de,,,,,,http://gleft.de/PH,,1179,False
1180,DieLinke,12,1469,die-linke.de,,,,,,https://shop.die-linke.de/index.php?cat=PROMOTION&product=P000513&sidAF2B543A191444BAB0B07911F2AC9069=05021b54f57d09a88bd1b467821b7ad8,"MediaService GmbH Druck und Kommunikation Rechtliche Hinweise Die in den nebenstehenden AGBs dargestellten Bestimmungen gelten uneingeschränkt für alle Lieferungen und sonstige Leistungen an unsere Kunden im Rahmen dieses Shops, unabhängig davon, ob es sich um Verbraucher (§13 BGB) handelt. Sie sind bei Vertragsabschluss verbindlich. Rechtlicher Hinweis zur Erhebung personenbezogener Daten und deren Verarbeitung: Auf dieser Website hinterlassen Sie personenbezogene Daten nur bei der Bestellung oder der Kontaktaufnahme mit uns. Ihre personenbezogenen Daten werden im Einzelnen ausschließlich zur Abwicklung der Bestellungen, zur Lieferung der Waren, für die Abwicklung des Zahlungsverkehrs sowie für die Führung der Kundendatenbank genutzt. Für die Möglichkeit einer schnelleren Kontaktaufnahme bitten wir Sie, uns Ihre E-Mailadresse mitzuteilen. Eine anderweitige Nutzung oder Weitergabe an Dritte ist ausgeschlossen. ",1180,False
