line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
608,Pegida,40,655,thueringer-allgemeine.de,,,,,,http://www.thueringer-allgemeine.de/startseite/detail/-/specific/Taubert-Steuererhoehung-hat-nichts-mit-Fluechtlingskosten-zu-tun-1791039545,,608,True
609,Pegida,40,362,epochtimes.de,Epoch Times Deutschland,Menschenkette Lebende Grenze in Sebnitz im Live Ticker: 2500 Teilnehmer laut MDR,++ UPDATE: Ein Bericht des MDR sprach von 2.500 bis 3.000 Demonstranten in Sebnitz,article,http://media.epochtimes.de/2015/10/04/Sebnitz-Demo-04-04102015_6.jpg,http://www.epochtimes.de/politik/deutschland/live-ticker-pegida-lebende-grenze-in-sebnitz-am-4-oktober-ab-1500-uhr-a1273748.html,"Menschenkette ""Lebende Grenze"" in Sebnitz im Live Ticker: 2500 Teilnehmer laut MDR Epoch Times, Sonntag, 4. Oktober 2015 16:53 Jetzt gibt es erste Bilder aus Sebnitz! Dort bilden hunderte Demonstranten aus Deutschland und Tschechien gerade eine Menschenkette gegen Chaos-Asylpolitik und illegale Einwanderung. Foto: Pegida Facebook ++ UPDATE: Ein Bericht des MDR sprach von 2.500 bis 3.000 Demonstranten in Sebnitz +++ +++ Ende des Live-Tickers! +++ 18:10 Wie wir soeben erfuhren, ist die Veranstaltung bereits zu Ende gegangen. Nach Tatjana Festerling folgte noch ein tschechischer Redebeitrag. Wir entschuldigen uns an dieser Stelle noch einmal für die Lückenhafitgkeit! 17:55 +++ Der Funk-Kontakt nach Sebnitz ist wieder abgebrochen. +++ Wir bitten um Geduld! +++ 17:35  Aus Festerlings Rede: De Maizière verweigere die Arbeit, weil er sich weigere die grünen Grenzen zu sichern, während Victor Orbán in Ungarn, zeige, dass man innerhalb von 14 Tagen einen kilometerlangen Zaun bauen kann. Man dürfe den Regierenden das “politische Unvermögen einfach nicht mehr durchgehen lassen”. “Es geht um den Charakter Deutschlands, unsere Identität, unsere Sitten und die Rechtsordnung unseres Volkes. Es geht um unsere politische Kultur und um unsere Selbstbestimmung als die Gastgeber im eigenen Land.” “Die überwältigende Mehrheit” der Deutschen wolle “ihre Heimat, ihre Identität und das Sagen im eigenen Land behalten”, so Festerling. “Diese Mehrheit will keine Umvolkung der Deutschen in eine europäisch-afrikanische Mischbevölkerung. Und die Mehrheit der Deutschen will nicht, dass Deutschland in einem islamisierten, sozialistischen Super-Staat-Europa aufgeht.” (Heftige ""Widerstand!""-Rufe der Demonstranten) 17:32: Festerling weiter: Gutmenschen, die jetzt an Bahnhöfen Willkommensrituale aufführten, hätten dies “nicht mal ansatzweise begriffen, sonst wüssten sie, dass es ihnen bald selber finanziell an den Kragen geht.” Die “Kampf-Floskeln” dieser “neuen Herrenmenschen” seien “Empathie” oder “Humanismus”, so die Pegida-Frontfrau. “Darauf fallen wir nicht mehr rein.” Der Schutz der EU Aussengrenzen sei verfassungsmässig verankert, doch niemand fühle sich dafür verantwortlich, weshalb es eine “Festung Europa” nicht gebe und die europäischen Südgrenzen “offen wie ein Scheunentor” seien. “Was wir sehen, ist ein flächendeckend angelegter Missbrauch unseres Asylrechts durch illegale Wirtschaftsflüchtlinge. Es ist ein politisch geduldeter Rechtsbruch im ganz grossen Stil”. Und dies sei ein “Verrat des eigenen Volkes”, so Festerling. “Asyl verdienen gemäss Uno-Definition nur Menschen, die unmittelbar an Leib und Leben bedroht sind, also politisch durch den Staat Verfolgte”, so Festerling. “Bürgerkriegsflüchtlinge, Armutsmigranten und Menschen in einer perspektivlosen Situation” könnten nun mal kein Recht auf Asyl geltend machen. Ein Asylrecht, dass den eigenen Missbrauch zulasse, schaffe sich selbst ab, so Festerling. Für illegale Migranten sei Deutschland das “gelobte Vollversorgungsparadies Germany”. Anzeige 17:25: Die Kundgebung geht weiter! Tatjana Festerling ist am Mikro. “Wir sind heute hier, um in einem symbolischen Akt das zu tun, was die Aufgabe von Bundesinnenminister Thomas de Maizière ist”, eröffnet Festerling ihre Rede. Die Menschenkette richte sich nicht gegen die tschechischen Nachbarn, sondern sei eine “völkerverständigende Maßnahme”. Grenze definierten Staaten und Nationen und seien deshalb Frieden stiftend. “Wohl keiner von uns europäischen Völkern will in einem von Brüssel diktierten Super-Staat aufgehen.” Alle Völker Europas, hätten “das gemeinsame Interesse, unsere Freiheiten, unsere Werte und vor allem unsere Kulturen zu verteidigen und zu erhalten”. “Wer in ein Haus einbricht, wird bestraft. Wer widerrechtlich in unseren Staat einbricht, darf mit einer Flut von Sozialleistungen, Sondervergünstigungen und zuvorkommender Behandlung rechnen”, so Festerling. “Wir müssen unsere Grenzen nicht nur sichern, wir müssen auch Grenzen setzen.” Migranten werde politisch erlaubt, in öffentlichen Verkehrsmitteln und mit der Bahn schwarz zu fahren und in Supermärkten zu klauen, wo “pauschal vom Staat ausgeglichen” wird. “Wenn das kein Rassismus gegen das eigene Volk ist!”, ruft sie, was starken Applaus findet. (Volksverräter-Chöre) Mit diesen Signalen züchten wir “eine maßlose Anspruchs- und Forderungskultur heran, die die wirtschaftlich motivierte Völkerwanderung wie ein Staubsauger anzieht.” +++ Um 18:00 Uhr werden wir nochmal versuchen, Kontakt nach Sebnitz afuzunehmen, um etwas von Teil 2 der Kundgebung zu berichten. +++ 16:35  Die aus Dresden angereisten Pegida-Ordner schätzen 700 bis 800 Teilnehmer. Die Demonstranten sind unterwegs zur tschechischen Grenze. Die Spitze des Zuges ist bereits dort eingetroffen. Dort wird jeder seinen Nachbarn an der Hand nehmen um eine Menschenkette zu bilden. Viele Tschechen sind dabei und tragen ihre Nationalfahnen sowie erkennbare Buttons gegen Islamisierung. Ein Tscheche hielt vorhin eine Anti-Islamisierungsrede in englischer Sprache, die starken Beifall fand. 16:10   Die Mobilfunk-Verbindung nach Sebnitz ist kaum herstellbar. Auch Fotos gibt es wegen des dünnen Netzes noch nicht. Teil 1 der Kundgebung ist beendet. Unter anderem sprach Tatjana Festerling. Die Demonstranten haben nun begonnen eine Menschenkette zu bilden. Dies soll laut Plan bis circa 18.00 Uhr dauern. Danach folgt eine Abschlusskundgebung mit weiteren Reden. Spätestens morgen werden wir inhaltlich mehr wissen, dann sollen die Reden auf Youtube zu sehen sein.  +++ Wir bitten um Geduld ... +++  15:38  Der nächste Redner ist Ed Utrecht. Wegen schlechter Verbindung uns seinem starken holländischen Akzent schwer zu verstehen. Aber eines kommt durch: Ed hält eine seiner typischen Anti-Islamisierungs-Reden, für die er Internet-Berühmtheit erlangte. Die Zukunft Deutschlands und Europas sieht Ed düster, sollten noch mehr “islamistische Invasoren” hereingelassen werden. Die derzeit einströmenden falschen Flüchtlinge hätten nur eine Absicht, Europa in einen islamischen Gottestaat zu verwandeln. Von den Medien bemühte Vergleiche zwischen den DDR-Flüchtlingen von 1989 und den heutigen Ankommenden weist Ed zurück: Die Ostdeutschen wären damals dankbar gewesen und hätten auch nicht Geld und allerlei anderes gefordert. 15:25 Kontakt wieder da! Eine Rednerin begrüßt die Demonstranten. Vielen Dank dass ihr alle gekommen seid, ist ja wirklich der Wahnsinn .. Ihre Rede geht gegen Merkel und das Asylchaos. Mittlerweile ist es schon so weit dass in den Unterkünften nach Glauben getrennt wird. Aber auf die Städte würden die verfeindeten Streithähne einfach losgelassen. “Wir haben das Recht mitzuentscheiden was in oder mit unserem Land passiert, denn wir sind das Volk.” Und an Merkels Toleranz- und ""Wir schaffen das""-PArolen gerichtet, sagt sie: ""Auf gut Deutsch, Frau Merkel, einen Scheißdreck müssen wir !"" 15:20 Uhr: Die technischen SChwierigkeiten haben bereits zugeschlagen ... Wir bekommen derzeit keine Mobilfunk-Verbindung nach Sebnitz. Bitte um Geduld. Wegen des wackeligen Netzes mussten die Veranstalter übrigens auch auf einen geplanten Livestream verzichten. 14:50 Uhr: In wenigen Minuten geht es los. Der Platz vor dem Sebnitzer Waldstadion ist schon gut gefüllt und es kommen immer noch neue Demonstranten hinzu. “Wir brauchen eine sichere Grenze”, steht auf einem großen Banner und: “Gebt illegaler Einwandeurng und Grenzkriminlität keine Chance.” Es sind an den bekannten Pegida-Schildern viele Dresdener erkennbar, auch Leipziger Legida-Demonstranten, auch Tschechen erkennt man an ihren tschechischen Fahnen. Angesagt als Redner sind bisher die Pegida-Vertreter Tatjana Festerling aus Dresden, der Holländer Ed “Utrecht”, Michael Viehmann aus Kassel und auch ein tschechischer Redner. ++ Beginn des Live-Tickers! ++ In Sebnitz in der Sächsischen Schweiz soll heute an der tschechischen Grenze eine Menschenkette gebildet werden. Aufgerufen dazu haben die Dresdener Pegida-Organisatoren sowie verschiedene andere Gruppen unter anderem aus Tschechien. Die Aktion soll ein Zeichen setzten gegen ungeschützte Grenzen und die Politik zur Absicherung der selbigen aufrufen. Der Veranstaltungsort ist das Waldstadion in Sebnitz. Zwischen 15.00 und 16.00 Uhr, sowie zwischen 18.00 und 19 Uhr soll es Redebeiträge geben. Erwartet werden unter anderem aus Dresden Lutz Bachmann und Tatjana Festerling sowie weitere Pegida-Vertreter aus Deutschland. Die Aktion findet gemeinsam mit verschiedenen Veranstaltern, auch aus Tschechien statt. EPOCH TIMES ist per Telefon zugeschaltet und wird die Redebeiträge per LIVE-TICKER begleiten. Wegen eventueller technischer Probleme, die sich durch das schwächere Mobilfunknetz im Grenzgebiet ergeben könnten, bitten wir um Geduld und Verständnis. In einem Aufruf zu der Aktion hieß es: “Am kommenden Sonntag, 4. Oktober 2015, versammeln wir uns um 15 Uhr in Sebnitz, am Waldstadion in der Schandauer Straße 99, um gemeinsam mit tschechischen Gruppen eine Menschenkette zum Schutz unserer Grenze vor dem Massenansturm zu bilden und uns dem großen Austausch entgegenzustellen.” (rf) Video-Aufruf zur Aktion ",609,True
610,Pegida,40,1935,epochtimes.de,Epoch Times Deutschland,Russland trifft exakt: IS-Söldner flüchten in Panik - nach Europa?,"„Die syrische Armee verfügt über genaue Koordinaten von IS-Objekten im Land“, sagte der syrische Botschafter in Russland. Es werden",article,http://media.epochtimes.de/2015/10/03/GettyImages-490119328_6.jpg,http://www.epochtimes.de/politik/welt/russland-trifft-exakt-is-soeldner-fluechten-in-panik-nach-europa-a1273605.html,"Russland trifft exakt: IS-Söldner flüchten in Panik - nach Europa? Epoch Times, Sonntag, 4. Oktober 2015 08:25 „Die syrische Armee verfügt über genaue Koordinaten von IS-Objekten im Land“, sagte der syrische Botschafter in Russland. Es werden satellitengesteuerte Bomben verwendet. Auch diese Soldaten kämpfen gegen den IS: Schiitische Mobilmachungseinheiten während einer militärischen Parade in der südlichen irakischen Stadt Basra am 26. September 2015 Foto: HAIDAR MOHAMMED ALI/AFP/Getty Images Der syrische Botschafter in Russland, Riad Haddad, bestätigte am Freitag in Moskau, dass die russischen Angriffe ausschließlich auf Objekte bewaffneter Gruppierungen geflogen werden, schreibt sputniknews . Die Zivilbevölkerung und die Opposition werden nicht beeinträchtigt. Anzeige Denn: „Die syrische Armee verfügt über genaue Koordinaten von IS -Objekten im Land“, sagte der Diplomat. Bei ihren Angriffen auf Objekte der Terrormiliz Islamischer Staat (IS) in Syrien setzt Russland satellitengesteuerte Bomben ein. „Munition dieser Art wird mithilfe des Navigationssystems GLONASS gelenkt“, sagte ein ranghoher Militärsprecher. Der Sprecher wollte in seinem RIA-Novosti-Gespräch in Moskau am Samstag anonym bleiben. „Nach dem Abwurf empfängt die Bombe Satellitensignale und die vom Bord des Flugzeugs gesendeten Daten. Unabhängig von Wetterbedingungen oder Jahreszeit beträgt die Treffsicherheit solcher Bombe plus-minus zwei Meter. Das ermöglicht es, Objekte der Terroristen mit hoher Präzision zu zerstören und Verluste unter der Zivilbevölkerung zu vermeiden“, sagte der Militär. Die Russen treffen  Nach Angabe des russischen Generalstabes verlassen rund 600 Extremisten des Islamischen Stastes die von ihnen kontrollierten Gebiete in Syrien . „Nach Angaben der russischen Aufklärung haben rund 600 Söldner ihre Positionen verlassen und versuchen jetzt, nach Europa zu gelangen“, teilte der Chef der Operativen Hauptabteilung beim russischen Generalstab, Generaloberst Andrej Kartapolow, am Samstag in Moskau mit. Viele desertierten panikartig, schreibt sputniknews . Seit dem vergangenen Mittwoch fliegt das russische Militär Raketen- und Bombenangriffe gegen Objekte des Islamischen Staates in Syrien. Nach Angaben des russischen Verteidigungsministeriums ermöglicht der Einsatz moderner Su-34-Bomber Präzisionsschläge gegen den IS auf dem gesamten Territorium Syriens. (ks) ",610,True
611,Pegida,40,1935,welt.de,DIE WELT,Dschihadisten sind unsere Söhne und Töchter,Islamisten aus Frankfurt oder Dinslaken morden für den IS. Der Bundesinnenminister verweist nun auf die Verantwortung der deutschen Gesellschaft. Berlin will EU-weit Fluggastdaten speichern.,article,http://img.welt.de/img/deutschland/crop133764363/9886937461-ci3x2l-w900/Salafisten-Kundgebung-in-Pforzheim.jpg,http://www.welt.de/politik/deutschland/article133762235/Dschihadisten-sind-unsere-Soehne-und-Toechter.html,"Twittern Salafisten um den beliebten Prediger Pierre Vogel (M.) im Januar vor einer Kundgebung auf dem Marktplatz in Pforzheim. Terrormilizionäre aus Deutschland radikalisieren sich häufig in Moscheen dieser Ausprägung des Islam Foto: dpa Aus deutschen Städten ziehen Hunderte junge Menschen in den Krieg nach Syrien um im Namen Allahs die vermeintlich ""Ungläubigen"" zu vertreiben. Bundesinnenminister Thomas de Maiziere (CDU) sieht Deutschland in besonderer Verantwortung im Kampf gegen die Terrororganisation Islamischer Staat (IS). In deren Reihen kämpfen nach Schätzungen zwischen 450 und 1800 Dschihadisten aus Deutschland. ""Die deutschen Kämpfer sind nun mal auch Teil des Konflikts, den wir zu lösen haben"", sagte de Maizière in einem Interview mit dem Magazin stern . ""Es sind unsere Söhne und Töchter. Ein Großteil wurde hier geboren. Sie sind in unsere Schulen gegangen, in unsere Moscheen, in unsere Sportvereine. Wir tragen für deren Radikalisierung Verantwortung"". De Maizière sagte, Deutschland habe die ""verdammte Pflicht und Schuldigkeit, dafür zu sorgen, dass der Terror nicht aus Deutschland in die Welt getragen wird"". 450 Kämpfer halte er für viel, vor allem deshalb, weil die Zahl rasant anwachse. Der Innenminister räumte ein, keine eindeutige Erklärung für die Faszination zu haben, die der IS hierzulande offenbar auf Einzelne ausübe: ""Wir müssen verstört zur Kenntnis nehmen, wie dünn die Schicht der Zivilisation offenbar ist."" Wenn er höre, so der Minister, ""dass auch Minderjährige, die eben noch auf der Schulbank saßen, von heute auf morgen in den ""Heiligen Krieg"" zögen, ""dann erschüttert mich das auch als Familienvater"". Die Dschihadisten seien oft Menschen, die nach Orientierung suchten, denen Vorbilder fehlten. Wer bei der IS mitkämpfe, fühle sich dann plötzlich ""als Teil einer globalen Bewegung."" EU-weite Fluggastdatenspeicherung Die Sorge vor heimkehrenden Terrorverdächtigen in der Bundesregierung ist groß. Nach Medienangaben will sie die umstrittene Einführung einer europäischen Fluggastdatenspeicherung vorantreiben. ""Ein Element, um dieser Bedrohung der inneren Sicherheit zu begegnen, ist das Aufspüren verdächtiger Reisebewegungen"", zitiert "" Spiegel Online"" aus einer Antwort des Bundesinnenministeriums auf eine Kleine Anfrage der Linksfraktion. ""Rückkehrende Dschihadisten bedrohen die innere Sicherheit der EU. Hiergegen ist dringliches Handeln geboten"", heißt es demnach weiter. Von den Fluggastdaten (""Passenger Name Records"", kurz PNR) erhoffe sich die Bundesregierung im Anti-Terror-Kampf wichtige Dienste. So könnten sie etwa Rückschlüsse auf den Aufenthaltsort von Terrorverdächtigen in Ausbildungscamps oder Kampfgebieten ermöglichen. Zudem würden ""Bewegungsprofile von Personen"" erleichtert, die bei den Sicherheitsbehörden im Fokus stünden, schreibe das Ministerium. Uferlose Überwachung befürchtet Der Innenexperte der Linksfraktion, Andrej Hunko, kritisierte die Haltung der Bundesregierung. Es gehe der Regierung offensichtlich vor allem darum, ""nachträglich in Datenbergen zu wühlen"". Er befürchte eine ""uferlose Vorratsdatenspeicherung von Flugreisenden"". Allein zur Unterstützung der Terrormiliz Islamischer Staat (IS) sind nach Schätzungen bisher zwischen 450 und 1800 Islamisten aus Deutschland in den Nahen und Mittleren Osten ausgereist. Bei ihrer Rückkehr befürchten die Sicherheitsbehörden auch Anschläge in Deutschland. Die Einführung einer EU-Fluggastdatenspeicherung ist seit Langem umstritten. Im Vorjahr hatte das Europaparlament die geplante EU-Richtlinie zur Verwendung von Fluggastdaten blockiert. Die Abgeordneten wandten sich gegen einen Vorschlag der EU-Kommission, Daten von Passagieren, die in die EU ein- oder ausreisen, zentral bis zu fünf Jahre lang zu speichern. Ein Abkommen mit den USA verpflichtet europäische Fluglinien dagegen zur Herausgabe von Passagierdaten für ihre Verbindungen zwischen der EU und den USA. Islamischer Staat dpa/kna/Leu ""Der heutige Dschihad ist Pop, Barbarei und Mord"" Im ""Welt""-Exklusivinterview erklärt Asiem El Difraoui, Experte für dschihadistische Propaganda, warum europäische Rapper wie Deso Dogg zu ""youtube-Gesichtern"" des modernen Dschihad werden konnten. Quelle: Die Welt © WeltN24 GmbH 2016. Alle Rechte vorbehalten ",611,True
612,Pegida,40,260,tt.com,,,,,,http://www.tt.com/home/10587712-91/fl%C3%BCchtlinge---tusk-wirft-politikern-instrumentalisierung-vor.csp,"Diskussion Sopot/Europa-weit (APA/AFP) - EU-Ratspräsident Donald Tusk hat einigen ausländischen Staatsspitzen vorgeworfen, den Flüchtlingsandrang in Europa für politische Zwecke zu instrumentalisieren. Er sagte am Freitag bei einem europäischen Forum im polnischen Sopot, er habe Politiker erlebt, die die Flüchtlinge offen als Methode zur „politischen Schwächung von Europa“ betrachteten. Jeder möge daraus die nötigen Schlüsse ziehen. Die Flüchtlinge seien zu einem Mittel der „politischen Konfrontation“ geworden, sagte Tusk und warf einigen Politikern ohne sie zu nennen vor, mit den Schutzsuchenden einen „Kuhhandel“ zu betreiben. Erste Anzeichen eines solchen „Hybrid-Krieges“ seien auf der Krim und im Donbass in der Ukraine zu sehen, sagte Tusk. „Ich spreche nicht nur von Russland“, fügte er hinzu. Russland wird vorgeworfen, an dem Konflikt in der Ostukraine militärisch beteiligt zu sein. Vor einigen Tagen begann Moskau außerdem mit Luftangriffen im Bürgerkriegsland Syrien. Mehrere Millionen Menschen machten sich in den vergangenen Jahren von dort aus auf die Flucht, viele von ihnen nach Europa. Das könnte Sie auch interessieren ",612,True
613,Pegida,40,735,facebook.com,,,,,,https://www.facebook.com/pegida.daebritz,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",613,True
614,Pegida,40,735,facebook.com,,,,,,https://www.facebook.com/Lutz-Bachmann-614774168634601/timeline/,"Leider ist dieser Inhalt derzeit nicht verfÃ¼gbar Leider ist dieser Inhalt derzeit nicht verfÃ¼gbar Der von dir angeklickte Link ist abgelaufen oder die Seite ist nur fÃ¼r eine Zielgruppe sichtbar, in der du nicht enthalten bist. ",614,True
615,Pegida,40,735,facebook.com,,,,,,https://www.facebook.com/tatjana.festerling?ref=ts&fref=ts,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",615,True
616,Pegida,40,735,facebook.com,,,,,,https://www.facebook.com/Solidarit%C3%A4t-mit-Tatjana-Festerling-596435163816970/timeline/?ref=ts,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",616,True
617,Pegida,40,655,facebook.com,,,,,,https://www.facebook.com/Pegida-BW-Stuttgart-324664301068721/timeline/,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",617,True
