line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
89,Pegida,9,820,facebook.com,,,,,,https://www.facebook.com/events/849144251814237,"MVGIDA Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",89,True
90,Pegida,9,104,wordpress.com,,,,,,https://pegidaoffiziell.wordpress.com/,"Veröffentlicht in: Antifa , Demonstrationen , Islam , Islamisierung , Linksradikale .          Schlagwort: 78 , Baden-Württemberg , Bodensee , Deutschland , Dreiländereck , Villingen-Schwenningen . Hinterlasse einen Kommentar War schön mit Euch Herr Zahid Khan und Begleitung , Sabrina, Ignaz Bearth, Freunde aus der Schweiz und Österreich und allen anderen tapferen Bürgern, trotz Regen und Kälte . Zahid Khan ist wirklich ein ganz Mutiger, denn er kritisiert Mohammed! Das getraut sich in ‪#‎Deutschland‬ nämlich kaum einer. Sein Buch “ Der Islam gehört nicht zu Deutschland “ ( ‪#‎Europa‬ ) ist eine klare Ansage zur Meinungsfreiheit die hier in Deutschland (noch) über der Intoleranz der Toleranzforderer steht! Wie Graue Wölfe Hand in Hand mit der Antifa auf Herrn Khan reagierten , sieht man anschaulich auf den beigefügten Bildern und dem unteren Video. Rede Herr Zahid Khan: Hier die Gegendemo bestehend aus Antifa und Bozkurt „Grauen Wölfen“ : Teilen mit: ",90,True
91,Pegida,9,516,dnn-online.de,,,,,,http://www.dnn-online.de/web/dnn/nachrichten/detail/-/specific/Tourismus-in-Sachsen-boomt-bestes-Ergebnis-seit-der-Wende-124617419,"Die von Ihnen angegebene Adresse konnte leider nicht gefunden werden. Möglicherweise sind Sie einem falschen oder veralteten Link gefolgt, oder Sie haben sich bei der Eingabe der Adresse vertippt. ",91,True
92,Pegida,9,456,taz.de,,,,,,http://www.taz.de/!136417/,"Flüchtlingscamp in Berlin-Kreuzberg Zeltabbruch mit Kampfszenen Der von Flüchtlingen besetzte Oranienplatz wurde am Dienstag geräumt – unter Protest. Am Nachmittag umstellte die Polizei die Fläche. Die Polizei hält Demonstranten davon ab, auf den Oranienplatz zu gelangen. Bild: dpa BERLIN taz | Morgens 6 Uhr kamen Senatorin Dilek Kolat (SPD) und Bezirksbürgermeisterin Monika Herrmann (Grüne) mit Räumtechnik und der BSR auf den Platz. Sie hatten sich als Unterstützung eine Gruppe ehemaliger Oranienplatzbesetzer mitgebracht, die seit November in einem Caritasheim wohnen und nichts lieber wollen, als endlich eine aufenthaltsrechtliche Perspektive zu bekommen. Der Senat hat das allerdings an die Voraussetzung gekoppelt, dass der Oranienplatz geräumt wird. Die Flüchtlinge wurden dazu mit Arbeitshandschuhen und Atemschutzmasken ausgestattet. Die Räumung der besetzten Gerhard-Hauptmann-Schule steht noch nicht auf der Tagesordnung, weil Wohnplätze fehlen. Schnell zeigte sich, dass es zwei Gruppen auf dem Platz gibt: Die erste Gruppe freute sich, dass sie endlich aus Zelten und Hütten in ein richtiges Haus ziehen können. Sie packten ihre Sachen und rissen die Zelte selbst ab. Danach wurden sie in ein ehemaliges Hostel am Ostkreuz gefahren. Die zweite Gruppe traute den vagen Zusagen des Senates nach einem vorläufigen Bleiberecht nicht und wollte darum lieber auf dem Oranienplatz ihren Protest fortsetzen. „Wir wollen nicht abgeschoben werden und keine Duldung habe“, erklärt ein Mann. „Wir wollen die gleichen Bürgerrechte haben wie Deutsche auch. Wir wollen arbeiten.“ Darunter waren vor allem Flüchtlinge aus dem Sudan. Sie wehrten sich gegen den Abriss ihrer Zelte und Hütten und verbarrikadierten sich zum Teil darin. Am späten Vormittag kam es darum zu gewaltsamen Kampfszenen zwischen beiden Gruppen von Afrikanern: Die Gruppe um den Nigerianer Bashir Zaharia aus dem Caritas-Heim stürmte mit Hammern und Brecheisen die verbarrikadierten Hütten und riß sie den Bewohnern über dem Kopf ab. Dabei gab es mehrere verletzte Afrikaner auf beiden Seiten. Anschließend lag die bescheidene Habe der von ihren Landsleuten zwangsgeräumten Hütten, etwa Handtücher, Schuhe und ein kaputtes Radio, zwischen Müll und Bettfedern verstreut im Dreck. Im Hostel in der Gürtelstraße drängten sich seit 7.30 Uhr Umzugswillige am Tresen, um einzuchecken. Ihre Gesichter strahlten. Ein Nigerianer erzählt begeistert: „Ich bin in einem sauberen schönen Dreibettzimmer mit meinem Freund. Das dritte Bett ist noch frei.“ Noch einen Tag zuvor hatte sich derselbe Mann am Oranienplatz noch beschwert. „Wieder ein relaxing day“ hatte er gestöhnt. „Genau wie viele Tage zuvor.“ 102 Plätze gibt es in dem Hostel, die Zahl der Umzugswilligen war mit 150 allerdings höher. Einige konnten in Marienfelde untergebracht werden. Sozialsenator Mario Czaja (CDU) komentierte süffisant: „Frau Kolat hat im Laufe des Tages den Überblick verloren.“ Im Hostel stellte sich heraus, dass mindestens zwei Flüchtlinge aus Asien, die ebenfalls auf dem Oranienplatz gewohnt hatten, von ihren afrikanischen Mitbewohnern gemobbt und nicht auf die Listen gesetzt wurden. Die Listen sind aber Voraussetzungen, um vom Senat untergebracht zu werden. Unterstützung der linken Szene Gegen Mittag spitzten sich die Kampfszenen auf dem Oranienplatz zu. Die Räumungsgegner hielten spontane Kundgebungen ab, unterstützt von Antifas, die inzwischen hinzugekommen waren. Um 14.30 Uhr umstellte schließlich die Polizei mit 400 Mann den Oranienplatz und räumte 25 Besetzer vom Platz. Der linke Flüchtlingspolitiker Hakan Tas kritisiert, dass hier „der Senat zwei Gruppen von Flüchtlingen regelrecht aufeinander gehetzt hat.“ Eine deutsche Camp-Unterstützerin fällt ihm ins Wort: „Die machen doch den Job der Bullen.“ Die grüne Abgeordnete Canan Bayram sagt: „Es macht mich betroffen, dass hier Flüchtlinge unter Einsatz ihres Lebens ein Angebot des Senates verteidigen, von dem sie noch nicht einmal wissen, ob es ihnen wirklich eine Perspektive gibt.“ Sie zeigte sich auch skeptisch, ob die freudestrahlend in das Hostel gezogenen Flüchtlinge „in zwei Wochen immer noch so strahlen, wenn sie vielleicht feststellen, dass sie in anderen Bundesländern schon zur Abschiebung ausgeschrieben wurden.“ Der Piratenabgeordnete Fabio Reinhardt kritisiert den grünen Bezirk Friedrichshain-Kreuzberg, der den Polizeieinsatz angefordert hat. „Bezirk und Senat hätten den Dialog lieber fortsetzen sollen und alle mit ins Boot nehmen.“ Bürgermeisterin Monika Herrmann relativiert: „Bei Kampf um den Oranienplatz geht es um ein Symbol. Beschwerden um fehlende Schlafplätze bewerte ich kritisch.“ . ",92,True
93,Pegida,9,912,t-online.de,,,,,,http://www.t-online.de/nachrichten/deutschland/id_71579348/de-maiziere-dschihadisten-sind-unsere-soehne-und-toechter-.html,"Zwischenergebnis Anzahl der Dschihadisten steigt rasant Mindestens 450 deutsche Dschihadisten kämpfen mittlerweile in den Reihen des IS. Diese Anzahl hält der Bundesinnenminister für viel, vor allem deshalb, weil die Zahl rasant anwachse. Die deutsche Bundesregierung unterstützt die Allianz gegen die selbsternannten Gotteskrieger unter anderem mit Waffenlieferungen an die irakischen Kurden. Eine Erklärung für die Radikalisierung der überwiegend jungen Dschihadisten hat auch de Maizière nicht: ""Wir müssen verstört zur Kenntnis nehmen, wie dünn die Schicht der Zivilisation offenbar ist."" Wenn er höre, so der Minister, ""dass auch Minderjährige, die eben noch auf der Schulbank saßen, von heute auf morgen in den heiligen Krieg ziehen, dann erschüttert mich das auch als Familienvater"". ""Das hätten diese Terroristen gern"" Die Faszination, die der IS auf Orientierung suchende Menschen ausübe, erklärt er sich durch das Gefühl ""Teil einer globalen Bewegung"" sein zu wollen, allerdings nur ""scheinbar auf der richtigen Seite"". Einen Kampf der Kulturen sieht der Bundesinnenminister aber nicht: ""Das hätten diese Terroristen gern."" Dass der IS von jedem Muslim ""unbedingten Gehorsam"" verlange, nannte de Maizière in dem ""Stern""-Interview ""kulturellen Imperialismus - das hat nichts mit dem Islam zu tun"". ",93,True
94,Pegida,9,1025,facebook.com,,,,,,https://www.facebook.com/events/886925038027001/,"Pegida UK Newcastle Rally Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",94,True
95,Pegida,9,700,blu-news.org,,,,,,http://www.blu-news.org/2015/02/24/alle-gewalttaten-gehen-von-muslimen-aus/,,95,True
96,Pegida,9,700,jungefreiheit.de,JUNGE FREIHEIT,Zentralratspräsident warnt vor Kippa-Tragen,"Der Präsident des Zentralrates der Juden in Deutschland, Josef Schuster, hat vor dem Tragen der Kippa in von Moslems dominierten Stadtgebieten gewarnt. „Es ist eine Entwicklung, die ich so vor fünf Jahren nicht erwartet hätte.“",article,https://assets.jungefreiheit.de/2015/02/54994228-860x360.jpg,https://jungefreiheit.de/politik/deutschland/2015/zentralratspraesident-warnt-vor-kippa-tragen/,"Zentralratspräsident warnt vor Kippa-Tragen Mann mit Kippa: Zentralratsvorsitzender warnt vor Tragen in von Moslems dominierten Stadtvierteln Foto:  picture alliance / dpa BERLIN. Der Präsident des Zentralrates der Juden in Deutschland, Josef Schuster, hat vor dem Tragen der Kippa in von Moslems dominierten Stadtgebieten gewarnt. „Die Frage ist, ob es tatsächlich sinnvoll ist, sich in Problemvierteln, in Vierteln mit einem hohen muslimischen Anteil, als Jude durch das Tragen der zu erkennen gibt“, sagte er dem RBB-Inforadio. Jedoch „sollten sich Juden nicht aus Angst verstecken“. Die meisten jüdischen Einrichtungen seien in Deutschland gut gesichtert. Hintergrund sind gehäufte Überfälle auf Juden durch überwiegend moslemische Täter. Für Aufsehen sorgte beispielsweise der Rücktritt des Offenbacher Schülervertreters im vergangenen Oktober. Dieser begründete seinen Schritt mit Morddrohungen, denen er als Jude seitens arabisch- und türkischstämmigen Jugendlichen ausgesetzt gewesen sei. „Es ist eine Entwicklung, die ich so vor fünf Jahren nicht erwartet hätte“, zeigte sich Schuster bestürzt. (FA) Unterstützung Wenn Ihnen unser Artikel gefallen hat: Unterstützen Sie die JF mit einer Spende € ",96,True
97,Pegida,9,835,facebook.com,,,,,,https://www.facebook.com/hhgida?fref=ts,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",97,True
98,Pegida,9,853,rp-online.de,RP ONLINE,Richter- und Staatsanwaltstag in Weimar: Ist die Scharia auch deutsches Recht?,"Anstatt vor staatliche Gerichte zieht es strenggläubige Muslime auch in Deutschland lieber zu islamischen Streitschlichtern. Die Gefahr einer Paralleljustiz muss stärker diskutiert werden, heißt es beim Richter- und Staatsanwaltstag in Weimar.",,http://bc02.rp-online.de/polopoly_fs/zahlreiche-trauergaeste-2012-berlin-trauerfeier-jungen-1.4149708.1396463186!httpImage/2436529097.jpg_gen/derivatives/d950x950/2436529097.jpg,http://www.rp-online.de/politik/deutschland/ist-die-scharia-auch-deutsches-recht-aid-1.4149707,"Richter- und Staatsanwaltstag in Weimar Ist die Scharia auch deutsches Recht? Zahlreiche Trauergäste nahmen 2012 in Berlin an einer Trauerfeier für einen jungen Muslim teil. FOTO:  dpa Zahlreiche Trauergäste nahmen 2012 in Berlin an einer Trauerfeier für einen jungen Muslim teil. FOTO:  dpa Twittern Weimar. Anstatt vor staatliche Gerichte zieht es strenggläubige Muslime auch in Deutschland lieber zu islamischen Streitschlichtern. Die Gefahr einer Paralleljustiz muss stärker diskutiert werden, heißt es beim Richter- und Staatsanwaltstag in Weimar. Von Reinhold Michels Ein Schreckgespenst geht um in deutschen Großstädten: Es heißt Scharia, was übersetzt so viel bedeutet wie ""Weg"" oder ""zur Quelle"". Klingt harmlos, ist es aber nicht. Auch auf dem Richter- und Staatsanwaltstag in Weimar wurde die deutsche Rechtskultur von radikalisierten Verfechtern mit islamischen Rechtsauffassungen mit Nichtbeachtung gestraft. Der Journalist und Kriminologe Joachim Wagner, bekannt durch sein aufklärerisches Buch ""Richter ohne Gesetz"", gab ein eindrucksvolles Beispiel von Schattenjustiz mitten im Einwanderungsland Deutschland: Ein muslimisches Mädchen aus Berlin verliebt sich in einen jungen Libanesen und will ihn heiraten. Die Familie des Mädchens lehnt den jungen Mann jedoch ab und ""bestraft"" das Mädchen durch schwere Körperverletzung. Die Tat wird nicht etwa nach deutschem Strafrecht geahndet; vielmehr tritt ein islamischer Streitschlichter in Erscheinung. Dieser im Viertel bekannte Kriminelle empfiehlt, die Täter nicht zu bestrafen. Im Gegenzug bekommt das Mädchen seine Heiratserlaubnis. Die Scharia, das islamische Recht, basiert auf dem Koran und der überlieferten Lebenspraxis des Propheten Mohammed. Sie regelt Rechtsnormen wie das Familien- und Strafrecht und die religiösen Vorschriften für Muslime – ohne dabei die Sphären von Religion und Staat zu trennen. Radikale Muslime rechtfertigen deshalb auch extreme Strafen wie die Steinigung mit der Scharia. Im Fall des verliebten muslimischen Mädchens aus Berlin wurde von den beteiligten Clans das Ziel verfolgt, Frieden zwischen den Familien herbeizuführen – jedoch unter Missachtung des deutschen Rechtsstaates und seiner Normen. Wagner: ""Unser staatliches Strafmonopol wird unterlaufen, entweder durch Verhinderung einer Strafanzeige, Fälschen der Beweise oder entlastende Aussagen des Opfers zugunsten des Täters."" Die Scharia-Schattenjustiz tritt in ihrer krassen Variante als Blutrache, Entführung, Ehrenmord oder Zwangsverheiratung auf. Auf der Richter- und Staatsanwaltstagung war auch von der Gefahr einer Parallelgesellschaft die Rede: Imame würden mitten im Rechtsstaat Zwangsehen schließen, islamische Geistliche das Verbot der Polygamie (Vielehe) nicht beachten. In der Scharia-Rechtskultur stellten manche Clanchefs zudem Haftbefehle aus – wenn sich etwa eine islamische Großfamilie auf die Suche nach einem Schuldner aus einer ebenfalls islamischen Familie macht und das Opfer zwingt, seine Schulden zurückzuzahlen. Eine Strafanzeige werde dabei in der Regel nicht gestellt. Ganz nach dem Motto: ""Das regeln wir unter uns."" Die Schattenjustiz existiert weitgehend im Dunkeln, vorwiegend in Berlin, Bremen, Niedersachsen und Nordrhein-Westfalen. Mathias Rohe, Jurist und Islamwissenschaftler aus Erlangen, sagte allerdings, dass auch in Bayern jährlich mehrere Tausend ""Scharia-Problemlösungen"" vorbei am deutschen Recht stattfänden. Rohe räumte ein, dass die meisten Muslime in Deutschland ihre Streitigkeiten vor deutschen Gerichten austrügen; aber man dürfe nicht länger verniedlichen, dass in bestimmten Großstadt-Milieu oft mit kurdischem oder arabischem Hintergrund, deutsches Recht ignoriert werde. Rohe: ""Das ist eine Gefahr für unser Land."" Auch Rainer Wendt, Vorsitzender der Deutschen Polizeigewerkschaft, erklärte in Weimar: ""Es darf keine eigene Paralleljustiz für bestimmte Bevölkerungsgruppen geben, sonst wird der Rechtsstaat ad absurdum geführt."" Zum Schluss meldete sich Arnold Mengelkoch, Integrationsbeauftragter in Berlin-Neukölln, zu Wort: Er berichtete von einem Vorfall, bei dem zwei muslimische Männer zwei muslimische Mädchen in einem Bus belästigten. Die Mädchen wehrten sich, wurden daraufhin bespuckt und verprügelt. Eines der Mädchen fiel in Ohnmacht. Zweieinhalb Jahre später kam es nicht zur Schattenjustiz, sondern zu einem Verfahren vor einem deutschen Gericht. Die Täter gebärdeten sich frech, die Opfer hatten Angst, gegen sie auszusagen. Mengelkoch: ""Da stimmt was nicht bei uns und unserer Staatsgewalt. Unser System schwächelt."" Quelle: RP ",98,True
