line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
135,Pegida,14,250,facebook.com,,,,,,https://www.facebook.com/JuergenTodenhoefer/posts/10152888880790838:0,"25. Mai Â· Liebe Freunde, das Warten hat ein Ende! Am 6. und 8. Juni zeigen wir in Essen und Berlin erstmals und exklusiv fÃ¼r Facebook-Freunde die Doku Ã¼ber unsere Reise in den 'Islamischen Staat'. Das ist Eure Chance, den Film Wochen vor allen TV-Ausstrahlungen zu sehen. Als Dank fÃ¼r Eure tolle UnterstÃ¼tzung.Tickets gibt es hier http://www.reservix.de/tickets-inside-is-die-dokumeâ¦/e845911 Da dann Ramadan ist, werden wir fÃ¼r unsere muslimischen Freunde einen kleinen Imbiss vorbereiten. Damit sie mit uns ihr Fasten brechen kÃ¶nnen. Euer FT und JT 18. Mai Â· Liebe Rassisten und AuslÃ¤nderfeinde! Was macht Ihr eigentlich, wenn einer unserer Spieler mit auslÃ¤ndischen Wurzeln bei der EM ein Tor schieÃt? Jubeln, pfeifen oder auf die Zunge beiÃen? Da kommen ja harte Zeiten auf Euch zu. Im vorlÃ¤ufigen deutschen Kader fÃ¼r die FuÃball-Europameisterschaft in Frankreich stehen 16 Spieler mit ausschlieÃlich deutschen und 11 Spieler mit auslÃ¤ndischen Wurzeln. Das ist das Deutschland, das ich liebe. JT 16. Mai Â· Liebe Freunde, es war ein SchurkenstÃ¼ck! Heute vor 100 Jahren zerlegten Briten und Franzosen im geheimen Sykes-Picot-Pakt das Osmanische Reich. Ohne RÃ¼cksicht auf Ethnien, Religionen und Geschichte. Die TÃ¼rken wurden schamlos ausgeplÃ¼ndert. Die Araber aber, denen die Briten fÃ¼r ihren Aufstand gegen die Osmanen einen eigenen Staat versprochen hatten, wurden verraten. Unter britischer und franzÃ¶sischer Vorherrschaft entstanden 4 neu zugeschnittene Kunststaaten: Irak, Syrien, Li...banon, Jordanien. Allein im Irak wurden Ã¼ber 5000 Jahre Geschichte von der Landkarte gefegt. Der Vertrag war so widersinnig, dass Sykes schon 1918 vorschlug, ihn wieder fallen zu lassen. Churchill ging noch weiter: Die sowjetische Gefahr ahnend plÃ¤dierte er dafÃ¼r, das TÃ¼rkisch-Osmanische Reich unter internationaler Kontrolle in seinen Vorkriegs-Grenzen wiederherzustellen. Und auf alle GebietsansprÃ¼che zu verzichten. Doch das Kind war schon in den Brunnen gefallen. Die willkÃ¼rliche Aufteilung des Osmanischen Reiches durch GroÃbritannien und Frankreich hat den Menschen des Mittleren Ostens bis heute nur Not und Leid gebracht. Es war, wie wenn China und Japan die EU zerschlagen und die Filet-StÃ¼cke unter sich aufteilen wÃ¼rden. Die damals gezogenen kÃ¼nstlichen Grenzen sind fÃ¼r die Menschen noch immer offene Wunden. Und eine Steilvorlage fÃ¼r den Terrorismus des Mittleren Ostens. Osama Bin Laden nannte die 9/11-AnschlÃ¤ge ausdrÃ¼cklich eine Vergeltung fÃ¼r all das, was der Westen damals der muslimischen Welt angetan habe. Auch fÃ¼r die Terroristen des 'IS' spielt die Sykes-Picot-Grenze eine groÃe Rolle. Sie haben ihre Anlagen sofort 'geschleift'. Im Dezember 2014 Ã¼berquerten mein Sohn und ich auf unserer Fahrt durch den 'Islamischen Staat' die frÃ¼here Grenze zwischen Syrien und dem Irak. Die Augen der sonst so finster dreinblickenden IS-Terroristen leuchteten. Sie planen, im Mittleren Osten alle Grenzen zu zerstÃ¶ren, die der Westen gezogen hat. Weil sie in ihnen ein Symbol westlicher Arroganz, Respektlosigkeit und RÃ¼cksichtslosigkeit sehen. GegenÃ¼ber allem, was die Menschen des Mittleren Ostens in Jahrtausenden geschaffen haben. Kein westlicher Politiker wird heute Ã¶ffentlich an die Schurkerei von 1916 erinnern. Obwohl unsere Politiker eigentlich Gedenktage lieben. Und Sykes-Picot letztlich auch die Geburtsstunde Israels war. Doch wenn unsere Politiker selbst am 100. Jahrestag nicht Ã¼ber Sykes-Picot reden wollen, sollten sie an diesem historischen Tag wenigstens einmal intensiv Ã¼ber die 'Klugheit' ihrer Politik im Mittleren Osten nachdenken. Ich fÃ¼rchte, sie haben das noch nie getan. Euer JT ",135,True
136,Pegida,14,0,twitter.com,,,,,,https://twitter.com/ShametheSheep,"Durch die Nutzung der Dienste von Twitter erklärst Du Dich mit unserer Nutzung von Cookies und der Datenübermittlung außerhalb der EU einverstanden. Wir und unsere Partner arbeiten global zusammen und nutzen Cookies für Analytics, Personalisierung und Werbeanzeigen. Schließen ",136,True
1208,DieLinke,14,0,directupload.net,,,,,,http://fs2.directupload.net/images/150405/ayenvm95.jpg,,1208,False
1209,DieLinke,14,0,theeuropean.de,TheEuropean,Das unsinnige Tanzverbot am Karfreitag,"Es ist nicht die Aufgabe des Staates, dem Einzelnen vorzuschreiben, wann er Party machen kann und wann nicht. Das Tanzverbot am Karfreitag gehört abgeschafft.",article,http://c3445010.r10.cf0.rackcdn.com/landscape_image/9123/big_b4ce5996bb.jpeg,http://www.theeuropean.de/heinrich-schmitz/9996-das-unsinnige-tanzverbot-am-karfreitag,"› Das unsinnige Tanzverbot am Karfreitag 04.04.2015 Tweet Feier frei Es ist nicht die Aufgabe des Staates, dem Einzelnen vorzuschreiben, wann er Party machen kann und wann nicht. Das Tanzverbot am Karfreitag gehört abgeschafft. © neo.n / photocase.de Ist doch schön, so ein paar freie Tage. Freitag frei, Montag frei. Jedenfalls für die Mehrzahl der Bevölkerung. Natürlich nicht für Not-, Rettungs-, Polizei-, Krankenhaus- und andere Dienste und nicht in der Gastronomie (und: der Feiertagsdienst der Redaktion, Anm. die Redaktion), aber halt für die Mehrzahl der Bevölkerung. Über Sonn- und Feiertage beschwert sich außer Arbeitgebern kaum jemand. Hauptsache frei. Aus welchem Grund frei ist, interessiert immer weniger. Manche wissen es nicht einmal mehr, welchen Hintergrund so ein Feiertag hat. Müssen sie auch nicht. Bei Ostern meinen viele, es sei ein Fest zu Ehren des Osterhasen, oder, wenn ihnen schon in den Sinn kommt, es habe etwas mit dem Christentum zu tun, tippen sie auf die Geburt Christi oder dessen Aufnahme in den Himmel. Andere meinen, es gehe um Eier oder so. Trotzdem haben auch die an diesen Feiertagen frei, die entweder gar nichts oder etwas anderes glauben als die Christen, für die Ostern das wichtigste Fest im Jahr ist. Es soll aber auch Christen geben, die nicht wissen, dass an diesem Tag die Auferstehung Christi von den Toten gefeiert wird. Wenn der Islam zu Deutschland gehört, warum sind dann alle Feiertage christlich? Die meisten arbeitsfreien Feiertage in Deutschland sind christlichen Ursprungs. Nur drei der bundesweiten Feiertage sind staatlichen Ursprungs, der 1. Mai als Tag der Arbeit, der Volkstrauertag zum Gedenken der Toten der Weltkriege und der 3. Oktober, als Tag der Deutschen Einheit. Da könnte man ja auf die Idee kommen, dass sei den anderen Religionen gegenüber ungerecht. Das sei vielleicht früher mal in Ordnung gewesen, als die Bevölkerung noch durch die Bank aus Christen bestanden hätte. Das verstoße gegen das Grundgesetz. Klingt ja auf den ersten Blick ganz einleuchtend. Wenn der Islam zu Deutschland gehört, warum sind dann alle Feiertage christlich? Das Bundesverfassungsgericht hat da im Zusammenhang mit dem Berliner Ladenöffnungsgesetz im Jahr 2009 schon mal etwas zu gesagt: „Allein aus Art. 4 Abs. 1 und 2 GG lässt sich keine staatliche Verpflichtung herleiten, die religiös-christlichen Feiertage und den Sonntag unter den Schutz einer näher auszugestaltenden generellen Arbeitsruhe zu stellen und das Verständnis bestimmter Religionsgemeinschaften von nach deren Lehre besonderen Tagen zugrunde zu legen. Das Grundrecht aus Art. 4 Abs. 1 und 2 GG erfährt aber eine Konkretisierung durch die Sonn- und Feiertagsgarantie nach Art. 140 GG in Verbindung mit Art. 139 WRV; die Sonn- und Feiertagsgarantie wirkt ihrerseits als in der Verfassung getroffene Wertung auf die Auslegung und Bestimmung des Schutzgehalts von Art. 4 Abs. 1 und 2 GG ein und ist deshalb auch bei der Konkretisierung der grundrechtlichen Schutzpflicht des Gesetzgebers zu beachten. Art. 139 WRV enthält einen Schutzauftrag an den Gesetzgeber, der im Sinne der Gewährleistung eines Mindestschutzniveaus dem Grundrechtsschutz aus Art. 4 Abs. 1 und 2 GG insoweit Gehalt gibt.“ Das Verfassungsgericht saugt den besonderen Schutz der Sonn- und Feiertage also aus Art. 140 GG, der u.a. auf Art. 139 der Weimarer Reichsverfassung verweist. Liebe Reichsbürger, ihr braucht jetzt nicht zu hecheln, es ist trotzdem eine Regelung des bundesdeutschen Grundgesetzes. In diesem Art. 139 WRV steht nichts Schlimmes drin, nur: „Der Sonntag und die staatlich anerkannten Feiertage bleiben als Tage der Arbeitsruhe und der seelischen Erhebung gesetzlich geschützt.“ Wäre doch cool, wenn Juden, Christen und Muslime einen gemeinsamen Feiertag feiern könnten Das schützt nicht nur die Kirchen, sondern jeden Bürger vor übermäßiger Begehrlichkeit der Arbeitgeber, insbesondere der ganz großen Arbeitgeber, die am liebsten rund um die Uhr ihre Geschäfte offen hielten. Aber die richtig Großen, also die, die keine Steuern zahlen, aber rund um die Uhr fette Gewinne einstreichen, kümmert das eh nicht. Die sind ja nicht von dieser Welt, sondern aus dem Cyberspace. Das besagt nun aber nicht, dass es nicht auch einen Feiertag für eine andere Religion geben könnte. Das liegt in der Entscheidung der Bundesländer. Sicher wird nun nicht jede Religionsgemeinschaft einen freien Tag beanspruchen können, irgendwann muss ja auch das Geld zum Feiern wieder verdient werden. Aber man könnte ja auch einen Feiertag auf einen Sonntag legen oder einfach mehrere Feiertage zusammen. Wäre doch cool, wenn Juden, Christen und Muslime einen gemeinsamen Feiertag feiern könnten. Nun ja, da bin ich wohl der Zeit voraus. Und es besagt auch nicht, dass es zwingend erforderlich wäre, an einigen Feiertagen alles und jedes zu verbieten. Es will doch keiner im Kölner Dom Party machen Alle Jahre wieder gibt es völlig zu Recht Diskussionen um das sogenannte „Tanzverbot“ an Karfreitag. Dabei werden je nach Bundesland nicht nur reine öffentliche Tanzveranstaltungen untersagt, sondern auch „alle nicht-öffentlichen unterhaltenden Veranstaltungen außerhalb von Wohnungen“. So wurde einem Kölner Wirt verboten, an Karfreitag seine Räume für eine muslimische Beschneidungsfeier zu vermieten. Unter dem Gesichtspunkt der Religionsfreiheit eine recht seltsame Entscheidung. Und ob die Beschnittenen den Tag als besonders unterhaltsam gefunden hätten, weiß ich auch nicht. Natürlich sollen die Christen an Karfreitag alle schön ungestört traurig sein dürfen, weil sie des Leidens Christi gedenken. Aber was hindert sie denn daran, wenn in den geschlossenen Räumen einer Kneipe Andersgläubige ein Fest feiern? Oder wenn andere in den schalldichten Räumen einer Diskothek abtanzen wollen? Es will doch keiner im Kölner Dom Party machen. Und was geht das den Staat an? Finden es die meisten nicht richtig doof, dass strenggläubige Salafisten meinen, Musik und Tanz seien Teufelszeug? Warum muss der Staat dann an Karfreitag selbst einen auf finster machen? Noch mal. Jeder Christ muss unbehelligt Karfreitag feiern können. Wobei dieses Feiern ja eher einer Trauerfeier gleicht. Aber auch das ist ja eine Feier. Auch wenn die christlichen Feiertage als solche von der Verfassung geschützt werden, ist es schlichtweg unverständlich, wenn der Staat meint, er müsse diese Feiertage noch über den eigentlichen Zweck der ungestörten Religionsausübung hinaus pushen. Das fühlt sich an, als ob eine Staatstrauer verhängt würde. Ich fand es als Kind schon immer ätzend, wenn im Radio den ganzen Tag nur „ernste“ Musik gespielt wurde. Und ich fand es ungerecht, weil mein Vater da richtig drauf abfuhr. Der wäre viel trauriger gewesen, wenn die meine Musik gespielt hätten. Gut, das hat sich ja schon seit ein paar Jahrzehnten geändert. Mich kümmert sonst schon nicht, ob andere tanzen Grundgedanke des Grundgesetzes ist die persönliche Freiheit des Einzelnen. Jedes Einzelnen, ganz gleich ob er religiös oder nichtreligiös ist. In diese Freiheit darf nur aus bestimmten Gründen eingegriffen werden. Welche Gründe das hier nun konkret sein sollen, ist mir schleierhaft. Kann ein strenggläubiger Christ nicht angemessen traurig sein, weil er weiß, dass sein Nachbar tanzen geht? Davon bekommt er ja gar nichts mit. Ist also schon das Bewusstsein, dass andere möglicherweise Spaß haben könnten, während man selber in Sack und Asche gehen möchte, ein schützenswertes Rechtsgut? Mich kümmert sonst schon nicht, ob andere tanzen, warum sollte mich das an einem Tag im Jahr kümmern? Und warum kümmert es offenbar nicht nur die Kirchen und Matthias Matussek , sondern auch den Staat? Es ist eben nicht Aufgabe des Staates, dem Einzelnen vorzuschreiben, wann er traurig zu sein hat bzw. so zu tun hat, als wäre er traurig. Der Staat hat den Bürger in Ruhe zu lassen. Die wirklich Gläubigen werden auch ohne ein Tanzverbot nicht zu Jubelfeiern aufbrechen und denjenigen, die das Tanzverbot vehement verteidigen, geht es wohl in Wirklichkeit darum, zu zeigen, wer in diesem unseren Lande immer noch das Sagen hat. Lesen Sie auch die neuste Kolumne von      Heinrich Schmitz: Keine Macht dem Mob ",1209,False
1210,DieLinke,14,397,die-linke.de,,,,,,http://www.die-linke.de/politik/aktionen/ostermaersche-2015/,"Diese Website verwendet Cookies. Warum wir Cookies einsetzen und wie Sie diese deaktivieren können, erfahren Sie unter Datenschutz OK ",1210,False
1211,DieLinke,14,397,friedenskooperative.de,,,,,,http://www.friedenskooperative.de/termine.htm,,1211,False
1212,DieLinke,14,0,avaaz.org,Avaaz,Die Einführung eines bedingungslosen Grundeinkommens,"Ganz einfach: Das die Menschen wieder in Würde und Angstlosigkeit am gesellschaftlichen Treiben teilhaben können. Wieder mit viel Freude, Gesundheit und Tatendrang, Etwas sinnvolles aufblühen zu lassen, wo jeder etwas von hat; nicht nur die Gutverdienenden!!!",avaaz-org:campaign,https://avaazdo.s3.amazonaws.com/5578bae681289e2ec1cc6891f9432561.JPG,https://secure.avaaz.org/de/petition/Die_Einfuhrung_eines_bedinungslosen_Grundeinkommens/?pv=7,Ich stimme den Nutzungsbedingungen zu. Registrieren ,1212,False
1213,DieLinke,14,0,wortkulturen.de,,,,,,http://wortkulturen.de/hambacher-forst-leidenschaftliche-rede-beim-kreistag/,"Hambacher Forst: Leidenschaftliche Rede beim Kreistag Posted By Andrea , On 1. April 2015 Im Hambacher Forst, einem ursprünglichen Wald zwischen Köln und Aachen, besetzen Menschen Bäume, um diese vor der Rodung durch den Braunkohleriesen RWE zu schützen. Seit drei Jahren verzögern sie so die Abholzung des schützenswerten Stieleichen-Hainbuchen-Waldes, der über 140 bedrohten Tierarten ein zu Hause bietet. Die SPD legte dem Kreistag einen Vorschlag vor, in dem die Umweltaktivisten deutlich kriminalisiert wurden. Beim Termin am 26.03.2015 kam unerwartet ein Sprecher der Aktivisten zu Wort. SPD-Resolution an den Kreistag Wir berichteten schon des Öfteren über die Besetzungen im Hambacher Forst und die Verflechtungen, die zwischen Kommunalpolitik und RWE bestehen. Wie bereits im Artikel „ Zufall oder Amtsmissbrauch? “ beschrieben, forderte Josef-Johann Schmitz, Vorsitzender der SPD-Fraktion im Kreistag Düren, das Problem mit den – ich fasse es mal zusammen „radikalen Umweltaktivisten, die sich nicht an die Gesetze halten, Mitarbeiter attackieren, letztere sowie die Polizei und sich selbst gefährden, Sprengsätze bauen und Spaziergänger in Angst und Schrecken versetzen“ mit der „notwendigen Entschlossenheit“ anzugehen. Bezug genommen wurde auf die sich häufenden Auseinandersetzungen zwischen RWE- Securities und den Besetzern, über die – oftmals ausgehend von der Polizeipresse – in den Medien einseitig zu Lasten der Besetzer berichtet wurde. Rede eines Aktivisten beim Kreistag Der öffentlichen Einladung zum Kreistag kamen unter anderem etwa 15 Personen nach, die zu den Aktivist*innen und Unterstützer*innen der Besetzungen im Hambacher Forst gezählt werden können. Als sich Aktivist Tino Schnuck zu Wort meldete, war zunächst unklar, ob diesem ein Rederecht eingeräumt werden kann. Um keinen Präzedenzfall schaffen zu müssen, wurde die Sitzung offiziell unterbrochen, solange der Aktivist am Rednerpult stand. Anwesende bezeichnen Tinos Rede, in der es zunächst einmal um die Definition von Gewalt (auch von staatlicher und RWE-Gewalt)  ging, als leidenschaftlich. „Ich erkenne an, dass die Region wirtschaftlich abhängig ist von RWE. […] Das ist ein riesiges Problem. Das ist ein Fehler, der jahrzehntelang von der Lokalpolitik begangen wurde, sich abhängig zu machen von einem einzigen Konzern und tausende Arbeitsplätze in der Region zu binden an einen einzigen endlichen Energieträger, der natürlich irgendwann ausläuft. […] Das Problem ändert sich aber nicht, ob Sie in 40 Jahren aus der Braunkohle aussteigen oder jetzt […] Setzen Sie sich mit den Fakten auseinander, lesen Sie die Berichte des „International Panel on Climate Change“ und Sie werden feststellen: Es ist weit über kurz vor zwölf hinaus! Die Welt muss handeln!“ Aktivist Tino Schnuck (Quelle: Pressemitteilung ) Am Ende wurde der Resolutionsvorschlag der SPD-Fraktion vom Kreistag abgelehnt. Statt dessen wurde ein moderaterer alternativer Resolutionsvorschlag von Bündnis 90/Grüne und CDU verabschiedet, der zur Deeskalation der Situation zwischen RWE und Aktivisten aufruft und das verfassungsmäßige Recht auf friedliche Demonstration gewahrt sehen will. Die vollständige Rede von Tino Schnuck ist durchaus lesenswert, die Inhalte sollten jedem von uns zu denken geben. Petition könnte „Klüngel“ eindämmen In diesem Fall hat die Vernunft gesiegt über den Klüngel zwischen RWE und der Kommunalpolitik. Leider ist dem nicht immer so. abgeordnetenwatch.de fordert mit der Petition „ Verschleierung von Nebeneinkünften stoppen! “. die Offenlegung sämtlicher Einkünfte sowie die namentliche Nennung aller Geldgeber. Lobbyverflechtungen können so jederzeit auch von Privatpersonen nachvollzogen und offengelegt werden. ",1213,False
1214,DieLinke,14,87,gleft.de,,,,,,http://gleft.de/Q2,,1214,False
1215,DieLinke,14,0,28doors.eu,,,,,,http://www.28doors.eu/,"BEWEGUNG NURR DAS HAUS DER 28 TÜREN DAS HAUS DER 28 TÜREN auf dem Berliner Oranienplatz ist am 31.3.2015 um 00:40 durch einen feigen Brandanschlag völlig zerstört worden. Dies war ein erneuter Akt der Gewalt gegen Flüchtlinge und     ihre Bewegung in Berlin. Der Kampf für die Rechte der Geflüchteten geht weiter! Auf der Suche nach einem menschenwürdigen Leben finden tausende von Menschen an den Außengrenzen Europas den Tod. Dem Gedenken dieser Flüchtlinge und ihrem Schicksal war das HAUS DER 28 TÜREN     gewidmet. 26. Juli – 10. August 2014, Tempelhofer Feld (Foto: R. Sokol) Standort bis zum 31.3.2015 auf dem Berliner Oranienplatz (Foto: R. Sokol) ",1215,False
