line,page,week,num_likes,domain,outlet,title,description,contenttype,image,url,text,id,right_of_center
118,Pegida,11,810,focus.de,,,,,,http://m.focus.de/politik/deutschland/oeffentlichen-schulen-verfassungsgericht-kippt-kopftuchverbot-fuer-lehrerinnen_id_4541825.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-politik&fbc=facebook-focus-online-politik&ts=201503130943,"Öffentliche Schulen Verfassungsgericht kippt Kopftuchverbot für Lehrerinnen 13.03.2015 | 17:31 dpa Die Stadt Hamburg will Verträge mit islamischen Verbänden schließen Ein pauschales Kopftuchverbot für Lehrerinnen an öffentlichen Schulen ist nicht mit der Verfassung vereinbar. Das hat das Bundesverfassungsgericht in Karlsruhe in einem am Freitag veröffentlichten Beschluss entschieden. Das Bundesverfassungsgericht hält ein pauschales Kopftuchverbot bei Lehrkräften für nicht mit der Religionsfreiheit vereinbar. Eine entsprechende Grundsatzentscheidung wurde am Freitag veröffentlicht. Durch eine Computerpanne des Gerichts sei der Kern des Beschlusses allerdings schon am Donnerstag bekannt geworden und liege der „taz“ vor. Das Gericht bestätigte lediglich, dass „aufgrund eines internen Versehens“ Teile der Pressemitteilung zu den Verfassungsbeschwerden für kurze Zeit einsehbar waren. Verfassungsrichter korrigieren Urteil des Kopftuchstreits Der Zeitung zufolge korrigiert das Gericht seine eigene Rechtsprechung aus dem Jahr 2003. Im Fall der Stuttgarter Lehrerin Fereshta Ludin hatte Karlsruhe damals entschieden, dass auch vorsorgliche Kopftuchverbote möglich sind – wenn es hierfür eine gesetzliche Grundlage gibt. Viele Bundesländer schufen daraufhin entsprechende Kopftuchverbote in ihren Schulgesetzen. In dem nun erwarteten Urteil geht es um das nordrhein-westfälische Schulgesetz. Es hätte aber auch für die anderen Länder Bedeutung. Um eine generelle Kopftucherlaubnis handle es sich bei der Entscheidung allerdings nicht, betonte die „taz“. Kein Privileg abendländischer Werte mehr Sollten etwa besorgte Eltern gegen eine erkennbar muslimische Lehrerin Proteste organisieren, könnte darin eine konkrete Gefahr für den Schulfrieden gesehen werden, die ein Kopftuchverbot im konkreten Fall doch erlaube. Im Zweifelsfall gerieten muslimische Lehrerinnen in die paradoxe Situation, sich ausgerechnet dem Protest islamfeindlicher Gruppen beugen zu müssen. Laut „taz“ kippen die Richter eine weitere Klausel in dem Gesetz. Das Privileg für die „Darstellung christlicher und abendländischer Bildungs- und Kulturwerte oder Traditionen“ verstoße gegen das Grundgesetz, das Benachteiligungen aus religiösen Gründen verbietet. Die Entscheidung sei nicht unumstritten gewesen, so die „taz“, und mit 6 zu 2 Richterstimmen gefallen. Im Video: Hier zeigen junge Muslime, was sie vom Christentum halten FOCUS Online/Wochit #Muslims4Lent: Muslime fasten mit Christen: Hier zeigen junge Muslime, was Sie wirklich vom Christentum halten ",118,True
119,Pegida,11,1663,facebook.com,,,,,,https://www.facebook.com/groups/377245535788683/?fref=ts,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",119,True
120,Pegida,11,1663,facebook.com,,,,,,https://www.facebook.com/christian.konig.330,"Leider ist dieser Inhalt derzeit nicht verfÃ¼gbar Leider ist dieser Inhalt derzeit nicht verfÃ¼gbar Der von dir angeklickte Link ist abgelaufen oder die Seite ist nur fÃ¼r eine Zielgruppe sichtbar, in der du nicht enthalten bist. ",120,True
121,Pegida,11,1663,facebook.com,,,,,,https://www.facebook.com/groups/1804474533110935/,"Sicherheitskontrolle erforderlich Entfernen Wir verwenden Cookies, um Inhalte zu personalisieren, Werbeanzeigen maÃzuschneidern und zu messen sowie die Sicherheit unserer Nutzer zu erhÃ¶hen. Wenn du auf unsere Webseite klickst oder hier navigierst, stimmst du der Erfassung von Informationen durch Cookies auf und auÃerhalb von Facebook zu. Weitere Informationen zu unseren Cookies und dazu, wie du die Kontrolle darÃ¼ber behÃ¤ltst, findest du hier: Cookie-Richtlinie . ",121,True
122,Pegida,11,2755,hitradio-rtl.de,,,,,,https://www.hitradio-rtl.de/top-aktuell/lokal/goerlitzer-kaufhausbesitzer-verteidigt-absage-des-benefiz-konzerts-fuer-asylbewerber-echo-aus-dem-rathaus-1099969/,"Görlitzer Kaufhaus­besitzer verteidigt Absage des Benefiz-Konzerts für Asylbewerber - Echo aus dem Rathaus Zuletzt aktualisiert: Autor: Knut-Michael Kunoth Der Görlitzer Kaufhaus­be­sitzer Winfried Stöcker hat die Absage an die Veran­stalter des Benefiz­kon­zerts für Asylbe­werber vertei­digt. Er habe die Veran­stal­tung in seinem Kaufhaus unter­sagt, weil er - so wörtlich – den Missbrauch des Asylrechtes nicht unter­stützen wolle, erklärte der Medizin-Professor gegen­über unserem Sender. Seine Kollegen seien mit der Zusage für das Konzert vorge­prescht, so Stöcker weiter. Er teile aber nicht deren mildtä­tige Auffas­sung. Stöcker: Afrikaner sollten nach Hause geschickt werden und in ihren Ländern für einen höheren Lebens­stan­dard sorgen, und fährt fort: Auch die vielen Moslems sollten wieder heimkehren. Stöcker wörtlich: „Ich will in 50 Jahren keinen Halbmond auf dem Kölner Dom“. Romy Wiesner vom Görlitzer Willkom­mens­bündnis, die schon eine Zusage von Stöckers Kaufhaus-Team für das Benefiz­kon­zert erhalten hatte, ist erschüt­tert. Die Meinung sei schwer auszu­halten. ""Das hätte ich so nicht erwartet, weil doch Herr Stöcker in der Öffent­lich­keit so positiv, so sozial wahrge­nommen wird."" Der Görlitzer Oberbür­ger­meister Siegfried Deinege hat geschockt reagiert auf die Äußerungen von Kaufhaus­be­sitzer Winfried Stöcker zur Absage des Benefiz­kon­zerts für Flücht­linge. Die Aussagen seien schon bedenk­lich - angesichts dessen, dass die Thematik Asyl ganz Europa bewege, sagte Deinege. ""Es ist eine kompli­zierte Materie. Aber es hat sich auch gezeigt, dass wir in Görlitz damit umgehen können."" Das Benefiz­kon­zert wurde inzwi­schen verlegt, es findet am Samstag auf dem Christ­kin­del­markt statt. In Görlitz leben derzeit 14 Flücht­lings­fa­mi­lien. Sie kommen aus Syrien, Tsche­tsche­nien, Libyen, Albanien, Bosnien-Herzo­go­wina, Mazedo­nien und Indien. Kaufhaus­be­sitzer Stöcker stammt aus der Oberlau­sitz, flüch­tete zu DDR-Zeiten mit seiner Familie in den Westen, er führt eine Medizin­tech­nik­firma – seine Mitar­beiter kommen aus 26 Nationen.  …................................................................................................................   Der Görlitzer Kaufhaus­be­sitzer Winfried Stöcker hat die Absage an die Veran­stalter des Benfiz­kon­zerts für Asylbe­werber vertei­digt. Er habe die Veran­stal­tung in seinem Kaufhaus unter­sagt, weil er - so wörtlich – den Missbrauch des Asylrechtes nicht unter­stützen wolle, erklärte der Medizin-Professor gegen­über unserem Sender. RL-Reporter KNUT-MICHAEL KUNOTH: R-Ton r17kk3   Seine Kollegen seien mit der Zusage für das Konzert vorge­prescht, so Stöcker weiter. Er teile aber nicht deren mildtä­tige Auffas­sung. Das Görlitzer Willkom­mens­bündnis wollte im Kaufhaus am Demia­ni­platz ein Benefiz­kon­zert veran­stalten. Der Erlös sollte den in der Stadt lebenden Flücht­lingen zugute kommen. Das Konzert wurde nach der Absage verlegt. Die Künstler treten am Samstag­abend auf der Christ­kin­del­markt-Bühne auf dem Görlitzer Unter­markt auf.     Das Görlitzer Willkom­mens­bündnis wollte im Kaufhaus am Demia­ni­platz ein Benefiz­kon­zert veran­stalten. Der Erlös sollte den in der Stadt lebenden Flücht­lingen zugute kommen. Das Konzert wurde nach der Absage verlegt. Die Künstler treten am Samstag­abend auf der Christ­kin­del­markt-Bühne auf dem Görlitzer Unter­markt auf. Audio: ",122,True
123,Pegida,11,548,youtube.com,YouTube,Mobilisierungsvideo: PEGIDA Abendspaziergang am 09.03.2015 in Dresden - Timelapse,"Schließt Euch an! Nachdem am vergangenen Montag mehr als 11.000 Demonstranten in Dresden gegen die zunehmende Überfremdung unserer Heimat protestiert haben, ...",video,https://i.ytimg.com/vi/ybQnLfYNx1o/hqdefault.jpg,https://www.youtube.com/watch?v=ybQnLfYNx1o,"Möchtest du dieses Video später noch einmal ansehen? Wenn du bei YouTube angemeldet bist, kannst du dieses Video zu einer Playlist hinzufügen. ",123,True
1164,DieLinke,11,0,youtube.com,YouTube,Gekaufte Journalisten - Udo Ulfkotte im Interview,"Mut zur Wahrheit: Mut zum Abo! Du fandest diesen Beitrag hilfreich und möchtest ehrlichen, unabhängigen und sachgerechten Journalismus fördern? Dann unterstü...",video,https://i.ytimg.com/vi/ZaZjvkPNjpQ/hqdefault.jpg,https://www.youtube.com/watch?v=ZaZjvkPNjpQ,"Das interaktive Transkript konnte nicht geladen werden. Wird geladen... Die Bewertungsfunktion ist nach Ausleihen des Videos verfügbar. Diese Funktion ist zurzeit nicht verfügbar. Bitte versuche es später erneut. Veröffentlicht am 24.11.2014 Mut zur Wahrheit: Mut zum Abo! Du fandest diesen Beitrag hilfreich und möchtest ehrlichen, unabhängigen und sachgerechten Journalismus fördern? Dann unterstütze jetzt COMPACT mit einem Abonnement der monatlichen Heftausgabe: http://bit.ly/1DXBQIC 17 Jahre lang war Udo Ulfkotte selbst Journalist bei der Frankfurter Allgemeinen Zeitung, eines der großen deutschen Leitmedien. Heute bezeichnet sich Udo Ulfkotte als Täter. Die Kritik an den Machenschaften vieler Journalisten, welche in seinem Buch ""Gekaufte Journalisten"" zu Tage kommen, richtet er aber auch auf sich selbst. Jahrelang ließ sich Udo Ulfkotte durch seine ""Auftraggeber"" aus der Politik korrumpieren. Welchen teils offenen aber auch subtilen Mechanismen sich hierbei bedient wird, kommt im Interview mit Compact Redakteur Martin Müller Mertens klar zur Sprache. Doch nicht nur das, Udo Ulfkotte nennt auch Journalisten, Auftraggeber und geflossene Summen beim Namen. Er enthüllt, warum Meinungsführer tendenziös berichten und wie der verlängerte Arm der NATO-Pressestelle Kriege medial vorbereitet. Wie selbstverständlich wurde auch Udo Ulfkotte in die Netzwerke amerikanischer Eliteorganisationen aufgenommen, erhielt im Gegenzug für positive Berichterstattung in den USA sogar eine Ehrenbürgerurkunde. Als er schließlich jedoch aufgefordert wurde, politische Gegner auszuspionieren, reichte es ihm. Er packte aus und wurde zur Persona non grata deklariert und mit einer Diffamierungslawine überrollt. ",1164,False
1165,DieLinke,11,0,youtube.com,YouTube,Schwarze Kassen der CDU/CSU - Dokumentation der Machtkonstruktion,Die brutalstmögliche Aufklärung. Zugänglich gemachte Archive ermöglichen nach Jahrzehnten Recherchen für Journalisten. Im Gegensatz zu den Historikern im f...,video,https://i.ytimg.com/vi/gXydNOV1TRQ/hqdefault.jpg,https://www.youtube.com/watch?v=gXydNOV1TRQ,"Möchtest du dieses Video später noch einmal ansehen? Wenn du bei YouTube angemeldet bist, kannst du dieses Video zu einer Playlist hinzufügen. ",1165,False
1166,DieLinke,11,987,wordpress.com,,,,,,https://griechenlandsoli.wordpress.com/,"Einen groben Überblick über den bisherigen Prozess gibt Von Gerd Höhler, FR.de, 08.11.2018: „Dauerprozess gegen Neonazis. Das Verfahren gegen die griechische Partei Goldene Morgenröte schleppt sich seit dreieinhalb Jahren dahin. „Die Sitzung ist eröffnet“, sagte Richterin Maria Lepenioti. Das war am 20. April 2015. Auf der Anklagebank saßen 69 Funktionäre der griechischen Neonazi-Partei Goldene Morgenröte, unter ihnen der Parteivorsitzende Nikos Michaloliakos und die gesamte Parlamentsfraktion.“ weiterlesen Eine anschauliche Darstellung der mörderischen Taktik der Neonazipartei hat Ralf Dreis geschrieben, veröffentlicht in der Graswurzelrevolution vom 27.10.2018. „Neonazis morden in Griechenland – Prozess gegen Chrysí Avgí auf der Zielgeraden Fünf Jahre nach der Ermordung des antifaschistischen Rappers Pávlos Fýssas, am 17. September 2013, nähert sich der Prozess gegen 69 Mitglieder der Neonaziorganisation Chrysí Avgí (Goldene Morgenröte) seinem Ende. Nach der Anhörung von 129 Belastungszeug*innen und 16 Zeug*innen der Nebenklage, der Auswertung des umfangreichen Beweismaterials und der Telefonverbindungsdaten der Angeklagten, verfügt das Gericht über umfassende Kenntnisse, zu den mehr als 100 Naziangriffen, die die Anklageschrift beinhaltet. Offen bleibt, ob der politische Wille besteht Chrysí Avgí als kriminelle Vereinigung zu verbieten.“ weiterlesen Die Internetseite jailgoldendawn.com  informiert ausführlich über den Prozess (auf Griechisch, aber auch durch einige Beiträge in anderen Sprachen, auch auf deutsch) Advertisements ",1166,False
1167,DieLinke,11,1,avrupa-postasi.com,,,,,,http://www.avrupa-postasi.com/gundem/cem-ozdemir-deutschland-muss-volkermord-an-den-armeniern-anerkennen-h95238.html,"13 Mart 2015 Cuma 17:38 Bu haber 1574 kez okundu. Cem Özdemir: Deutschland muss Völkermord an den Armeniern anerkennen Die Völkermord gegen Armenier im Osmanischen Reich vor 100 Jahren verschlechtert die politischen Lage zwischen der Türkei und Armenien. Deutschland solle das Massaker als Völkermord anerkennen - und zwischen beiden Ländern vermitteln, fordert Grünen-Chef Özdemir. Facebook'ta Paylaş Tweetle Google+ Paylaş LinkedIn'de Paylaş Der türkischstämmige Grünen-Chef Cem Özdemir hat die Bundesregierung aufgefordert, das Massaker an den Armeniern im Osmanischen Reich vor 100 Jahren als Völkermord anzuerkennen. «Im 100. Jahr des Völkermordes ist es an der Zeit, dass wir den Begriff nicht mehr verstecken», sagte Özdemir am Donnerstag bei einem Besuch in der Südkaukasusrepublik Armenien. Artak Sakarjan. «Die Türkei sollte ihre Vergangenheit aufarbeiten» Die Türkei bestreitet, dass während des Ersten Weltkrieges um einen Genozid gehandelt habe. Özdemir bedauerte, dass die deutsche Regierung nach wie vor eine unangemessene Sprache für die Verbrechen von 1915 und 1916 verwende. Zahlreiche Parlamente sowie Länder wie Frankreich und die Schweiz, aber auch internationale Organisationen bezeichnen die Vertreibung, massenweise Ermordung und Vernichtung der Armenier heute als Völkermord. Im Osmanischen Reich kamen nach unterschiedlichen Schätzungen zwischen 200 000 und 1,5 Millionen Armenier während des Ersten Weltkriegs ums Leben. Die Osmanen begründeten die Härte gegen die christlichen Armenier auch damit, dass sie ihnen als Verbündete des christlichen Kriegsgegners Russland in den Rücken fallen könnten. In Armenien ist der 24. April ein nationaler Tag des Gedenkens an das Leid. Die Ex-Sowjetrepublik lädt in diesem Jahr internationale Staatsgäste zu einer großen Gedenkzeremonie ein. Da die Türkei es als Nachfolger des Osmanischen Reichs ablehnt, die Vertreibung und Ermordung von hunderttausende Armeniern als Völkermord zu bezeichnen, ist das Verhältnis zwischen Eriwan und Ankara angespannt. Im Gedenkjahr sei die Frage der Anerkennung besonders wichtig, sagte der Vorsitzende des Auswärtigen Ausschusses im armenischen Parlament, Artak Sakarjan. «Die Türkei sollte ihre Vergangenheit aufarbeiten», forderte er. Özdemir warb in Eriwan für eine gemeinsame Position in Deutschland, «die der Türkei hilft, sich ihrer Vergangenheit zu stellen», so die dpa. Das Deutsche Kaiserreich war ein Kriegsalliierter des Osmanischen Reiches. «Deutschland wusste damals genau Bescheid, hat aber nicht eingegriffen», kritisierte Özdemir. Beim Besuch einer Gedenkstätte in Eriwan sagte er, das Osmanische Reich habe damals «seine besten Bürger» verloren. Für den Abend war ein Gespräch des Grünen-Vorsitzenden mit Präsident Sersch Sargsjan geplant. Der Außenpolitiker Sakarjan sagte, auch die Unterstützung der Türkei für Armeniens Nachbarland Aserbaidschan belaste das Verhältnis Eriwans zu Ankara. Das turksprachige Aserbaidschan liegt mit Armenien seit Jahren im Streit über die von Baku abtrünnige Region Berg-Karabach. ",1167,False
